weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.29607	0	1	14.3.3_zeta	DJ.1	YWHAZ	PARK7
0.29581	0	1	CD31	Mre11	PECAM1	MRE11A
0.29315	0	1	Rb_pS807_S811	YB.1_pS102	RB1	YBX1
0.28819	0	1	c.Jun_pS73	p90RSK_pT359_S363	JUN	RPS6KA1
0.28749	0	1	4E.BP1_pT37T46	YB.1_pS102	EIF4EBP1	YBX1
0.2867	1	1	Fibronectin	PAI.1	FN1	SERPINE1
0.28479	0	1	eEF2	GAPDH	EEF2	GAPDH
0.28447	0	1	GAB2	Tuberin	GAB2	TSC2
0.28446	0	1	CD31	Smad4	PECAM1	SMAD4
0.27868	1	1	EGFR_pY1068	HER2_pY1248	EGFR	ERBB2
0.27567	0	1	GSK3.alpha.beta_pS21_S9	NDRG1_pT346	GSK3A|GSK3B	NDRG1
0.2701	0	1	4E.BP1_pS65	FOXO3a_pS318_S321	EIF4EBP1	FOXO3
0.26872	1	1	Chk1	Rad51	CHEK1	RAD51
0.26859	1	1	ERK2	ETS.1	MAPK1	ETS1
0.26678	0	1	eEF2	PEA15_pS116	EEF2	PEA15
0.26278	0	-1	Tuberin	YAP	TSC2	YAP1
0.26277	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
0.26073	0	1	ACC1	FASN	ACACA	FASN
0.26026	0	1	Src_pY416	Src_pY527	SRC	SRC
0.25993	0	1	14.3.3_epsilon	c.Met_pY1235	YWHAE	MET
0.25307	0	1	MYH11	Rictor	MYH11	RICTOR
0.25302	0	1	PDK1	PDK1_pS241	PDK1	PDK1
0.25238	0	1	Collagen_VI	PEA.15	COL6A1|COL6A2|COL6A3|COL6A5	PEA15
0.24979	0	-1	G6PD	HER3	G6PD	ERBB3
0.24685	0	-1	Fibronectin	p90RSK	FN1	RPS6KA1
0.24451	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
0.24421	0	1	S6	Smad1	RPS6	SMAD1
0.24347	0	1	p90RSK_pT359_S363	Shc_pY317	RPS6KA1	SHC1
0.23478	0	1	Chk1	p38_MAPK	CHEK1	MAPK14
0.23329	0	1	HSP70	Mre11	HSPA1A	MRE11A
0.23219	0	1	Bid	Mre11	BID	MRE11A
0.23102	0	1	Cyclin_B1	Cyclin_E2	CCNB1	CCNE2
0.22897	1	1	14.3.3_beta	N.Ras	YWHAB	NRAS
0.22798	0	-1	BRCA2	HER2	BRCA2	ERBB2
0.22789	1	-1	HER2	PI3K.p110.alpha	ERBB2	PIK3CA
0.2271	1	1	IRS1	Paxillin	IRS1	PXN
0.22383	0	1	53BP1	beta.Catenin	TP53BP1	CTNNB1
0.22355	0	1	Bad_pS112	mTOR_pS2448	BAD	FRAP1|MTOR
0.22011	0	1	eIF4E	PCNA	EIF4E	PCNA
0.21838	1	1	AMPK_pT172	TSC1	PRKAA1	TSC1
0.217	0	1	Bid	N.Cadherin	BID	CDH2
0.2167	0	1	eIF4G	p62.LCK.ligand	EIF4G1|EIF4G2|EIF4G3	SQSTM1
0.21603	0	1	CD20	Cyclin_D1	MS4A1	CCND1
0.21589	1	1	Bak	Bid	BAK1	BID
0.21549	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
0.21503	0	1	N.Cadherin	Rab11	CDH2	RAB11A
0.21475	0	1	Caveolin.1	VEGFR2	CAV1	KDR
0.21412	0	1	PI3K.p85	PREX1	PIK3R1	PREX1
0.21339	0	1	PEA.15	TAZ	PEA15	WWTR1
0.21332	0	1	HER2	PRAS40_pT246	ERBB2	AKT1S1
0.21215	0	1	EGFR_pY1173	Mre11	EGFR	MRE11A
0.21081	0	1	Bcl.xL	PEA15_pS116	BCL2L1	PEA15
0.20988	0	1	RBM15	Syk	RBM15	SYK
0.20933	0	-1	Akt	eIF4E	AKT1|AKT2|AKT3	EIF4E
0.20812	1	1	Akt_pS473	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
0.20572	0	1	ASNS	Cyclin_B1	ASNS	CCNB1
0.20551	0	-1	E.Cadherin	Fibronectin	CDH1	FN1
0.20544	0	1	PI3K.p85	PTEN	PIK3R1	PTEN
0.20459	0	1	c.Jun_pS73	NF.kB.p65_pS536	JUN	NFKB1
0.2023	0	1	eEF2	NF2	EEF2	NF2
0.20167	0	-1	PKC.pan_BetaII_pS660	XRCC1	PRKCB	XRCC1
0.20037	0	1	HER2	YB.1	ERBB2	YBX1
0.19947	0	1	4E.BP1_pS65	ACVRL1	EIF4EBP1	ACVRL1
0.19935	0	1	Bax	eIF4E	BAX	EIF4E
0.19677	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
0.19659	1	-1	ATM	Chk1	ATM	CHEK1
0.1964	0	-1	Claudin.7	Collagen_VI	CLDN7	COL6A1|COL6A2|COL6A3|COL6A5
0.19481	0	-1	AR	Chk2	AR	CHEK2
0.19428	0	1	Fibronectin	Mre11	FN1	MRE11A
0.19426	0	1	Fibronectin	p21	FN1	CDKN1A
0.19191	0	1	53BP1	E.Cadherin	TP53BP1	CDH1
0.19169	0	1	53BP1	HER2	TP53BP1	ERBB2
0.19106	1	1	CDK1	Cyclin_B1	CDK1	CCNB1
0.19076	0	1	Cyclin_E2	Rad51	CCNE2	RAD51
0.19035	0	1	eIF4G	Notch1	EIF4G1|EIF4G2|EIF4G3	NOTCH1
0.18918	0	-1	eEF2	Rictor_pT1135	EEF2	RICTOR
0.18682	0	-1	Annexin.1	Bap1.c.4	ANXA1	BAP1
0.18543	0	1	Collagen_VI	ETS.1	COL6A1|COL6A2|COL6A3|COL6A5	ETS1
0.18421	0	1	4E.BP1_pS65	Collagen_VI	EIF4EBP1	COL6A1|COL6A2|COL6A3|COL6A5
0.18396	0	-1	Collagen_VI	FoxM1	COL6A1|COL6A2|COL6A3|COL6A5	FOXM1
0.18249	0	1	14.3.3_beta	ACVRL1	YWHAB	ACVRL1
0.18125	0	1	p53	PRDX1	TP53	PRDX1
0.18013	0	-1	ER.alpha	TRFC	ESR1	TFRC
0.17995	0	-1	53BP1	LKB1	TP53BP1	STK11
0.17818	0	1	Bcl.2	p27	BCL2	CDKN1B
0.17817	0	1	ARHI	FOXO3a	DIRAS3	FOXO3
0.17635	0	1	ATM	TSC1	ATM	TSC1
0.17523	0	-1	AR	RBM15	AR	RBM15
0.17228	0	1	GAB2	Paxillin	GAB2	PXN
0.17192	0	1	Akt	VEGFR2	AKT1|AKT2|AKT3	KDR
0.17172	0	1	eIF4G	STAT5.alpha	EIF4G1|EIF4G2|EIF4G3	STAT5A
0.17163	0	1	GSK3_pS9	MAPK_pT202_Y204	GSK3B	MAPK1|MAPK3
0.17084	0	-1	eEF2	ER.alpha	EEF2	ESR1
0.16968	1	1	HER2_pY1248	HER3	ERBB2	ERBB3
0.16893	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
0.16889	1	1	Shc_pY317	Src_pY527	SHC1	SRC
0.16838	0	1	p90RSK_pT359_S363	S6_pS235_S236	RPS6KA1	RPS6
0.16755	0	1	14.3.3_zeta	Myosin.IIa_pS1943	YWHAZ	MYH9
0.16608	1	1	Akt_pS473	Src_pY527	AKT1|AKT2|AKT3	SRC
0.16457	0	-1	TAZ	TSC1	WWTR1	TSC1
0.16427	0	1	E.Cadherin	RBM15	CDH1	RBM15
0.16414	0	1	GSK3_pS9	p38_pT180_Y182	GSK3B	MAPK14
0.16342	0	1	ER.alpha_pS118	SCD1	ESR1	SCD
0.16243	0	1	Caspase.7_cleavedD198	GAPDH	CASP7	GAPDH
0.16231	0	1	HER3_pY1289	Mre11	ERBB3	MRE11A
0.1622	0	1	JNK2	Rb_pS807_S811	MAPK9	RB1
0.16207	0	1	B.Raf	mTOR	BRAF	FRAP1|MTOR
0.16143	0	1	c.Jun_pS73	FoxM1	JUN	FOXM1
0.1609	0	1	EGFR_pY1173	PR	EGFR	PGR
0.16072	0	1	Caveolin.1	FOXO3a_pS318_S321	CAV1	FOXO3
0.16065	0	1	SCD1	SF2	SCD	SRSF1
0.15991	0	1	CD20	Stathmin	MS4A1	STMN1
0.1599	0	1	ACVRL1	CD31	ACVRL1	PECAM1
0.15982	1	-1	EGFR_pY1068	Lck	EGFR	LCK
0.1598	0	1	GSK3.alpha.beta_pS21_S9	NF.kB.p65_pS536	GSK3A|GSK3B	NFKB1
0.15909	0	-1	Chk1	TSC1	CHEK1	TSC1
0.15899	0	-1	Mre11	PDK1_pS241	MRE11A	PDK1
0.15795	0	1	c.Met_pY1235	MIG.6	MET	ERRFI1
0.15781	1	1	MEK1_pS217_S221	p38_pT180_Y182	MAP2K1	MAPK14
0.15705	0	1	14.3.3_zeta	TIGAR	YWHAZ	C12ORF5
0.15698	0	1	p27_pT198	S6	CDKN1B	RPS6
0.15586	1	1	Akt_pS473	GSK3.alpha.beta_pS21_S9	AKT1|AKT2|AKT3	GSK3A|GSK3B
0.15584	0	1	p53	p90RSK_pT359_S363	TP53	RPS6KA1
0.1558	0	1	c.Kit	Rictor	KIT	RICTOR
0.15567	0	1	G6PD	PREX1	G6PD	PREX1
0.15545	0	1	Annexin.1	Annexin_VII	ANXA1	ANXA7
0.15507	0	1	Beclin	XBP1	BECN1	XBP1
0.15506	0	-1	c.Jun_pS73	Chk1	JUN	CHEK1
0.15492	0	1	Caspase.7_cleavedD198	PREX1	CASP7	PREX1
0.15486	0	1	P.Cadherin	YAP	CDH3	YAP1
0.15435	0	-1	Collagen_VI	S6	COL6A1|COL6A2|COL6A3|COL6A5	RPS6
0.1543	1	1	p38_pT180_Y182	Src_pY527	MAPK14	SRC
0.15425	0	1	Cyclin_E1	eIF4E	CCNE1	EIF4E
0.15405	0	1	C.Raf_pS338	p90RSK_pT359_S363	RAF1	RPS6KA1
0.15401	0	-1	ACVRL1	FoxM1	ACVRL1	FOXM1
0.15355	0	1	eEF2K	GAB2	EEF2K	GAB2
0.15312	1	1	EGFR	HER2	EGFR	ERBB2
0.15299	0	1	Cyclin_B1	Rb_pS807_S811	CCNB1	RB1
0.15221	0	-1	CD31	GAB2	PECAM1	GAB2
0.15215	0	1	ARHI	N.Ras	DIRAS3	NRAS
0.15157	0	-1	Chk1	eEF2K	CHEK1	EEF2K
0.15108	0	1	beta.Catenin	Ku80	CTNNB1	XRCC5
0.14979	0	-1	PRDX1	STAT5.alpha	PRDX1	STAT5A
0.14951	0	1	c.Myc	GAB2	MYC	GAB2
0.14898	0	1	ACVRL1	PR	ACVRL1	PGR
0.14889	0	1	BRCA2	C.Raf_pS338	BRCA2	RAF1
0.14822	0	1	53BP1	Ku80	TP53BP1	XRCC5
0.14763	0	1	DJ.1	ERK2	PARK7	MAPK1
0.14762	0	1	CD20	N.Ras	MS4A1	NRAS
0.14747	0	-1	Rab11	S6	RAB11A	RPS6
0.14738	0	-1	Paxillin	PREX1	PXN	PREX1
0.14724	1	1	Akt	B.Raf	AKT1|AKT2|AKT3	BRAF
0.1472	0	-1	EGFR_pY1068	MEK1	EGFR	MAP2K1
0.14718	1	1	Acetyl.a.Tubulin.Lys40	Akt	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	AKT1|AKT2|AKT3
0.14707	0	-1	JNK2	SF2	MAPK9	SRSF1
0.1468	0	1	RBM15	VHL	RBM15	VHL
0.14653	0	1	NF.kB.p65_pS536	STAT5.alpha	NFKB1	STAT5A
0.14644	1	1	GAB2	STAT5.alpha	GAB2	STAT5A
0.14599	0	1	GSK3.alpha.beta_pS21_S9	mTOR_pS2448	GSK3A|GSK3B	FRAP1|MTOR
0.14575	0	1	ARHI	Smad4	DIRAS3	SMAD4
0.14521	1	-1	beta.Catenin	PI3K.p85	CTNNB1	PIK3R1
0.14511	0	-1	C.Raf_pS338	PEA.15	RAF1	PEA15
0.14371	1	-1	AR	beta.Catenin	AR	CTNNB1
0.14328	0	-1	Rad50	Stathmin	RAD50	STMN1
0.14326	0	1	N.Ras	Smad4	NRAS	SMAD4
0.14315	0	-1	Bad_pS112	CD31	BAD	PECAM1
0.14305	0	-1	Mre11	RBM15	MRE11A	RBM15
0.14179	0	1	ERK2	VEGFR2	MAPK1	KDR
0.14163	0	-1	HER2	Smad4	ERBB2	SMAD4
0.14123	0	1	ARHI	ER.alpha	DIRAS3	ESR1
0.141	0	1	CD49b	eEF2	ITGA2	EEF2
0.14093	1	1	14.3.3_beta	FOXO3a	YWHAB	FOXO3
0.14087	0	-1	beta.Catenin	YAP	CTNNB1	YAP1
0.14056	0	1	4E.BP1_pT70	Stathmin	EIF4EBP1	STMN1
0.14055	0	1	ACC_pS79	TSC1	ACACA|ACACB	TSC1
0.14044	0	1	Bap1.c.4	Tuberin	BAP1	TSC2
0.14022	0	1	Beclin	SCD1	BECN1	SCD
0.1401	0	-1	Caveolin.1	ER.alpha_pS118	CAV1	ESR1
0.13965	1	1	ER.alpha	PR	ESR1	PGR
0.13957	0	1	MEK1	PEA15_pS116	MAP2K1	PEA15
0.13927	0	1	ACVRL1	VEGFR2	ACVRL1	KDR
0.13906	0	1	eIF4G	GAB2	EIF4G1|EIF4G2|EIF4G3	GAB2
0.13896	0	1	eEF2	ETS.1	EEF2	ETS1
0.13862	0	-1	AR	eEF2	AR	EEF2
0.13824	0	1	G6PD	LKB1	G6PD	STK11
0.13742	0	-1	GATA3	TIGAR	GATA3	C12ORF5
0.13729	1	1	eIF4E	p38_MAPK	EIF4E	MAPK14
0.13726	0	-1	ACC1	FOXO3a_pS318_S321	ACACA	FOXO3
0.13707	0	1	Chk1	PAI.1	CHEK1	SERPINE1
0.13705	0	1	53BP1	Bap1.c.4	TP53BP1	BAP1
0.13677	0	-1	CDK1	mTOR	CDK1	FRAP1|MTOR
0.13668	0	1	Bcl.2	Lck	BCL2	LCK
0.13659	1	1	PKC.alpha_pS657	PKC.delta_pS664	PRKCA	PRKCD
0.1365	0	-1	S6	Src_pY416	RPS6	SRC
0.13642	0	-1	DJ.1	Paxillin	PARK7	PXN
0.13578	0	1	Bad_pS112	PDCD4	BAD	PDCD4
0.13572	0	-1	c.Met_pY1235	Paxillin	MET	PXN
0.13558	0	-1	4E.BP1	c.Kit	EIF4EBP1	KIT
0.13544	0	-1	c.Myc	FASN	MYC	FASN
0.13515	0	1	p21	TAZ	CDKN1A	WWTR1
0.1351	0	1	ARID1A	eIF4G	ARID1A	EIF4G1|EIF4G2|EIF4G3
0.13504	0	1	Cyclin_B1	FASN	CCNB1	FASN
0.13381	0	1	14.3.3_beta	SCD1	YWHAB	SCD
0.13346	0	1	CD20	YAP	MS4A1	YAP1
0.13322	0	1	Fibronectin	HSP70	FN1	HSPA1A
0.13306	0	1	p27	PR	CDKN1B	PGR
0.13296	0	1	14.3.3_beta	p70S6K_pT389	YWHAB	RPS6KB1
0.13281	0	1	eIF4G	HER3	EIF4G1|EIF4G2|EIF4G3	ERBB3
0.13279	0	1	Ku80	RBM15	XRCC5	RBM15
0.13241	1	1	PKC.alpha	PKC.pan_BetaII_pS660	PRKCA	PRKCB
0.13207	0	1	Annexin.1	G6PD	ANXA1	G6PD
0.13205	0	-1	FOXO3a	Ku80	FOXO3	XRCC5
0.13204	0	1	AMPK_alpha	PKC.alpha_pS657	PRKAA1	PRKCA
0.13167	0	-1	CD49b	p70S6K_pT389	ITGA2	RPS6KB1
0.13163	0	1	Collagen_VI	FOXO3a_pS318_S321	COL6A1|COL6A2|COL6A3|COL6A5	FOXO3
0.13155	0	1	GSK3.alpha.beta_pS21_S9	PDCD4	GSK3A|GSK3B	PDCD4
0.13153	0	1	AR	EGFR_pY1173	AR	EGFR
0.1315	0	1	GSK3.alpha.beta_pS21_S9	Rb_pS807_S811	GSK3A|GSK3B	RB1
0.13111	0	-1	Rad50	Src_pY527	RAD50	SRC
0.13097	0	1	4E.BP1_pT37T46	Bad_pS112	EIF4EBP1	BAD
0.13095	0	-1	HER3	p38_pT180_Y182	ERBB3	MAPK14
0.13073	0	1	eEF2K	HER3	EEF2K	ERBB3
0.13059	0	-1	HER2	Stathmin	ERBB2	STMN1
0.13054	0	1	53BP1	STAT5.alpha	TP53BP1	STAT5A
0.13001	0	1	14.3.3_epsilon	CD31	YWHAE	PECAM1
0.12971	0	1	NDRG1_pT346	Src_pY527	NDRG1	SRC
0.1297	0	1	eEF2K	FoxM1	EEF2K	FOXM1
0.12961	0	1	mTOR_pS2448	PKC.pan_BetaII_pS660	FRAP1|MTOR	PRKCB
0.12955	0	-1	Annexin.1	Chk2	ANXA1	CHEK2
0.1295	0	1	53BP1	B.Raf	TP53BP1	BRAF
0.12947	0	-1	A.Raf_pS299	HER2	ARAF	ERBB2
0.12938	1	1	14.3.3_zeta	p38_MAPK	YWHAZ	MAPK14
0.12849	0	-1	14.3.3_zeta	EGFR_pY1173	YWHAZ	EGFR
0.12836	0	-1	Cyclin_E1	PR	CCNE1	PGR
0.12836	0	-1	Bcl.xL	XBP1	BCL2L1	XBP1
0.12809	0	-1	ER.alpha_pS118	MYH11	ESR1	MYH11
0.12799	0	1	MIG.6	p70S6K_pT389	ERRFI1	RPS6KB1
0.1279	0	1	JNK_pT183_Y185	p38_pT180_Y182	MAPK8|MAPK9	MAPK14
0.12777	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
0.1277	0	1	Collagen_VI	MYH11	COL6A1|COL6A2|COL6A3|COL6A5	MYH11
0.12758	0	1	Cyclin_B1	TRFC	CCNB1	TFRC
0.12722	0	1	NF.kB.p65_pS536	PRAS40_pT246	NFKB1	AKT1S1
0.1269	0	1	Akt_pT308	Rictor_pT1135	AKT1|AKT2|AKT3	RICTOR
0.12681	0	1	Cyclin_E2	XRCC1	CCNE2	XRCC1
0.12677	0	-1	Cyclin_B1	PKC.alpha_pS657	CCNB1	PRKCA
0.12663	0	1	Annexin.1	Bak	ANXA1	BAK1
0.12616	0	1	E.Cadherin	Rab.25	CDH1	RAB25
0.12614	0	-1	JNK_pT183_Y185	RBM15	MAPK8|MAPK9	RBM15
0.12607	0	1	GSK3.alpha.beta_pS21_S9	PRAS40_pT246	GSK3A|GSK3B	AKT1S1
0.12593	0	-1	Bad_pS112	Cyclin_E2	BAD	CCNE2
0.12586	0	1	c.Met_pY1235	XBP1	MET	XBP1
0.12557	0	1	14.3.3_epsilon	CD20	YWHAE	MS4A1
0.12557	0	1	HER3_pY1289	p21	ERBB3	CDKN1A
0.12547	0	-1	c.Myc	PI3K.p85	MYC	PIK3R1
0.12545	0	1	CD49b	XRCC1	ITGA2	XRCC1
0.12543	0	1	EGFR_pY1068	NF.kB.p65_pS536	EGFR	NFKB1
0.12502	0	1	NDRG1_pT346	YB.1_pS102	NDRG1	YBX1
0.12488	0	-1	Bap1.c.4	FOXO3a_pS318_S321	BAP1	FOXO3
0.12486	0	1	PEA15_pS116	YB.1	PEA15	YBX1
0.12482	1	1	Akt	GAB2	AKT1|AKT2|AKT3	GAB2
0.12479	0	1	Collagen_VI	PKC.delta_pS664	COL6A1|COL6A2|COL6A3|COL6A5	PRKCD
0.12455	0	1	EGFR_pY1173	HER3_pY1289	EGFR	ERBB3
0.12453	0	1	14.3.3_epsilon	Annexin_VII	YWHAE	ANXA7
0.12421	0	1	eIF4G	FoxM1	EIF4G1|EIF4G2|EIF4G3	FOXM1
0.12419	0	-1	HER3	Transglutaminase	ERBB3	TGM2
0.1241	0	1	eEF2	HER2	EEF2	ERBB2
0.12409	0	-1	Bcl.2	eIF4G	BCL2	EIF4G1|EIF4G2|EIF4G3
0.12406	0	-1	4E.BP1_pS65	TIGAR	EIF4EBP1	C12ORF5
0.12396	0	1	PDK1	PRDX1	PDK1	PRDX1
0.12394	0	1	EGFR_pY1173	ER.alpha_pS118	EGFR	ESR1
0.12394	0	-1	Mre11	Rb_pS807_S811	MRE11A	RB1
0.12379	0	1	AR	Mre11	AR	MRE11A
0.12372	0	1	beta.Catenin	PDCD4	CTNNB1	PDCD4
0.12346	0	1	GSK3.alpha.beta_pS21_S9	MAPK_pT202_Y204	GSK3A|GSK3B	MAPK1|MAPK3
0.12346	0	-1	Ku80	Rab11	XRCC5	RAB11A
0.1233	0	-1	LKB1	Rb_pS807_S811	STK11	RB1
0.12312	0	1	p38_MAPK	PI3K.p85	MAPK14	PIK3R1
0.12294	0	1	AMPK_alpha	YB.1	PRKAA1	YBX1
0.12279	0	1	ETS.1	HER2	ETS1	ERBB2
0.12278	0	1	HSP70	TAZ	HSPA1A	WWTR1
0.12265	0	-1	4E.BP1	MAPK_pT202_Y204	EIF4EBP1	MAPK1|MAPK3
0.12263	0	-1	4E.BP1_pT37T46	Rab.25	EIF4EBP1	RAB25
0.12237	0	-1	SCD1	YB.1	SCD	YBX1
0.12233	0	-1	HSP70	S6	HSPA1A	RPS6
0.12218	0	1	N.Cadherin	TAZ	CDH2	WWTR1
0.12204	1	1	E.Cadherin	HER3	CDH1	ERBB3
0.1214	0	1	HER2_pY1248	NF.kB.p65_pS536	ERBB2	NFKB1
0.12138	0	1	GATA3	Rictor_pT1135	GATA3	RICTOR
0.12136	0	1	4E.BP1_pT70	p38_MAPK	EIF4EBP1	MAPK14
0.12131	0	1	Bcl.2	c.Kit	BCL2	KIT
0.12128	0	1	A.Raf_pS299	C.Raf_pS338	ARAF	RAF1
0.1212	0	1	p90RSK	VHL	RPS6KA1	VHL
0.12106	0	1	mTOR	mTOR_pS2448	FRAP1|MTOR	FRAP1|MTOR
0.12094	0	1	Bim	p38_MAPK	BCL2L11	MAPK14
0.12093	0	-1	Collagen_VI	EGFR_pY1068	COL6A1|COL6A2|COL6A3|COL6A5	EGFR
0.12078	0	1	G6PD	SCD1	G6PD	SCD
0.12062	0	1	C.Raf	XBP1	RAF1	XBP1
0.12057	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
0.12056	0	1	GSK3_pS9	YB.1_pS102	GSK3B	YBX1
0.12052	0	1	C.Raf_pS338	Cyclin_D1	RAF1	CCND1
0.1205	1	1	E.Cadherin	HER2	CDH1	ERBB2
0.12036	1	-1	Akt_pS473	Src	AKT1|AKT2|AKT3	SRC
0.12036	0	-1	Heregulin	NF.kB.p65_pS536	NRG1	NFKB1
0.12033	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.12016	0	1	AR	CD31	AR	PECAM1
0.11983	0	1	Bak	PKC.delta_pS664	BAK1	PRKCD
0.11952	0	1	E.Cadherin	TSC1	CDH1	TSC1
0.11948	0	-1	AMPK_pT172	YAP	PRKAA1	YAP1
0.11936	0	1	ERK2	PEA15_pS116	MAPK1	PEA15
0.11931	0	1	4E.BP1_pT37T46	Rb_pS807_S811	EIF4EBP1	RB1
0.11927	0	1	Bak	ER.alpha	BAK1	ESR1
0.11918	0	1	Annexin_VII	p27	ANXA7	CDKN1B
0.11918	0	1	p62.LCK.ligand	PDK1_pS241	SQSTM1	PDK1
0.11911	0	1	Akt	INPP4B	AKT1|AKT2|AKT3	INPP4B
0.11907	0	-1	Lck	Rab.25	LCK	RAB25
0.11899	0	1	beta.Catenin	GAB2	CTNNB1	GAB2
0.11896	0	-1	Cyclin_B1	PKC.delta_pS664	CCNB1	PRKCD
0.11889	0	-1	MEK1_pS217_S221	Raptor	MAP2K1	RPTOR
0.11865	0	-1	ARHI	PCNA	DIRAS3	PCNA
0.11859	0	-1	AMPK_pT172	Fibronectin	PRKAA1	FN1
0.11833	0	-1	4E.BP1_pT37T46	Bak	EIF4EBP1	BAK1
0.11796	0	1	14.3.3_zeta	ETS.1	YWHAZ	ETS1
0.11722	0	1	Ku80	mTOR	XRCC5	FRAP1|MTOR
