weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.22996	1	1	Heregulin	N.Ras	NRG1	NRAS
0.22582	0	1	Claudin.7	E.Cadherin	CLDN7	CDH1
0.22579	0	1	MEK1_pS217_S221	PKC.pan_BetaII_pS660	MAP2K1	PRKCB
0.22508	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
0.22478	1	1	Akt_pS473	GSK3.alpha.beta_pS21_S9	AKT1|AKT2|AKT3	GSK3A|GSK3B
0.22306	0	1	mTOR	RBM15	FRAP1|MTOR	RBM15
0.2221	0	1	B.Raf	eIF4G	BRAF	EIF4G1|EIF4G2|EIF4G3
0.22184	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
0.22176	0	1	JNK_pT183_Y185	p38_pT180_Y182	MAPK8|MAPK9	MAPK14
0.22082	1	1	mTOR	Raptor	FRAP1|MTOR	RPTOR
0.22063	0	1	Bid	Cyclin_D1	BID	CCND1
0.21778	0	1	AMPK_alpha	AMPK_pT172	PRKAA1	PRKAA1
0.21463	0	1	HSP70	Mre11	HSPA1A	MRE11A
0.21323	0	1	CD20	ETS.1	MS4A1	ETS1
0.21322	0	1	Bid	HSP70	BID	HSPA1A
0.21154	1	1	Akt_pS473	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.21034	0	1	Fibronectin	p21	FN1	CDKN1A
0.20986	0	1	GSK3.alpha.beta	mTOR	GSK3A|GSK3B	FRAP1|MTOR
0.20926	0	1	ACC1	FASN	ACACA	FASN
0.20922	0	1	Bap1.c.4	RBM15	BAP1	RBM15
0.20644	0	1	14.3.3_beta	ACVRL1	YWHAB	ACVRL1
0.20407	0	1	ACVRL1	Annexin_VII	ACVRL1	ANXA7
0.203	0	1	Collagen_VI	MYH11	COL6A1|COL6A2|COL6A3|COL6A5	MYH11
0.20147	1	1	HER3	PKC.alpha	ERBB3	PRKCA
0.19865	0	1	Cyclin_D1	Mre11	CCND1	MRE11A
0.19845	0	1	c.Jun_pS73	p90RSK_pT359_S363	JUN	RPS6KA1
0.19793	0	1	c.Met_pY1235	CD31	MET	PECAM1
0.1973	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
0.19664	1	1	14.3.3_beta	N.Ras	YWHAB	NRAS
0.196	0	1	Akt_pS473	NDRG1_pT346	AKT1|AKT2|AKT3	NDRG1
0.19329	0	1	4E.BP1	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
0.19241	1	1	EGFR_pY1068	Src_pY416	EGFR	SRC
0.19168	0	1	c.Jun_pS73	PRAS40_pT246	JUN	AKT1S1
0.19098	1	1	Akt_pT308	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.19061	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.19033	0	1	p90RSK_pT359_S363	Rb_pS807_S811	RPS6KA1	RB1
0.18994	1	1	Akt_pS473	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
0.18848	1	1	Akt_pS473	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.18769	1	1	EGFR_pY1068	HER2_pY1248	EGFR	ERBB2
0.18651	1	1	EGFR_pY1068	Src_pY527	EGFR	SRC
0.18634	0	1	HSP70	Rab11	HSPA1A	RAB11A
0.1862	0	1	c.Myc	HER3	MYC	ERBB3
0.18574	0	1	53BP1	beta.Catenin	TP53BP1	CTNNB1
0.1843	0	-1	Bak	PDCD4	BAK1	PDCD4
0.18395	0	1	Rictor_pT1135	Tuberin_pT1462	RICTOR	TSC2
0.18362	0	1	PRAS40_pT246	Rb_pS807_S811	AKT1S1	RB1
0.18159	0	1	Collagen_VI	p21	COL6A1|COL6A2|COL6A3|COL6A5	CDKN1A
0.18049	0	1	CD31	p53	PECAM1	TP53
0.18048	0	1	14.3.3_beta	CD31	YWHAB	PECAM1
0.1803	0	1	INPP4B	PKC.alpha	INPP4B	PRKCA
0.17878	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
0.17635	1	1	Caveolin.1	Collagen_VI	CAV1	COL6A1|COL6A2|COL6A3|COL6A5
0.17567	1	1	beta.Catenin	E.Cadherin	CTNNB1	CDH1
0.17566	0	1	Chk1	Stathmin	CHEK1	STMN1
0.17371	0	1	Bad_pS112	mTOR_pS2448	BAD	FRAP1|MTOR
0.17347	0	1	c.Jun_pS73	GSK3.alpha.beta_pS21_S9	JUN	GSK3A|GSK3B
0.17224	0	1	GSK3.alpha.beta_pS21_S9	Rb_pS807_S811	GSK3A|GSK3B	RB1
0.17173	0	1	GSK3_pS9	NF.kB.p65_pS536	GSK3B	NFKB1
0.17141	0	1	Collagen_VI	XBP1	COL6A1|COL6A2|COL6A3|COL6A5	XBP1
0.17076	0	1	Fibronectin	Myosin.IIa_pS1943	FN1	MYH9
0.16897	0	1	mTOR_pS2448	p90RSK_pT359_S363	FRAP1|MTOR	RPS6KA1
0.16802	0	1	PKC.alpha	XBP1	PRKCA	XBP1
0.16485	0	1	GSK3.alpha.beta_pS21_S9	NF.kB.p65_pS536	GSK3A|GSK3B	NFKB1
0.1642	0	-1	Chk1_pS345	TRFC	CHEK1	TFRC
0.16243	0	1	CD31	SCD1	PECAM1	SCD
0.16156	1	1	Bcl.xL	Bim	BCL2L1	BCL2L11
0.15998	0	1	Bak	Rab11	BAK1	RAB11A
0.15951	0	1	c.Jun_pS73	Rb_pS807_S811	JUN	RB1
0.15779	0	1	p90RSK_pT359_S363	PDCD4	RPS6KA1	PDCD4
0.15599	0	1	TRFC	Tuberin	TFRC	TSC2
0.15593	0	1	GSK3_pS9	mTOR_pS2448	GSK3B	FRAP1|MTOR
0.15478	0	1	Bap1.c.4	FoxM1	BAP1	FOXM1
0.15366	0	1	Rictor	STAT5.alpha	RICTOR	STAT5A
0.1532	1	1	Rictor	Tuberin	RICTOR	TSC2
0.15265	0	1	4E.BP1_pT37T46	YB.1_pS102	EIF4EBP1	YBX1
0.15189	0	1	B.Raf	mTOR	BRAF	FRAP1|MTOR
0.15115	1	1	AR	ER.alpha	AR	ESR1
0.15016	0	1	Chk2_pT68	p53	CHEK2	TP53
0.15006	0	1	S6_pS235_S236	YB.1_pS102	RPS6	YBX1
0.14997	0	1	ERK2	PEA.15	MAPK1	PEA15
0.14968	0	1	53BP1	RBM15	TP53BP1	RBM15
0.14861	0	1	PRAS40_pT246	Src_pY416	AKT1S1	SRC
0.14805	1	1	p70S6K_pT389	S6_pS240_S244	RPS6KB1	RPS6
0.14742	0	1	MEK1_pS217_S221	mTOR_pS2448	MAP2K1	FRAP1|MTOR
0.14709	0	-1	Bak	mTOR_pS2448	BAK1	FRAP1|MTOR
0.1456	0	-1	PAI.1	PR	SERPINE1	PGR
0.14554	0	1	HSP70	IRS1	HSPA1A	IRS1
0.14526	0	1	NF.kB.p65_pS536	Tuberin_pT1462	NFKB1	TSC2
0.14518	1	1	c.Jun_pS73	JNK_pT183_Y185	JUN	MAPK8|MAPK9
0.14505	1	1	mTOR	Tuberin	FRAP1|MTOR	TSC2
0.14494	0	1	Bak	MIG.6	BAK1	ERRFI1
0.14466	1	-1	14.3.3_epsilon	mTOR	YWHAE	FRAP1|MTOR
0.14451	0	1	14.3.3_beta	ETS.1	YWHAB	ETS1
0.1445	0	1	ASNS	Cyclin_B1	ASNS	CCNB1
0.1444	0	-1	beta.Catenin	CD20	CTNNB1	MS4A1
0.14344	0	1	Bap1.c.4	eIF4G	BAP1	EIF4G1|EIF4G2|EIF4G3
0.14338	1	1	Bak	Bid	BAK1	BID
0.14271	0	-1	PKC.pan_BetaII_pS660	Stathmin	PRKCB	STMN1
0.14246	0	1	MIG.6	TAZ	ERRFI1	WWTR1
0.14192	0	1	Collagen_VI	Rab11	COL6A1|COL6A2|COL6A3|COL6A5	RAB11A
0.14191	0	1	Collagen_VI	HER3	COL6A1|COL6A2|COL6A3|COL6A5	ERBB3
0.14185	0	1	ETS.1	XBP1	ETS1	XBP1
0.14183	0	1	Bak	ETS.1	BAK1	ETS1
0.14151	1	1	NF.kB.p65_pS536	Src_pY416	NFKB1	SRC
0.14133	0	1	Rb_pS807_S811	Src_pY527	RB1	SRC
0.14051	0	1	Bak	FOXO3a	BAK1	FOXO3
0.13942	0	1	A.Raf_pS299	MAPK_pT202_Y204	ARAF	MAPK1|MAPK3
0.13909	0	1	Akt_pS473	S6_pS240_S244	AKT1|AKT2|AKT3	RPS6
0.13907	0	-1	mTOR	PEA15_pS116	FRAP1|MTOR	PEA15
0.13846	0	1	Bid	MIG.6	BID	ERRFI1
0.1381	0	1	Bid	IRS1	BID	IRS1
0.13735	0	1	p90RSK_pT359_S363	Src_pY416	RPS6KA1	SRC
0.1373	0	1	Src_pY416	Tuberin_pT1462	SRC	TSC2
0.1373	0	1	JNK_pT183_Y185	S6_pS235_S236	MAPK8|MAPK9	RPS6
0.13704	0	1	eIF4G	FoxM1	EIF4G1|EIF4G2|EIF4G3	FOXM1
0.1365	0	1	Bid	Notch1	BID	NOTCH1
0.13632	1	-1	14.3.3_beta	MEK1_pS217_S221	YWHAB	MAP2K1
0.13623	0	-1	CD49b	mTOR	ITGA2	FRAP1|MTOR
0.1361	0	1	GSK3_pS9	Src_pY416	GSK3B	SRC
0.13602	0	1	Cyclin_B1	TSC1	CCNB1	TSC1
0.13568	0	-1	Caspase.7_cleavedD198	ER.alpha_pS118	CASP7	ESR1
0.13551	0	1	Beclin	Mre11	BECN1	MRE11A
0.13546	0	1	mTOR_pS2448	PDCD4	FRAP1|MTOR	PDCD4
0.13535	1	1	Chk2	FoxM1	CHEK2	FOXM1
0.13465	0	1	FOXO3a_pS318_S321	VEGFR2	FOXO3	KDR
0.1345	1	1	p70S6K_pT389	S6_pS235_S236	RPS6KB1	RPS6
0.13403	0	-1	14.3.3_beta	GSK3.alpha.beta_pS21_S9	YWHAB	GSK3A|GSK3B
0.13382	0	1	PDK1	PDK1_pS241	PDK1	PDK1
0.13339	0	1	Beclin	LKB1	BECN1	STK11
0.13331	0	1	MAPK_pT202_Y204	p70S6K_pT389	MAPK1|MAPK3	RPS6KB1
0.13319	0	-1	c.Kit	Syk	KIT	SYK
0.13307	0	1	Chk2	Chk2_pT68	CHEK2	CHEK2
0.13222	0	1	EGFR	ETS.1	EGFR	ETS1
0.13212	0	1	Bap1.c.4	Cyclin_B1	BAP1	CCNB1
0.13208	0	1	eIF4G	RBM15	EIF4G1|EIF4G2|EIF4G3	RBM15
0.13176	0	-1	ER.alpha_pS118	Fibronectin	ESR1	FN1
0.13168	0	1	c.Kit	Collagen_VI	KIT	COL6A1|COL6A2|COL6A3|COL6A5
0.13072	0	1	STAT5.alpha	Tuberin	STAT5A	TSC2
0.13068	0	-1	Fibronectin	RBM15	FN1	RBM15
0.13066	0	-1	Bid	mTOR_pS2448	BID	FRAP1|MTOR
0.1304	0	1	CD20	TAZ	MS4A1	WWTR1
0.13006	1	1	HER2_pY1248	HER3_pY1289	ERBB2	ERBB3
0.12974	0	1	C.Raf	mTOR	RAF1	FRAP1|MTOR
0.12907	1	1	AR	PR	AR	PGR
0.12892	0	1	HSP70	Notch1	HSPA1A	NOTCH1
0.12885	0	1	S6_pS240_S244	YB.1_pS102	RPS6	YBX1
0.1287	0	1	A.Raf_pS299	YB.1_pS102	ARAF	YBX1
0.12855	0	-1	PI3K.p85	PR	PIK3R1	PGR
0.12785	0	1	Bid	Collagen_VI	BID	COL6A1|COL6A2|COL6A3|COL6A5
0.12774	0	1	Acetyl.a.Tubulin.Lys40	Ku80	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	XRCC5
0.1274	0	1	Collagen_VI	Cyclin_D1	COL6A1|COL6A2|COL6A3|COL6A5	CCND1
0.12693	0	1	Annexin_VII	CD20	ANXA7	MS4A1
0.12685	0	1	Collagen_VI	HSP70	COL6A1|COL6A2|COL6A3|COL6A5	HSPA1A
0.12671	0	1	Caveolin.1	CD20	CAV1	MS4A1
0.12556	0	1	PKC.alpha	Raptor	PRKCA	RPTOR
0.12554	0	1	Collagen_VI	EGFR_pY1173	COL6A1|COL6A2|COL6A3|COL6A5	EGFR
0.12528	0	-1	eIF4E	RBM15	EIF4E	RBM15
0.12486	1	1	CDK1	PCNA	CDK1	PCNA
0.12473	0	1	14.3.3_beta	XBP1	YWHAB	XBP1
0.12468	0	1	Akt_pS473	S6_pS235_S236	AKT1|AKT2|AKT3	RPS6
0.12449	0	1	A.Raf_pS299	MEK1_pS217_S221	ARAF	MAP2K1
0.12433	0	-1	p21	PDCD4	CDKN1A	PDCD4
0.12419	0	1	c.Kit	Cyclin_D1	KIT	CCND1
0.1238	0	1	c.Kit	Caveolin.1	KIT	CAV1
0.12372	0	1	Cyclin_D1	IRS1	CCND1	IRS1
0.12332	0	1	eIF4G	NF.kB.p65_pS536	EIF4G1|EIF4G2|EIF4G3	NFKB1
0.12332	0	1	MIG.6	PAI.1	ERRFI1	SERPINE1
0.12331	0	1	ERK2	NF2	MAPK1	NF2
0.12303	0	1	14.3.3_epsilon	ARHI	YWHAE	DIRAS3
0.12284	0	-1	Bak	PKC.pan_BetaII_pS660	BAK1	PRKCB
0.12272	0	1	Caspase.7_cleavedD198	Lck	CASP7	LCK
0.12261	0	-1	CD20	GSK3.alpha.beta	MS4A1	GSK3A|GSK3B
0.12212	0	1	PKC.alpha	Tuberin	PRKCA	TSC2
0.12187	1	1	GSK3.alpha.beta	Syk	GSK3A|GSK3B	SYK
0.12175	0	-1	GSK3_pS9	Mre11	GSK3B	MRE11A
0.12142	0	1	Annexin_VII	Cyclin_E2	ANXA7	CCNE2
0.12142	0	1	p62.LCK.ligand	TSC1	SQSTM1	TSC1
0.1213	0	-1	ER.alpha_pS118	PAI.1	ESR1	SERPINE1
0.12128	0	1	CD49b	GATA3	ITGA2	GATA3
0.12083	0	-1	GSK3.alpha.beta_pS21_S9	N.Ras	GSK3A|GSK3B	NRAS
0.12061	0	1	A.Raf_pS299	p38_pT180_Y182	ARAF	MAPK14
0.12048	0	1	14.3.3_beta	c.Kit	YWHAB	KIT
0.12045	0	-1	GSK3_pS9	PCNA	GSK3B	PCNA
0.1204	0	1	C.Raf	Rictor	RAF1	RICTOR
0.12036	0	-1	beta.Catenin	ETS.1	CTNNB1	ETS1
0.12029	0	-1	GSK3.alpha.beta_pS21_S9	Stathmin	GSK3A|GSK3B	STMN1
0.12023	0	1	ER.alpha_pS118	PDCD4	ESR1	PDCD4
0.1201	0	1	beta.Catenin	VHL	CTNNB1	VHL
0.12008	0	1	FoxM1	PCNA	FOXM1	PCNA
0.11984	0	1	Smad4	XRCC1	SMAD4	XRCC1
0.11947	0	-1	14.3.3_beta	PKC.pan_BetaII_pS660	YWHAB	PRKCB
0.11941	0	1	Annexin_VII	Rab11	ANXA7	RAB11A
0.11937	0	1	Akt	ERK2	AKT1|AKT2|AKT3	MAPK1
0.11925	0	1	Ku80	RBM15	XRCC5	RBM15
0.11907	0	1	Cyclin_E2	PEA15_pS116	CCNE2	PEA15
0.11906	0	1	B.Raf	GAB2	BRAF	GAB2
0.11863	0	1	Myosin.IIa_pS1943	VEGFR2	MYH9	KDR
0.11844	0	1	Annexin_VII	TAZ	ANXA7	WWTR1
0.11778	0	1	Annexin_VII	PRDX1	ANXA7	PRDX1
0.11763	0	1	FOXO3a_pS318_S321	INPP4B	FOXO3	INPP4B
0.11748	0	1	NDRG1_pT346	Rb_pS807_S811	NDRG1	RB1
0.11724	1	1	Akt_pS473	p70S6K_pT389	AKT1|AKT2|AKT3	RPS6KB1
0.11717	0	1	c.Kit	Rab11	KIT	RAB11A
0.11698	0	1	Bap1.c.4	Rictor	BAP1	RICTOR
0.11637	0	-1	Bak	Tuberin_pT1462	BAK1	TSC2
0.11617	0	-1	ER.alpha_pS118	p21	ESR1	CDKN1A
0.11615	0	1	c.Kit	EGFR_pY1173	KIT	EGFR
0.11599	0	1	A.Raf_pS299	Bad_pS112	ARAF	BAD
0.11579	1	1	GAB2	HER2	GAB2	ERBB2
0.11546	0	-1	mTOR	TAZ	FRAP1|MTOR	WWTR1
0.11546	0	1	CD20	PEA15_pS116	MS4A1	PEA15
0.11521	0	1	ARHI	BRCA2	DIRAS3	BRCA2
0.11519	0	-1	PEA15_pS116	Tuberin	PEA15	TSC2
0.11476	0	1	MIG.6	p21	ERRFI1	CDKN1A
0.11457	0	-1	HER3	PCNA	ERBB3	PCNA
0.11442	0	1	HER2	Paxillin	ERBB2	PXN
0.11381	0	1	N.Ras	PEA15_pS116	NRAS	PEA15
0.11369	0	-1	p27	TSC1	CDKN1B	TSC1
0.11346	0	-1	E.Cadherin	PAI.1	CDH1	SERPINE1
0.11332	0	1	C.Raf	Ku80	RAF1	XRCC5
0.11319	1	1	HER3_pY1289	N.Ras	ERBB3	NRAS
0.11312	0	1	Rad51	Stathmin	RAD51	STMN1
0.11308	0	1	AR	c.Myc	AR	MYC
0.11288	0	1	INPP4B	STAT5.alpha	INPP4B	STAT5A
0.1127	0	1	c.Jun_pS73	EGFR_pY1068	JUN	EGFR
0.11264	0	-1	CD20	PDCD4	MS4A1	PDCD4
0.11254	0	-1	Cyclin_D1	p62.LCK.ligand	CCND1	SQSTM1
0.11236	0	1	Cyclin_E2	PDK1	CCNE2	PDK1
0.11202	0	1	EGFR_pY1068	HER3_pY1289	EGFR	ERBB3
0.11156	0	-1	IRS1	PKC.pan_BetaII_pS660	IRS1	PRKCB
0.11152	0	-1	GATA3	GSK3.alpha.beta	GATA3	GSK3A|GSK3B
0.11138	0	1	c.Jun_pS73	p70S6K_pT389	JUN	RPS6KB1
0.11109	0	1	4E.BP1_pS65	4E.BP1_pT37T46	EIF4EBP1	EIF4EBP1
0.11108	0	-1	NF.kB.p65_pS536	TAZ	NFKB1	WWTR1
0.11053	0	1	c.Kit	HSP70	KIT	HSPA1A
0.1105	1	-1	Cyclin_D1	FoxM1	CCND1	FOXM1
0.11041	0	-1	FoxM1	HER3	FOXM1	ERBB3
0.11037	0	-1	Bak	RBM15	BAK1	RBM15
0.1103	0	-1	Rab11	RBM15	RAB11A	RBM15
0.11028	1	1	ATM	Rad50	ATM	RAD50
0.11003	1	1	Cyclin_B1	PCNA	CCNB1	PCNA
0.1097	0	-1	Dvl3	HSP70	DVL3	HSPA1A
0.10958	0	-1	EGFR	S6	EGFR	RPS6
0.10929	0	-1	AMPK_pT172	PRAS40_pT246	PRKAA1	AKT1S1
0.109	0	1	BRCA2	N.Ras	BRCA2	NRAS
0.10868	0	1	14.3.3_epsilon	CD20	YWHAE	MS4A1
0.10858	0	1	C.Raf	Tuberin	RAF1	TSC2
0.10769	1	-1	Cyclin_D1	Smad1	CCND1	SMAD1
0.10761	0	-1	Claudin.7	p21	CLDN7	CDKN1A
0.10761	0	-1	Chk1_pS345	Dvl3	CHEK1	DVL3
0.10745	0	1	ARID1A	B.Raf	ARID1A	BRAF
0.10706	0	1	53BP1	Tuberin	TP53BP1	TSC2
0.10688	0	-1	Myosin.IIa_pS1943	p27	MYH9	CDKN1B
0.10669	0	1	mTOR	S6	FRAP1|MTOR	RPS6
0.10621	0	1	Akt_pT308	Caveolin.1	AKT1|AKT2|AKT3	CAV1
0.106	0	1	4E.BP1_pS65	Rb_pS807_S811	EIF4EBP1	RB1
0.10596	0	-1	p27_pT157	PI3K.p85	CDKN1B	PIK3R1
0.1059	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
0.10588	1	1	eEF2	S6	EEF2	RPS6
0.10571	0	-1	AMPK_pT172	MAPK_pT202_Y204	PRKAA1	MAPK1|MAPK3
0.10559	0	-1	ER.alpha	p21	ESR1	CDKN1A
0.10501	0	1	c.Kit	CD20	KIT	MS4A1
0.10465	0	-1	Annexin_VII	GSK3.alpha.beta_pS21_S9	ANXA7	GSK3A|GSK3B
0.10431	0	-1	GSK3.alpha.beta_pS21_S9	PEA.15	GSK3A|GSK3B	PEA15
0.10362	0	-1	CDK1	Fibronectin	CDK1	FN1
0.10312	0	1	ARHI	Src	DIRAS3	SRC
0.1031	0	-1	Cyclin_B1	JNK_pT183_Y185	CCNB1	MAPK8|MAPK9
0.10307	0	1	ER.alpha_pS118	PR	ESR1	PGR
0.10303	0	-1	4E.BP1_pT37T46	HER3	EIF4EBP1	ERBB3
0.1028	0	1	AR	ER.alpha_pS118	AR	ESR1
0.10258	0	1	mTOR	p53	FRAP1|MTOR	TP53
0.10253	0	-1	AR	Transglutaminase	AR	TGM2
0.1025	0	1	SF2	Tuberin_pT1462	SRSF1	TSC2
0.10241	0	1	GAB2	Ku80	GAB2	XRCC5
0.10227	0	-1	c.Kit	mTOR	KIT	FRAP1|MTOR
0.10225	0	-1	mTOR	Rab11	FRAP1|MTOR	RAB11A
0.10211	0	1	MYH11	Rictor	MYH11	RICTOR
0.10195	0	-1	BRCA2	PKC.pan_BetaII_pS660	BRCA2	PRKCB
0.10191	0	-1	Myosin.IIa_pS1943	Shc_pY317	MYH9	SHC1
0.1016	0	1	N.Ras	SF2	NRAS	SRSF1
0.10158	0	-1	ETS.1	mTOR	ETS1	FRAP1|MTOR
0.10157	0	-1	ARID1A	Caspase.7_cleavedD198	ARID1A	CASP7
0.10138	0	-1	4E.BP1_pT37T46	Annexin_VII	EIF4EBP1	ANXA7
0.10132	1	1	Bak	Bax	BAK1	BAX
0.10125	0	-1	ARID1A	FOXO3a_pS318_S321	ARID1A	FOXO3
0.10095	0	1	p90RSK	Rab.25	RPS6KA1	RAB25
0.1009	1	1	c.Kit	Src	KIT	SRC
0.10088	0	1	ATM	Tuberin	ATM	TSC2
0.10087	0	-1	14.3.3_epsilon	PKC.pan_BetaII_pS660	YWHAE	PRKCB
0.10067	0	-1	Caveolin.1	Chk2_pT68	CAV1	CHEK2
0.10064	0	-1	beta.Catenin	Cyclin_E2	CTNNB1	CCNE2
0.10029	0	-1	Ku80	MAPK_pT202_Y204	XRCC5	MAPK1|MAPK3
0.10024	0	-1	FASN	PRAS40_pT246	FASN	AKT1S1
0.09997	0	1	PDK1	PEA15_pS116	PDK1	PEA15
0.09959	1	1	Cyclin_B1	Cyclin_E1	CCNB1	CCNE1
0.09943	0	1	CD49b	XBP1	ITGA2	XBP1
0.09942	1	-1	Cyclin_D1	PI3K.p110.alpha	CCND1	PIK3CA
0.09905	0	-1	Chk2_pT68	Fibronectin	CHEK2	FN1
0.09899	0	1	Acetyl.a.Tubulin.Lys40	VHL	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	VHL
0.09889	0	1	Chk2	RBM15	CHEK2	RBM15
