weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.2158	1	-1	E.Cadherin	N.Cadherin	CDH1	CDH2
-0.21258	1	1	Fibronectin	PAI.1	FN1	SERPINE1
-0.21201	0	1	HER3	YB.1	ERBB3	YBX1
-0.20742	0	1	PDK1	PDK1_pS241	PDK1	PDK1
-0.19793	0	1	c.Kit	GATA3	KIT	GATA3
-0.1976	0	1	Cyclin_E2	PEA15_pS116	CCNE2	PEA15
-0.19594	0	1	MAPK_pT202_Y204	YB.1_pS102	MAPK1|MAPK3	YBX1
-0.19344	1	1	Caveolin.1	Collagen_VI	CAV1	COL6A1|COL6A2|COL6A3|COL6A5
-0.19342	0	1	Beclin	XBP1	BECN1	XBP1
-0.19296	0	1	Akt	MEK1	AKT1|AKT2|AKT3	MAP2K1
-0.19212	0	1	ARID1A	XRCC1	ARID1A	XRCC1
-0.19141	0	1	Collagen_VI	MYH11	COL6A1|COL6A2|COL6A3|COL6A5	MYH11
-0.18944	0	1	4E.BP1_pS65	4E.BP1_pT37T46	EIF4EBP1	EIF4EBP1
-0.18833	0	1	eEF2	GAPDH	EEF2	GAPDH
-0.18558	0	1	ER.alpha	ER.alpha_pS118	ESR1	ESR1
-0.18524	1	1	Bcl.2	Bim	BCL2	BCL2L11
-0.18484	0	1	B.Raf	eIF4G	BRAF	EIF4G1|EIF4G2|EIF4G3
0.18454	0	-1	Bak	PDCD4	BAK1	PDCD4
-0.1839	0	1	AR	c.Myc	AR	MYC
0.18274	0	-1	Akt_pS473	PTEN	AKT1|AKT2|AKT3	PTEN
-0.18193	0	1	eEF2	eEF2K	EEF2	EEF2K
-0.1808	0	1	Src	Src_pY527	SRC	SRC
-0.18053	0	1	FASN	Raptor	FASN	RPTOR
-0.18052	0	1	Chk2	NF2	CHEK2	NF2
-0.17896	1	1	beta.Catenin	N.Cadherin	CTNNB1	CDH2
-0.17858	0	1	HSP70	Rab11	HSPA1A	RAB11A
-0.17853	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
-0.17627	1	1	Bcl.xL	Bim	BCL2L1	BCL2L11
-0.17438	0	1	CD31	PDCD4	PECAM1	PDCD4
-0.1738	0	1	Fibronectin	p21	FN1	CDKN1A
-0.17317	0	1	Chk1_pS345	Chk2_pT68	CHEK1	CHEK2
-0.17285	0	1	p90RSK	Rab.25	RPS6KA1	RAB25
-0.17245	0	1	Bak	FOXO3a	BAK1	FOXO3
-0.17096	0	1	eIF4E	MEK1	EIF4E	MAP2K1
-0.17076	0	1	4E.BP1	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
-0.17071	0	1	Bap1.c.4	RBM15	BAP1	RBM15
-0.17052	0	1	FoxM1	GAPDH	FOXM1	GAPDH
-0.17049	0	1	mTOR_pS2448	PDCD4	FRAP1|MTOR	PDCD4
-0.17042	0	1	Claudin.7	MEK1	CLDN7	MAP2K1
-0.17035	0	1	Akt_pS473	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
-0.1694	0	1	PI3K.p85	PKC.pan_BetaII_pS660	PIK3R1	PRKCB
-0.16897	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.16705	0	-1	Akt_pT308	PTEN	AKT1|AKT2|AKT3	PTEN
-0.16681	0	1	HSP70	Mre11	HSPA1A	MRE11A
-0.16679	0	1	GAB2	VHL	GAB2	VHL
-0.16679	0	1	Bid	HSP70	BID	HSPA1A
-0.16561	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
-0.1644	0	1	MEK1_pS217_S221	PKC.pan_BetaII_pS660	MAP2K1	PRKCB
-0.1643	0	1	Lck	PREX1	LCK	PREX1
0.16341	0	-1	Chk2	p27	CHEK2	CDKN1B
-0.16325	1	1	HER3	PKC.alpha	ERBB3	PRKCA
-0.16204	0	1	NDRG1_pT346	PAI.1	NDRG1	SERPINE1
0.16111	1	-1	MAPK_pT202_Y204	p90RSK	MAPK1|MAPK3	RPS6KA1
-0.16107	0	1	PDK1_pS241	Tuberin	PDK1	TSC2
-0.16013	0	1	Bid	EGFR_pY1173	BID	EGFR
-0.16001	0	1	Akt_pS473	NDRG1_pT346	AKT1|AKT2|AKT3	NDRG1
-0.15955	0	1	c.Jun_pS73	Rb_pS807_S811	JUN	RB1
0.15951	0	-1	MEK1	VHL	MAP2K1	VHL
-0.15889	0	1	Caspase.7_cleavedD198	Lck	CASP7	LCK
-0.15855	0	1	MIG.6	PAI.1	ERRFI1	SERPINE1
-0.15772	0	1	PREX1	STAT5.alpha	PREX1	STAT5A
-0.15743	0	-1	HSP70	VHL	HSPA1A	VHL
-0.1562	0	1	p38_MAPK	p38_pT180_Y182	MAPK14	MAPK14
-0.15608	0	1	ACC1	FASN	ACACA	FASN
-0.1553	0	1	ETS.1	PEA15_pS116	ETS1	PEA15
-0.15442	0	1	Tuberin	Tuberin_pT1462	TSC2	TSC2
-0.15407	1	1	AR	PR	AR	PGR
-0.15278	0	1	HSP70	Stathmin	HSPA1A	STMN1
0.15159	0	-1	E.Cadherin	Paxillin	CDH1	PXN
-0.15095	1	1	EGFR_pY1068	Src_pY416	EGFR	SRC
-0.15036	0	1	MEK1	NF.kB.p65_pS536	MAP2K1	NFKB1
-0.15027	0	1	GSK3.alpha.beta_pS21_S9	PRAS40_pT246	GSK3A|GSK3B	AKT1S1
-0.14944	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
-0.14826	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
-0.14814	0	1	GAPDH	TIGAR	GAPDH	C12ORF5
-0.14806	0	1	Collagen_VI	HER3	COL6A1|COL6A2|COL6A3|COL6A5	ERBB3
-0.14765	0	1	INPP4B	XBP1	INPP4B	XBP1
-0.14739	0	1	Bad_pS112	PDCD4	BAD	PDCD4
0.14648	0	-1	Caveolin.1	SCD1	CAV1	SCD
-0.14542	0	1	Fibronectin	Myosin.IIa_pS1943	FN1	MYH9
-0.14527	0	1	ARHI	N.Ras	DIRAS3	NRAS
-0.14404	0	1	NF.kB.p65_pS536	STAT5.alpha	NFKB1	STAT5A
-0.1418	0	1	c.Kit	Smad3	KIT	SMAD3
0.14036	0	-1	G6PD	Rad50	G6PD	RAD50
0.14008	0	-1	GAB2	Rab.25	GAB2	RAB25
-0.13953	0	1	p27	p27_pT198	CDKN1B	CDKN1B
-0.13907	0	1	53BP1	RBM15	TP53BP1	RBM15
0.13818	0	-1	Caspase.7_cleavedD198	Smad4	CASP7	SMAD4
-0.13794	0	1	Chk2	Cyclin_E1	CHEK2	CCNE1
-0.13793	0	1	Bad_pS112	p38_pT180_Y182	BAD	MAPK14
-0.13773	0	1	B.Raf	GAB2	BRAF	GAB2
-0.13704	0	1	Bax	Lck	BAX	LCK
-0.1369	0	1	ER.alpha	p62.LCK.ligand	ESR1	SQSTM1
-0.13683	0	1	ATM	S6	ATM	RPS6
-0.13658	0	1	Beclin	CD31	BECN1	PECAM1
0.13637	0	-1	Dvl3	HSP70	DVL3	HSPA1A
-0.13477	1	1	p70S6K	Raptor	RPS6KB1	RPTOR
-0.13463	0	1	INPP4B	VEGFR2	INPP4B	KDR
-0.13455	0	1	Akt	JNK2	AKT1|AKT2|AKT3	MAPK9
0.13376	0	-1	Bap1.c.4	ERK2	BAP1	MAPK1
-0.1329	0	1	GSK3_pS9	p90RSK_pT359_S363	GSK3B	RPS6KA1
-0.13235	0	1	Bcl.xL	Rad50	BCL2L1	RAD50
0.13223	0	-1	p21	PRDX1	CDKN1A	PRDX1
-0.13157	0	1	Fibronectin	JNK_pT183_Y185	FN1	MAPK8|MAPK9
0.13146	0	-1	Bcl.2	IGFBP2	BCL2	IGFBP2
-0.13144	0	1	14.3.3_zeta	PEA.15	YWHAZ	PEA15
-0.1304	0	1	Rictor_pT1135	Tuberin_pT1462	RICTOR	TSC2
-0.13	0	1	DJ.1	YAP	PARK7	YAP1
-0.12996	0	1	ETS.1	HER3	ETS1	ERBB3
-0.12988	0	1	Beclin	INPP4B	BECN1	INPP4B
-0.12972	1	1	PI3K.p110.alpha	PI3K.p85	PIK3CA	PIK3R1
0.12967	0	-1	eEF2	ER.alpha	EEF2	ESR1
-0.12922	0	1	eIF4G	p62.LCK.ligand	EIF4G1|EIF4G2|EIF4G3	SQSTM1
-0.12901	0	1	p62.LCK.ligand	TSC1	SQSTM1	TSC1
-0.12881	0	1	Cyclin_B1	TSC1	CCNB1	TSC1
-0.12875	0	1	NDRG1_pT346	Rab.25	NDRG1	RAB25
-0.12861	1	1	p70S6K_pT389	S6_pS235_S236	RPS6KB1	RPS6
0.1286	0	-1	IGFBP2	Lck	IGFBP2	LCK
-0.12848	0	1	ER.alpha_pS118	Ku80	ESR1	XRCC5
0.12844	0	-1	CD49b	STAT5.alpha	ITGA2	STAT5A
-0.12813	0	1	Bax	PEA.15	BAX	PEA15
-0.12788	0	1	ACVRL1	Rab.25	ACVRL1	RAB25
-0.12721	0	1	STAT5.alpha	Tuberin	STAT5A	TSC2
0.12715	0	-1	Acetyl.a.Tubulin.Lys40	p38_pT180_Y182	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	MAPK14
-0.12698	0	1	Bcl.xL	GAPDH	BCL2L1	GAPDH
-0.12697	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
-0.12681	1	1	GSK3.alpha.beta	Syk	GSK3A|GSK3B	SYK
-0.12666	0	1	B.Raf	Rictor	BRAF	RICTOR
-0.12643	0	1	Dvl3	Paxillin	DVL3	PXN
-0.12601	0	1	ATM	Ku80	ATM	XRCC5
0.12543	1	-1	Caveolin.1	Src_pY416	CAV1	SRC
-0.12523	1	1	c.Kit	Src	KIT	SRC
-0.12505	0	1	eEF2	ERK2	EEF2	MAPK1
0.12487	0	-1	Paxillin	Syk	PXN	SYK
-0.12461	0	1	ACC1	ASNS	ACACA	ASNS
-0.12435	0	1	NF2	S6	NF2	RPS6
-0.12405	0	1	Smad1	Syk	SMAD1	SYK
-0.12404	0	1	S6	S6_pS235_S236	RPS6	RPS6
-0.12379	0	1	MAPK_pT202_Y204	PEA.15	MAPK1|MAPK3	PEA15
-0.12371	0	1	ERK2	NF2	MAPK1	NF2
0.12347	0	-1	c.Jun_pS73	S6	JUN	RPS6
-0.12341	0	1	ASNS	p53	ASNS	TP53
0.12292	1	-1	p70S6K	PDCD4	RPS6KB1	PDCD4
-0.12248	0	1	eIF4E	Rb_pS807_S811	EIF4E	RB1
-0.12239	0	1	HER3	INPP4B	ERBB3	INPP4B
-0.12231	0	1	C.Raf_pS338	Chk1_pS345	RAF1	CHEK1
-0.122	0	1	ETS.1	Rab11	ETS1	RAB11A
-0.12195	0	1	Chk2_pT68	p27_pT157	CHEK2	CDKN1B
0.12187	0	-1	c.Myc	IGFBP2	MYC	IGFBP2
-0.12157	1	1	4E.BP1	eIF4E	EIF4EBP1	EIF4E
-0.12148	1	1	Bcl.2	STAT5.alpha	BCL2	STAT5A
-0.12124	0	1	EGFR	ETS.1	EGFR	ETS1
-0.1211	1	1	Lck	PI3K.p85	LCK	PIK3R1
-0.12106	0	1	Dvl3	Fibronectin	DVL3	FN1
0.12104	0	-1	p27	VHL	CDKN1B	VHL
-0.12102	0	1	53BP1	GAPDH	TP53BP1	GAPDH
-0.12026	0	1	Rad50	RBM15	RAD50	RBM15
-0.11982	1	1	Cyclin_E1	Rb_pS807_S811	CCNE1	RB1
-0.11966	1	1	c.Kit	PKC.alpha	KIT	PRKCA
-0.11959	0	1	Myosin.IIa_pS1943	NF2	MYH9	NF2
-0.11932	1	1	Cyclin_B1	Cyclin_E1	CCNB1	CCNE1
-0.11905	0	1	p38_pT180_Y182	PKC.pan_BetaII_pS660	MAPK14	PRKCB
-0.11888	0	1	Myosin.IIa_pS1943	PREX1	MYH9	PREX1
0.11855	0	1	Acetyl.a.Tubulin.Lys40	TRFC	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	TFRC
-0.11838	0	1	EGFR_pY1173	HSP70	EGFR	HSPA1A
0.11826	0	-1	GSK3.alpha.beta	NF.kB.p65_pS536	GSK3A|GSK3B	NFKB1
0.11824	0	-1	AR	PREX1	AR	PREX1
-0.11816	0	1	PEA.15	Transglutaminase	PEA15	TGM2
-0.11794	1	1	PKC.delta_pS664	PKC.pan_BetaII_pS660	PRKCD	PRKCB
0.11778	0	-1	ER.alpha_pS118	PAI.1	ESR1	SERPINE1
-0.1177	0	1	FOXO3a_pS318_S321	VEGFR2	FOXO3	KDR
-0.11766	0	1	ATM	YAP_pS127	ATM	YAP1
-0.11757	0	1	INPP4B	YB.1	INPP4B	YBX1
-0.11757	0	1	ETS.1	PRDX1	ETS1	PRDX1
0.11718	0	-1	Collagen_VI	S6	COL6A1|COL6A2|COL6A3|COL6A5	RPS6
-0.117	0	1	Bim	Cyclin_E1	BCL2L11	CCNE1
-0.11678	0	1	JNK_pT183_Y185	p38_pT180_Y182	MAPK8|MAPK9	MAPK14
0.11633	0	-1	AR	MEK1_pS217_S221	AR	MAP2K1
0.11591	0	-1	AR	Transglutaminase	AR	TGM2
0.11565	1	-1	GAPDH	Src	GAPDH	SRC
-0.11555	1	1	MAPK_pT202_Y204	Src_pY527	MAPK1|MAPK3	SRC
-0.11539	0	1	GAB2	Smad1	GAB2	SMAD1
-0.11526	0	1	beta.Catenin	Paxillin	CTNNB1	PXN
-0.11523	0	1	Transglutaminase	TRFC	TGM2	TFRC
-0.11509	0	1	mTOR_pS2448	p90RSK	FRAP1|MTOR	RPS6KA1
-0.11507	0	1	p90RSK_pT359_S363	Rb_pS807_S811	RPS6KA1	RB1
-0.11479	0	1	PDCD4	S6	PDCD4	RPS6
0.11478	0	-1	eIF4E	FoxM1	EIF4E	FOXM1
-0.11463	0	1	eIF4G	NF.kB.p65_pS536	EIF4G1|EIF4G2|EIF4G3	NFKB1
-0.11459	0	1	HSP70	MIG.6	HSPA1A	ERRFI1
-0.11418	0	1	PEA.15	TAZ	PEA15	WWTR1
0.11418	0	-1	Acetyl.a.Tubulin.Lys40	NF2	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	NF2
0.11412	0	-1	ER.alpha	p21	ESR1	CDKN1A
-0.11407	0	1	Cyclin_E2	TAZ	CCNE2	WWTR1
-0.11373	0	1	Cyclin_E2	PDK1	CCNE2	PDK1
-0.11365	0	1	eEF2	P.Cadherin	EEF2	CDH3
-0.11362	0	1	Akt_pT308	AMPK_alpha	AKT1|AKT2|AKT3	PRKAA1
0.11335	0	-1	NF.kB.p65_pS536	TRFC	NFKB1	TFRC
0.11298	0	-1	Cyclin_E1	N.Cadherin	CCNE1	CDH2
0.11276	0	-1	IRS1	Smad1	IRS1	SMAD1
-0.11269	0	1	Src_pY527	YAP_pS127	SRC	YAP1
-0.11249	0	1	Bcl.xL	Transglutaminase	BCL2L1	TGM2
-0.11243	0	1	GAPDH	Syk	GAPDH	SYK
0.11239	0	-1	Cyclin_E1	Paxillin	CCNE1	PXN
-0.11229	0	-1	GAB2	NDRG1_pT346	GAB2	NDRG1
-0.11193	0	1	beta.Catenin	ERK2	CTNNB1	MAPK1
-0.11189	0	1	Chk2	Ku80	CHEK2	XRCC5
0.11188	0	-1	Claudin.7	GSK3_pS9	CLDN7	GSK3B
0.11129	0	-1	JNK2	PDCD4	MAPK9	PDCD4
-0.11122	0	1	53BP1	beta.Catenin	TP53BP1	CTNNB1
-0.11107	1	1	c.Jun_pS73	JNK_pT183_Y185	JUN	MAPK8|MAPK9
0.11008	0	-1	EGFR	ER.alpha	EGFR	ESR1
-0.10993	0	1	JNK2	p62.LCK.ligand	MAPK9	SQSTM1
0.10974	0	-1	Caspase.7_cleavedD198	ERK2	CASP7	MAPK1
0.1097	0	-1	AMPK_pT172	Bad_pS112	PRKAA1	BAD
-0.10961	0	1	p70S6K	PKC.alpha_pS657	RPS6KB1	PRKCA
-0.10938	0	1	eIF4G	YB.1	EIF4G1|EIF4G2|EIF4G3	YBX1
0.1092	0	-1	14.3.3_epsilon	RBM15	YWHAE	RBM15
-0.10908	1	1	Heregulin	N.Ras	NRG1	NRAS
-0.10892	1	1	c.Myc	ER.alpha	MYC	ESR1
-0.10879	0	1	Annexin_VII	PRDX1	ANXA7	PRDX1
-0.1084	0	1	Cyclin_B1	p62.LCK.ligand	CCNB1	SQSTM1
-0.10798	0	1	CD31	ETS.1	PECAM1	ETS1
-0.10787	1	1	Akt	Akt_pS473	AKT1|AKT2|AKT3	AKT1|AKT2|AKT3
0.10772	0	-1	PEA15_pS116	S6	PEA15	RPS6
-0.10756	0	1	ER.alpha	Syk	ESR1	SYK
-0.10749	0	1	GAPDH	p27	GAPDH	CDKN1B
-0.10723	1	1	Caveolin.1	Src_pY527	CAV1	SRC
-0.10679	0	1	Annexin.1	p90RSK	ANXA1	RPS6KA1
0.10667	0	-1	eEF2	Syk	EEF2	SYK
-0.10613	0	1	Bim	IGFBP2	BCL2L11	IGFBP2
-0.10563	0	1	Bim	PEA.15	BCL2L11	PEA15
-0.10551	0	1	Paxillin	Tuberin	PXN	TSC2
-0.10539	1	1	Akt_pS473	p70S6K_pT389	AKT1|AKT2|AKT3	RPS6KB1
-0.10534	1	1	PI3K.p85	STAT5.alpha	PIK3R1	STAT5A
-0.10511	0	1	Myosin.IIa_pS1943	p62.LCK.ligand	MYH9	SQSTM1
0.10492	0	-1	MYH11	p90RSK_pT359_S363	MYH11	RPS6KA1
-0.10464	0	1	CD31	INPP4B	PECAM1	INPP4B
0.10463	0	-1	Claudin.7	ETS.1	CLDN7	ETS1
-0.10419	0	1	A.Raf_pS299	MEK1_pS217_S221	ARAF	MAP2K1
-0.10404	0	1	HSP70	IRS1	HSPA1A	IRS1
-0.10373	0	1	Bcl.2	p27	BCL2	CDKN1B
0.10371	0	-1	INPP4B	PCNA	INPP4B	PCNA
-0.10357	0	1	4E.BP1_pT37T46	S6_pS240_S244	EIF4EBP1	RPS6
-0.10348	0	1	p38_pT180_Y182	YB.1_pS102	MAPK14	YBX1
0.10346	0	-1	beta.Catenin	PREX1	CTNNB1	PREX1
0.10334	0	-1	Caveolin.1	cIAP	CAV1	BIRC2
0.10324	0	-1	N.Cadherin	STAT5.alpha	CDH2	STAT5A
-0.10287	0	1	GAPDH	PRDX1	GAPDH	PRDX1
0.10269	0	-1	FASN	p27	FASN	CDKN1B
0.1022	0	-1	B.Raf	ETS.1	BRAF	ETS1
0.10215	0	-1	PEA.15	Src_pY527	PEA15	SRC
0.1021	0	-1	ER.alpha	Notch1	ESR1	NOTCH1
-0.10208	0	1	Chk2_pT68	SCD1	CHEK2	SCD
0.10179	0	-1	ATM	TAZ	ATM	WWTR1
-0.10153	0	1	53BP1	Paxillin	TP53BP1	PXN
0.10148	0	-1	FASN	STAT5.alpha	FASN	STAT5A
-0.10145	0	1	ASNS	B.Raf	ASNS	BRAF
0.10136	1	-1	c.Myc	p38_MAPK	MYC	MAPK14
-0.10117	0	1	p70S6K_pT389	Rictor_pT1135	RPS6KB1	RICTOR
-0.10078	0	1	Bap1.c.4	Cyclin_E2	BAP1	CCNE2
-0.10047	0	1	GSK3.alpha.beta	RBM15	GSK3A|GSK3B	RBM15
0.10037	0	-1	GATA3	IGFBP2	GATA3	IGFBP2
-0.10027	0	1	PKC.pan_BetaII_pS660	Syk	PRKCB	SYK
0.10017	0	-1	BRCA2	NF.kB.p65_pS536	BRCA2	NFKB1
0.10006	0	-1	PCNA	Rictor	PCNA	RICTOR
-0.1	0	1	PDCD4	SCD1	PDCD4	SCD
0.09998	0	-1	Bcl.2	Cyclin_E1	BCL2	CCNE1
-0.09995	0	1	Collagen_VI	EGFR_pY1173	COL6A1|COL6A2|COL6A3|COL6A5	EGFR
0.09987	0	-1	Cyclin_E2	Src_pY527	CCNE2	SRC
-0.09963	0	1	FOXO3a	Lck	FOXO3	LCK
-0.09959	0	1	Akt_pS473	Caveolin.1	AKT1|AKT2|AKT3	CAV1
-0.09956	1	1	Bad_pS112	MAPK_pT202_Y204	BAD	MAPK1|MAPK3
0.09935	1	-1	Bax	p53	BAX	TP53
0.09917	0	-1	Akt_pT308	AMPK_pT172	AKT1|AKT2|AKT3	PRKAA1
0.09903	0	-1	C.Raf	PEA15_pS116	RAF1	PEA15
-0.09903	0	1	N.Cadherin	PAI.1	CDH2	SERPINE1
-0.09889	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
-0.09877	0	1	PEA15_pS116	PRAS40_pT246	PEA15	AKT1S1
-0.09867	0	1	4E.BP1_pT37T46	GSK3.alpha.beta_pS21_S9	EIF4EBP1	GSK3A|GSK3B
-0.09854	1	1	beta.Catenin	VEGFR2	CTNNB1	KDR
-0.0985	1	1	MEK1_pS217_S221	p38_pT180_Y182	MAP2K1	MAPK14
-0.09839	0	1	GSK3_pS9	Src_pY527	GSK3B	SRC
-0.09818	0	1	EGFR	EGFR_pY1068	EGFR	EGFR
0.09813	0	-1	IGFBP2	Smad3	IGFBP2	SMAD3
0.09803	0	-1	14.3.3_epsilon	PKC.pan_BetaII_pS660	YWHAE	PRKCB
-0.09801	0	1	beta.Catenin	TRFC	CTNNB1	TFRC
-0.0978	0	1	Caveolin.1	Rab11	CAV1	RAB11A
0.09761	0	-1	Chk1_pS345	VHL	CHEK1	VHL
-0.09742	0	1	c.Jun_pS73	STAT3_pY705	JUN	STAT3
-0.09727	0	1	FASN	p70S6K	FASN	RPS6KB1
0.097	0	-1	14.3.3_beta	PKC.pan_BetaII_pS660	YWHAB	PRKCB
0.09693	0	-1	GAPDH	p38_MAPK	GAPDH	MAPK14
0.09691	0	-1	AMPK_alpha	GAB2	PRKAA1	GAB2
0.09688	0	-1	CDK1	ER.alpha	CDK1	ESR1
-0.09662	0	1	53BP1	IRS1	TP53BP1	IRS1
-0.09659	0	1	ATM	cIAP	ATM	BIRC2
0.09658	0	-1	IGFBP2	PCNA	IGFBP2	PCNA
-0.09643	0	1	4E.BP1_pT70	ASNS	EIF4EBP1	ASNS
-0.09637	0	1	GAPDH	JNK2	GAPDH	MAPK9
-0.09637	0	1	CD49b	PAI.1	ITGA2	SERPINE1
0.09606	0	-1	Chk1	STAT5.alpha	CHEK1	STAT5A
-0.096	0	1	Bax	Fibronectin	BAX	FN1
0.09559	0	-1	DJ.1	Myosin.IIa_pS1943	PARK7	MYH9
-0.09554	0	1	Acetyl.a.Tubulin.Lys40	Ku80	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	XRCC5
-0.09554	0	1	p90RSK	PKC.pan_BetaII_pS660	RPS6KA1	PRKCB
-0.09547	0	1	MYH11	YAP_pS127	MYH11	YAP1
0.09528	0	-1	4E.BP1	ER.alpha	EIF4EBP1	ESR1
0.09522	1	-1	ERK2	Smad3	MAPK1	SMAD3
-0.09515	0	1	Claudin.7	Rab.25	CLDN7	RAB25
0.09493	0	-1	c.Kit	ER.alpha	KIT	ESR1
0.09489	0	-1	PDK1_pS241	YB.1	PDK1	YBX1
-0.09484	0	1	N.Ras	SF2	NRAS	SRSF1
-0.09471	0	1	14.3.3_zeta	GAB2	YWHAZ	GAB2
-0.09466	0	1	Caspase.7_cleavedD198	eEF2	CASP7	EEF2
0.09466	0	-1	c.Myc	XRCC1	MYC	XRCC1
0.09464	0	-1	IRS1	PKC.alpha_pS657	IRS1	PRKCA
-0.09455	0	1	Ku80	RBM15	XRCC5	RBM15
0.09448	0	-1	PDK1	STAT5.alpha	PDK1	STAT5A
0.09431	0	-1	NDRG1_pT346	Syk	NDRG1	SYK
-0.09421	0	1	GSK3.alpha.beta_pS21_S9	p38_pT180_Y182	GSK3A|GSK3B	MAPK14
0.09421	0	-1	N.Cadherin	p90RSK	CDH2	RPS6KA1
-0.09421	0	1	CD20	ETS.1	MS4A1	ETS1
-0.0942	0	1	c.Kit	p27	KIT	CDKN1B
0.09365	0	-1	AMPK_pT172	PRAS40_pT246	PRKAA1	AKT1S1
-0.09363	0	1	GAPDH	MEK1	GAPDH	MAP2K1
-0.09346	0	1	NF.kB.p65_pS536	Rb_pS807_S811	NFKB1	RB1
0.0934	1	-1	c.Myc	GAPDH	MYC	GAPDH
-0.09336	1	1	AR	beta.Catenin	AR	CTNNB1
-0.09331	0	1	ARID1A	eIF4G	ARID1A	EIF4G1|EIF4G2|EIF4G3
0.09326	0	-1	GSK3_pS9	Stathmin	GSK3B	STMN1
0.09323	0	-1	B.Raf	Rad50	BRAF	RAD50
0.09316	0	-1	IGFBP2	Rad50	IGFBP2	RAD50
0.09313	1	1	NF.kB.p65_pS536	PKC.pan_BetaII_pS660	NFKB1	PRKCB
0.09309	0	-1	p21	Rab.25	CDKN1A	RAB25
-0.09305	0	1	B.Raf	NF.kB.p65_pS536	BRAF	NFKB1
-0.09304	0	1	Bad_pS112	p62.LCK.ligand	BAD	SQSTM1
-0.0929	0	1	beta.Catenin	GSK3.alpha.beta_pS21_S9	CTNNB1	GSK3A|GSK3B
