weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.28089	0	1	EGFR_pY1068	HER3_pY1289	EGFR	ERBB3
0.27941	1	1	CDK1	Cyclin_B1	CDK1	CCNB1
0.2791	1	1	Akt_pS473	mTOR_pS2448	AKT1|AKT2|AKT3	FRAP1|MTOR
0.27868	0	1	EGFR	EGFR_pY1173	EGFR	EGFR
0.27742	0	1	ACVRL1	ARHI	ACVRL1	DIRAS3
0.27301	0	1	NF.kB.p65_pS536	Tuberin_pT1462	NFKB1	TSC2
-0.27298	1	1	Akt_pT308	mTOR_pS2448	AKT1|AKT2|AKT3	FRAP1|MTOR
0.26751	1	1	c.Jun_pS73	JNK_pT183_Y185	JUN	MAPK8|MAPK9
0.26539	0	1	HSP70	N.Cadherin	HSPA1A	CDH2
0.2568	0	1	TRFC	Tuberin	TFRC	TSC2
0.25487	0	1	14.3.3_beta	ACVRL1	YWHAB	ACVRL1
0.25132	0	1	Bid	Rab11	BID	RAB11A
0.24785	0	1	Akt_pS473	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
0.24762	1	1	LKB1	Smad4	STK11	SMAD4
0.24644	0	-1	Rab.25	Rab11	RAB25	RAB11A
0.2444	0	1	Bak	c.Met_pY1235	BAK1	MET
0.24434	0	1	Dvl3	p21	DVL3	CDKN1A
0.24189	1	1	ACVRL1	N.Ras	ACVRL1	NRAS
0.24149	0	1	B.Raf	eIF4G	BRAF	EIF4G1|EIF4G2|EIF4G3
0.23681	0	1	PI3K.p85	PTEN	PIK3R1	PTEN
0.23208	0	1	Paxillin	Tuberin	PXN	TSC2
0.22875	0	1	Chk2	NF2	CHEK2	NF2
0.22748	0	1	DJ.1	mTOR	PARK7	FRAP1|MTOR
0.22464	0	1	G6PD	PRDX1	G6PD	PRDX1
0.2239	1	1	Cyclin_B1	Cyclin_E1	CCNB1	CCNE1
0.22327	0	1	Bid	p90RSK_pT359_S363	BID	RPS6KA1
0.22326	1	1	MEK1	Src_pY527	MAP2K1	SRC
0.22249	1	1	NF.kB.p65_pS536	p38_pT180_Y182	NFKB1	MAPK14
0.22059	0	1	GSK3.alpha.beta_pS21_S9	Tuberin_pT1462	GSK3A|GSK3B	TSC2
0.22042	1	1	Cyclin_D1	p27	CCND1	CDKN1B
0.21927	0	1	ER.alpha_pS118	p90RSK_pT359_S363	ESR1	RPS6KA1
0.21772	0	1	ACVRL1	N.Cadherin	ACVRL1	CDH2
0.21735	0	1	FoxM1	Notch1	FOXM1	NOTCH1
-0.21722	0	1	p38_pT180_Y182	Tuberin_pT1462	MAPK14	TSC2
0.21581	0	1	Rictor_pT1135	Tuberin_pT1462	RICTOR	TSC2
0.21545	1	1	mTOR	Tuberin	FRAP1|MTOR	TSC2
0.21534	0	1	Beclin	PKC.delta_pS664	BECN1	PRKCD
0.21519	0	1	FoxM1	GAPDH	FOXM1	GAPDH
0.21141	0	1	JNK_pT183_Y185	p38_pT180_Y182	MAPK8|MAPK9	MAPK14
0.21049	0	1	Akt_pT308	CDK1	AKT1|AKT2|AKT3	CDK1
0.209	0	1	S6	S6_pS235_S236	RPS6	RPS6
-0.20863	0	1	Akt_pT308	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
0.20809	0	1	eEF2	P.Cadherin	EEF2	CDH3
0.20795	0	1	p38_pT180_Y182	PKC.pan_BetaII_pS660	MAPK14	PRKCB
0.20674	0	1	Bid	N.Cadherin	BID	CDH2
0.20557	0	-1	ACC_pS79	FOXO3a_pS318_S321	ACACA|ACACB	FOXO3
0.20539	1	1	c.Myc	CDK1	MYC	CDK1
0.20405	0	1	ARHI	Bid	DIRAS3	BID
0.2038	0	1	Fibronectin	p21	FN1	CDKN1A
0.20366	0	1	EGFR_pY1173	TAZ	EGFR	WWTR1
-0.20357	0	-1	ACC1	FOXO3a_pS318_S321	ACACA	FOXO3
0.20355	0	1	BRCA2	Rictor_pT1135	BRCA2	RICTOR
0.20342	1	1	MAPK_pT202_Y204	Src_pY527	MAPK1|MAPK3	SRC
0.20257	0	1	PKC.delta_pS664	Smad4	PRKCD	SMAD4
0.20134	1	1	Lck	PI3K.p85	LCK	PIK3R1
0.20126	0	1	CD20	XBP1	MS4A1	XBP1
0.20073	0	-1	ETS.1	XRCC1	ETS1	XRCC1
-0.20026	0	1	ER.alpha	FASN	ESR1	FASN
0.20004	0	1	MAPK_pT202_Y204	YB.1_pS102	MAPK1|MAPK3	YBX1
0.19986	0	1	C.Raf	Tuberin	RAF1	TSC2
0.19965	0	1	PEA15_pS116	YB.1	PEA15	YBX1
-0.19948	0	-1	HER3	PKC.alpha_pS657	ERBB3	PRKCA
-0.19948	0	-1	mTOR	MYH11	FRAP1|MTOR	MYH11
-0.19916	0	-1	Cyclin_E1	IRS1	CCNE1	IRS1
0.1989	0	1	Dvl3	RBM15	DVL3	RBM15
-0.19865	0	1	C.Raf_pS338	FOXO3a_pS318_S321	RAF1	FOXO3
0.19715	1	1	PCNA	Rad51	PCNA	RAD51
0.19653	0	1	Cyclin_E2	Smad3	CCNE2	SMAD3
-0.19635	0	-1	4E.BP1_pT70	c.Myc	EIF4EBP1	MYC
0.19584	1	1	4E.BP1	eIF4E	EIF4EBP1	EIF4E
0.1957	0	1	cIAP	Rad50	BIRC2	RAD50
0.19566	0	1	Chk1	FOXO3a_pS318_S321	CHEK1	FOXO3
-0.19482	0	1	Myosin.IIa_pS1943	Tuberin	MYH9	TSC2
0.19482	0	-1	FOXO3a	GAB2	FOXO3	GAB2
0.19463	0	1	c.Myc	XBP1	MYC	XBP1
-0.19394	0	-1	PRDX1	YAP	PRDX1	YAP1
0.19357	0	1	LKB1	SCD1	STK11	SCD
0.19347	0	1	MAPK_pT202_Y204	Myosin.IIa_pS1943	MAPK1|MAPK3	MYH9
-0.19324	0	-1	PTEN	XRCC1	PTEN	XRCC1
-0.19301	0	1	Heregulin	PKC.alpha	NRG1	PRKCA
0.1924	0	1	EGFR	NDRG1_pT346	EGFR	NDRG1
0.19207	0	1	mTOR_pS2448	Src_pY527	FRAP1|MTOR	SRC
0.19106	0	1	c.Myc	HER3	MYC	ERBB3
0.18988	0	1	4E.BP1_pS65	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
0.18936	0	-1	c.Kit	GAPDH	KIT	GAPDH
0.18893	1	1	BRCA2	Chk1_pS345	BRCA2	CHEK1
-0.18879	0	1	NF.kB.p65_pS536	PDCD4	NFKB1	PDCD4
0.18791	1	1	GSK3.alpha.beta	GSK3.alpha.beta_pS21_S9	GSK3A|GSK3B	GSK3A|GSK3B
0.1879	0	1	ETS.1	Lck	ETS1	LCK
0.18713	0	1	DJ.1	eIF4E	PARK7	EIF4E
0.18696	0	1	53BP1	Smad1	TP53BP1	SMAD1
-0.18614	0	-1	Cyclin_E1	FASN	CCNE1	FASN
0.18608	0	1	Chk2_pT68	p53	CHEK2	TP53
0.18576	0	-1	eEF2	LKB1	EEF2	STK11
-0.18523	0	1	FOXO3a	Notch1	FOXO3	NOTCH1
0.18503	0	1	Bad_pS112	JNK_pT183_Y185	BAD	MAPK8|MAPK9
-0.18423	0	-1	Caveolin.1	Transglutaminase	CAV1	TGM2
0.18402	0	1	PTEN	RBM15	PTEN	RBM15
0.1837	0	1	ETS.1	Rab11	ETS1	RAB11A
0.18353	0	-1	Akt	PCNA	AKT1|AKT2|AKT3	PCNA
0.18277	0	-1	LKB1	TRFC	STK11	TFRC
0.18255	0	1	PRAS40_pT246	Tuberin_pT1462	AKT1S1	TSC2
0.18251	0	1	PDK1_pS241	Tuberin	PDK1	TSC2
0.1822	0	1	BRCA2	GSK3.alpha.beta	BRCA2	GSK3A|GSK3B
0.18216	0	1	Bcl.2	p27	BCL2	CDKN1B
0.18179	0	1	p90RSK_pT359_S363	Rb_pS807_S811	RPS6KA1	RB1
0.18129	0	-1	AMPK_pT172	S6_pS240_S244	PRKAA1	RPS6
0.18122	0	1	c.Met_pY1235	CD20	MET	MS4A1
0.18113	0	1	Chk2	Ku80	CHEK2	XRCC5
0.18054	0	1	4E.BP1_pT37T46	PDCD4	EIF4EBP1	PDCD4
0.18033	0	-1	C.Raf	C.Raf_pS338	RAF1	RAF1
0.18031	0	1	AR	G6PD	AR	G6PD
-0.17992	0	-1	eEF2	Smad4	EEF2	SMAD4
0.17975	0	1	Beclin	Mre11	BECN1	MRE11A
-0.17959	0	-1	DJ.1	Smad1	PARK7	SMAD1
0.17941	0	1	Dvl3	Smad3	DVL3	SMAD3
0.17901	0	1	c.Met_pY1235	CD31	MET	PECAM1
0.1788	1	-1	HER3	PKC.alpha	ERBB3	PRKCA
0.17879	0	1	Caveolin.1	Rab11	CAV1	RAB11A
0.17872	0	1	Src_pY416	Src_pY527	SRC	SRC
-0.17805	0	-1	ERK2	PDK1	MAPK1	PDK1
0.17786	0	1	E.Cadherin	FASN	CDH1	FASN
-0.17719	0	-1	AMPK_alpha	Bim	PRKAA1	BCL2L11
0.17709	0	1	CD49b	Claudin.7	ITGA2	CLDN7
0.17655	0	1	A.Raf_pS299	YAP_pS127	ARAF	YAP1
-0.17617	1	1	MAPK_pT202_Y204	NF.kB.p65_pS536	MAPK1|MAPK3	NFKB1
0.17584	0	-1	PI3K.p85	TIGAR	PIK3R1	C12ORF5
0.1757	0	1	CD20	Cyclin_E2	MS4A1	CCNE2
-0.17541	1	-1	Cyclin_B1	p27	CCNB1	CDKN1B
0.17524	0	1	eIF4E	Smad1	EIF4E	SMAD1
-0.17486	1	-1	EGFR	p38_MAPK	EGFR	MAPK14
0.17474	0	1	Caspase.7_cleavedD198	Transglutaminase	CASP7	TGM2
-0.17442	0	-1	Akt_pS473	CDK1	AKT1|AKT2|AKT3	CDK1
0.17403	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
-0.17399	1	1	Akt	PI3K.p85	AKT1|AKT2|AKT3	PIK3R1
-0.17395	0	1	53BP1	NF2	TP53BP1	NF2
0.1739	0	1	Collagen_VI	Rab11	COL6A1|COL6A2|COL6A3|COL6A5	RAB11A
0.17375	1	1	Cyclin_B1	PCNA	CCNB1	PCNA
0.17371	0	1	TAZ	YAP	WWTR1	YAP1
0.17363	1	1	mTOR	Rictor	FRAP1|MTOR	RICTOR
-0.17342	0	-1	AMPK_alpha	S6_pS240_S244	PRKAA1	RPS6
-0.17325	0	-1	beta.Catenin	PAI.1	CTNNB1	SERPINE1
-0.17307	0	-1	ETS.1	P.Cadherin	ETS1	CDH3
0.17285	1	-1	Cyclin_E1	p27	CCNE1	CDKN1B
0.17271	0	1	eEF2	Rad50	EEF2	RAD50
0.17233	0	1	p70S6K_pT389	PRAS40_pT246	RPS6KB1	AKT1S1
0.1723	0	1	IRS1	PREX1	IRS1	PREX1
-0.17226	0	-1	FoxM1	PI3K.p85	FOXM1	PIK3R1
0.17211	0	1	ATM	Lck	ATM	LCK
0.17208	0	1	p62.LCK.ligand	PRDX1	SQSTM1	PRDX1
0.17164	1	1	eIF4E	eIF4G	EIF4E	EIF4G1|EIF4G2|EIF4G3
0.17157	0	1	Cyclin_E2	N.Cadherin	CCNE2	CDH2
0.17152	1	1	Cyclin_E1	p21	CCNE1	CDKN1A
0.17118	0	1	Bap1.c.4	SF2	BAP1	SRSF1
0.17105	0	1	Caveolin.1	CD20	CAV1	MS4A1
0.17097	0	1	Bid	Stathmin	BID	STMN1
0.17082	0	1	Raptor	STAT5.alpha	RPTOR	STAT5A
-0.17072	0	-1	eEF2K	PAI.1	EEF2K	SERPINE1
0.17041	1	1	Smad3	Smad4	SMAD3	SMAD4
-0.17029	0	1	ACVRL1	HSP70	ACVRL1	HSPA1A
-0.16947	0	-1	Akt_pT308	AMPK_pT172	AKT1|AKT2|AKT3	PRKAA1
0.16946	0	1	JNK2	PR	MAPK9	PGR
-0.1691	0	-1	c.Met_pY1235	ETS.1	MET	ETS1
0.16896	0	1	ACC_pS79	GSK3.alpha.beta_pS21_S9	ACACA|ACACB	GSK3A|GSK3B
0.1688	0	1	ACC_pS79	AMPK_pT172	ACACA|ACACB	PRKAA1
-0.16843	0	1	Mre11	Smad4	MRE11A	SMAD4
0.16835	0	-1	eIF4G	MEK1	EIF4G1|EIF4G2|EIF4G3	MAP2K1
0.16797	1	1	Akt_pS473	p70S6K_pT389	AKT1|AKT2|AKT3	RPS6KB1
0.16787	1	1	Caveolin.1	Collagen_VI	CAV1	COL6A1|COL6A2|COL6A3|COL6A5
-0.16738	1	1	EGFR	HER3_pY1289	EGFR	ERBB3
0.16725	0	1	PCNA	PEA15_pS116	PCNA	PEA15
0.16711	0	1	NDRG1_pT346	Rictor_pT1135	NDRG1	RICTOR
0.16669	0	1	eEF2	eEF2K	EEF2	EEF2K
0.16665	1	1	Akt_pS473	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
-0.16642	1	-1	EGFR	HER2	EGFR	ERBB2
0.1659	0	1	MEK1_pS217_S221	PKC.pan_BetaII_pS660	MAP2K1	PRKCB
0.16583	0	1	CD31	SCD1	PECAM1	SCD
-0.16552	0	-1	Bim	Heregulin	BCL2L11	NRG1
0.16536	0	1	N.Ras	SF2	NRAS	SRSF1
0.16534	0	1	eIF4E	MEK1	EIF4E	MAP2K1
-0.16524	0	1	S6_pS235_S236	Src_pY527	RPS6	SRC
-0.16508	0	-1	Bcl.xL	LKB1	BCL2L1	STK11
-0.16496	0	1	FOXO3a_pS318_S321	HSP70	FOXO3	HSPA1A
-0.1649	0	1	Akt	p62.LCK.ligand	AKT1|AKT2|AKT3	SQSTM1
0.16471	0	1	p90RSK_pT359_S363	YB.1_pS102	RPS6KA1	YBX1
0.16469	0	1	Mre11	P.Cadherin	MRE11A	CDH3
-0.16458	0	1	mTOR	PDCD4	FRAP1|MTOR	PDCD4
-0.16449	0	1	Rb_pS807_S811	Smad1	RB1	SMAD1
-0.16438	0	-1	eEF2	Mre11	EEF2	MRE11A
-0.16398	0	1	4E.BP1_pS65	beta.Catenin	EIF4EBP1	CTNNB1
0.16381	0	1	MEK1_pS217_S221	p90RSK_pT359_S363	MAP2K1	RPS6KA1
0.16372	1	1	Lck	Src_pY416	LCK	SRC
0.16368	0	-1	4E.BP1_pS65	LKB1	EIF4EBP1	STK11
0.16342	0	1	PREX1	VEGFR2	PREX1	KDR
0.16297	0	1	Annexin.1	PKC.alpha_pS657	ANXA1	PRKCA
-0.16292	0	1	ACC1	GSK3.alpha.beta_pS21_S9	ACACA	GSK3A|GSK3B
0.16289	0	1	Caveolin.1	MYH11	CAV1	MYH11
0.16278	0	1	Bid	c.Myc	BID	MYC
0.16274	0	1	LKB1	YAP	STK11	YAP1
0.16253	0	1	Bid	Mre11	BID	MRE11A
0.16233	0	1	AMPK_pT172	Claudin.7	PRKAA1	CLDN7
0.16209	0	-1	TAZ	Tuberin	WWTR1	TSC2
-0.16163	0	1	14.3.3_epsilon	LKB1	YWHAE	STK11
0.16151	1	1	Lck	Syk	LCK	SYK
0.16147	0	1	Bax	PCNA	BAX	PCNA
0.16104	0	1	ER.alpha_pS118	Rictor	ESR1	RICTOR
0.16061	1	-1	ATM	Mre11	ATM	MRE11A
0.15973	0	1	Rictor	Rictor_pT1135	RICTOR	RICTOR
0.15968	0	1	HSP70	Rab11	HSPA1A	RAB11A
0.15964	0	1	eEF2	GAPDH	EEF2	GAPDH
0.15959	1	1	14.3.3_beta	N.Ras	YWHAB	NRAS
0.15952	0	1	Bcl.xL	Smad3	BCL2L1	SMAD3
0.15942	0	1	Rad50	VEGFR2	RAD50	KDR
0.15928	0	1	AMPK_alpha	Rictor	PRKAA1	RICTOR
0.15894	0	1	14.3.3_epsilon	Cyclin_D1	YWHAE	CCND1
0.15886	0	1	FASN	VHL	FASN	VHL
-0.15871	0	1	p70S6K	VHL	RPS6KB1	VHL
-0.15832	0	-1	B.Raf	Src_pY527	BRAF	SRC
0.15811	0	1	c.Met_pY1235	p27_pT157	MET	CDKN1B
0.15811	0	-1	ACC1	c.Met_pY1235	ACACA	MET
-0.15808	0	1	4E.BP1_pS65	Cyclin_E1	EIF4EBP1	CCNE1
0.15803	0	-1	Cyclin_B1	PI3K.p85	CCNB1	PIK3R1
0.15793	0	1	PKC.pan_BetaII_pS660	S6_pS235_S236	PRKCB	RPS6
0.15792	0	1	Claudin.7	MIG.6	CLDN7	ERRFI1
0.15781	0	1	G6PD	Transglutaminase	G6PD	TGM2
0.15781	0	1	PR	PREX1	PGR	PREX1
0.1578	0	1	GSK3_pS9	Rictor_pT1135	GSK3B	RICTOR
0.15772	0	1	BRCA2	cIAP	BRCA2	BIRC2
0.15736	0	1	Bcl.xL	GSK3.alpha.beta	BCL2L1	GSK3A|GSK3B
-0.15733	0	1	Claudin.7	Rad50	CLDN7	RAD50
0.15725	0	1	Mre11	p27_pT157	MRE11A	CDKN1B
0.15707	1	1	MEK1_pS217_S221	p38_pT180_Y182	MAP2K1	MAPK14
0.15694	1	1	Collagen_VI	Fibronectin	COL6A1|COL6A2|COL6A3|COL6A5	FN1
0.1569	0	1	GAB2	MIG.6	GAB2	ERRFI1
-0.15684	0	1	PKC.pan_BetaII_pS660	S6_pS240_S244	PRKCB	RPS6
0.1566	0	1	p38_MAPK	PI3K.p85	MAPK14	PIK3R1
0.15658	1	1	ATM	Rad50	ATM	RAD50
-0.15624	0	-1	ACVRL1	CD49b	ACVRL1	ITGA2
0.15598	1	1	Fibronectin	PAI.1	FN1	SERPINE1
-0.15594	0	-1	BRCA2	EGFR_pY1173	BRCA2	EGFR
0.1559	0	1	ACC1	S6_pS235_S236	ACACA	RPS6
-0.15577	0	-1	c.Myc	SF2	MYC	SRSF1
-0.15566	0	-1	PI3K.p110.alpha	TIGAR	PIK3CA	C12ORF5
0.15559	0	1	BRCA2	FOXO3a	BRCA2	FOXO3
-0.15441	0	-1	Bcl.xL	PRAS40_pT246	BCL2L1	AKT1S1
0.15437	0	1	DJ.1	PEA.15	PARK7	PEA15
-0.15379	0	-1	Claudin.7	Heregulin	CLDN7	NRG1
0.15375	0	1	Bad_pS112	YAP_pS127	BAD	YAP1
-0.15362	0	-1	RBM15	XBP1	RBM15	XBP1
0.1536	1	1	Chk1	Chk2_pT68	CHEK1	CHEK2
0.15359	0	1	Chk2_pT68	SCD1	CHEK2	SCD
0.15358	0	1	53BP1	Bap1.c.4	TP53BP1	BAP1
-0.15351	0	1	beta.Catenin	FASN	CTNNB1	FASN
0.15344	0	1	ARID1A	eIF4G	ARID1A	EIF4G1|EIF4G2|EIF4G3
0.15342	0	1	JNK2	p62.LCK.ligand	MAPK9	SQSTM1
0.15336	0	1	FASN	PREX1	FASN	PREX1
0.15331	0	1	AR	FASN	AR	FASN
0.1533	0	1	DJ.1	PRDX1	PARK7	PRDX1
0.15308	0	1	ACC1	FASN	ACACA	FASN
0.15308	1	1	Bcl.xL	Bid	BCL2L1	BID
0.15304	0	1	ARID1A	p90RSK	ARID1A	RPS6KA1
-0.15292	0	-1	p62.LCK.ligand	PDCD4	SQSTM1	PDCD4
0.15292	0	1	Caspase.7_cleavedD198	STAT5.alpha	CASP7	STAT5A
-0.15288	0	-1	53BP1	PCNA	TP53BP1	PCNA
0.15259	0	1	ARID1A	Stathmin	ARID1A	STMN1
-0.15245	0	1	ARID1A	ASNS	ARID1A	ASNS
0.15234	0	1	Bad_pS112	p38_pT180_Y182	BAD	MAPK14
0.15211	0	1	S6	Smad1	RPS6	SMAD1
-0.15194	0	-1	Beclin	TRFC	BECN1	TFRC
-0.15183	0	-1	FOXO3a	PTEN	FOXO3	PTEN
0.15175	0	1	CD31	p27_pT198	PECAM1	CDKN1B
-0.1516	0	-1	ACC_pS79	c.Met_pY1235	ACACA|ACACB	MET
0.15148	0	1	Raptor	Smad3	RPTOR	SMAD3
0.15141	0	1	GSK3.alpha.beta_pS21_S9	NF.kB.p65_pS536	GSK3A|GSK3B	NFKB1
0.15107	0	1	Chk1	Stathmin	CHEK1	STMN1
0.15103	0	1	AMPK_pT172	MYH11	PRKAA1	MYH11
-0.15094	0	-1	PKC.pan_BetaII_pS660	PR	PRKCB	PGR
-0.15088	0	-1	Acetyl.a.Tubulin.Lys40	G6PD	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	G6PD
-0.15085	0	-1	eIF4G	LKB1	EIF4G1|EIF4G2|EIF4G3	STK11
0.15084	0	-1	Notch1	PI3K.p85	NOTCH1	PIK3R1
0.15084	0	1	ETS.1	XBP1	ETS1	XBP1
0.15079	0	-1	cIAP	Src_pY527	BIRC2	SRC
-0.15073	0	1	GSK3_pS9	mTOR	GSK3B	FRAP1|MTOR
-0.15069	0	1	ACC_pS79	GSK3.alpha.beta	ACACA|ACACB	GSK3A|GSK3B
0.15061	1	1	Bax	Bcl.xL	BAX	BCL2L1
0.15045	0	1	PKC.alpha	YAP	PRKCA	YAP1
0.15037	0	1	PDCD4	Rab.25	PDCD4	RAB25
-0.15036	0	-1	PDK1_pS241	Rab11	PDK1	RAB11A
-0.14998	0	1	FOXO3a	PKC.alpha_pS657	FOXO3	PRKCA
-0.14976	0	-1	A.Raf_pS299	YAP	ARAF	YAP1
-0.14974	1	1	14.3.3_beta	PKC.alpha	YWHAB	PRKCA
0.14967	0	1	N.Cadherin	Stathmin	CDH2	STMN1
0.14959	0	1	DJ.1	p90RSK	PARK7	RPS6KA1
0.1494	0	1	Cyclin_E1	E.Cadherin	CCNE1	CDH1
0.1494	1	1	Lck	PKC.alpha_pS657	LCK	PRKCA
0.14922	0	-1	AMPK_pT172	N.Ras	PRKAA1	NRAS
0.14912	0	1	N.Ras	Smad4	NRAS	SMAD4
0.14911	0	1	mTOR_pS2448	PKC.delta_pS664	FRAP1|MTOR	PRKCD
-0.14882	0	-1	14.3.3_beta	MIG.6	YWHAB	ERRFI1
-0.14871	0	-1	Caveolin.1	GSK3_pS9	CAV1	GSK3B
-0.14848	0	-1	LKB1	RBM15	STK11	RBM15
0.14829	0	1	ETS.1	GAPDH	ETS1	GAPDH
0.14807	0	-1	FoxM1	Rab11	FOXM1	RAB11A
-0.14802	0	-1	AMPK_pT172	PRDX1	PRKAA1	PRDX1
-0.14799	0	1	ACC1	AMPK_pT172	ACACA	PRKAA1
-0.14792	0	1	FoxM1	PKC.delta_pS664	FOXM1	PRKCD
0.14773	1	1	c.Kit	JNK_pT183_Y185	KIT	MAPK8|MAPK9
0.14757	0	1	Claudin.7	Rab.25	CLDN7	RAB25
0.14736	0	1	Mre11	p53	MRE11A	TP53
0.14733	0	1	14.3.3_beta	Stathmin	YWHAB	STMN1
-0.14723	0	-1	Lck	YB.1	LCK	YBX1
0.14722	0	1	53BP1	Tuberin	TP53BP1	TSC2
0.14695	0	1	AMPK_alpha	Caveolin.1	PRKAA1	CAV1
-0.14693	1	-1	HER3_pY1289	PI3K.p110.alpha	ERBB3	PIK3CA
0.14693	0	1	14.3.3_epsilon	DJ.1	YWHAE	PARK7
-0.14684	0	-1	CD49b	PKC.pan_BetaII_pS660	ITGA2	PRKCB
0.14675	0	1	ARID1A	XRCC1	ARID1A	XRCC1
0.14674	0	1	BRCA2	Stathmin	BRCA2	STMN1
-0.1465	0	-1	ARID1A	MEK1	ARID1A	MAP2K1
0.14633	0	1	14.3.3_beta	CDK1	YWHAB	CDK1
0.14614	0	1	Mre11	Stathmin	MRE11A	STMN1
0.14603	0	-1	ACVRL1	VEGFR2	ACVRL1	KDR
0.146	0	-1	ARHI	YB.1	DIRAS3	YBX1
-0.14595	0	1	NF2	PRDX1	NF2	PRDX1
0.14589	0	1	ACC_pS79	Rb_pS807_S811	ACACA|ACACB	RB1
0.14583	0	1	FoxM1	TIGAR	FOXM1	C12ORF5
0.14572	0	1	Akt	PDK1_pS241	AKT1|AKT2|AKT3	PDK1
-0.14565	0	1	ACVRL1	Stathmin	ACVRL1	STMN1
0.14564	0	1	HER2	p70S6K	ERBB2	RPS6KB1
0.14562	0	1	N.Cadherin	PEA15_pS116	CDH2	PEA15
0.1454	0	-1	ACVRL1	C.Raf	ACVRL1	RAF1
0.14539	0	1	TAZ	TIGAR	WWTR1	C12ORF5
0.1452	0	1	CD49b	Chk1_pS345	ITGA2	CHEK1
0.14516	0	1	p38_MAPK	p38_pT180_Y182	MAPK14	MAPK14
0.14516	0	1	Fibronectin	Myosin.IIa_pS1943	FN1	MYH9
-0.1451	0	-1	AMPK_alpha	MYH11	PRKAA1	MYH11
0.14503	0	1	Bid	p27_pT198	BID	CDKN1B
0.145	0	1	Caspase.7_cleavedD198	p27_pT198	CASP7	CDKN1B
0.14491	0	1	53BP1	MIG.6	TP53BP1	ERRFI1
