weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.60749	0	1	Mre11	TAZ	MRE11A	WWTR1
0.60694	1	1	beta.Catenin	HER2	CTNNB1	ERBB2
0.60693	1	1	PKC.alpha	Rictor	PRKCA	RICTOR
0.60584	0	1	Collagen_VI	LKB1	COL6A1|COL6A2|COL6A3|COL6A5	STK11
0.6051	1	1	Akt_pT308	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
-0.60203	0	-1	ACC_pS79	TAZ	ACACA|ACACB	WWTR1
0.60203	0	1	ACVRL1	Stathmin	ACVRL1	STMN1
-0.60083	0	-1	PTEN	Stathmin	PTEN	STMN1
-0.60041	0	-1	beta.Catenin	PR	CTNNB1	PGR
0.60028	0	1	ACVRL1	c.Myc	ACVRL1	MYC
-0.5999	0	-1	Bap1.c.4	Collagen_VI	BAP1	COL6A1|COL6A2|COL6A3|COL6A5
-0.59988	0	-1	B.Raf	Chk1	BRAF	CHEK1
0.59861	0	1	Claudin.7	E.Cadherin	CLDN7	CDH1
0.59836	1	1	14.3.3_beta	p27_pT157	YWHAB	CDKN1B
0.59822	0	1	Ku80	p70S6K	XRCC5	RPS6KB1
0.59814	0	1	B.Raf	eIF4G	BRAF	EIF4G1|EIF4G2|EIF4G3
0.59746	0	1	Collagen_VI	P.Cadherin	COL6A1|COL6A2|COL6A3|COL6A5	CDH3
0.59664	0	1	Fibronectin	TAZ	FN1	WWTR1
0.59654	0	1	p38_pT180_Y182	PKC.pan_BetaII_pS660	MAPK14	PRKCB
-0.59633	0	-1	ACVRL1	B.Raf	ACVRL1	BRAF
0.59612	1	1	HER2	HER3	ERBB2	ERBB3
0.59575	0	1	Lck	PREX1	LCK	PREX1
0.59447	0	1	Bap1.c.4	Ku80	BAP1	XRCC5
-0.59333	0	-1	PR	RBM15	PGR	RBM15
-0.59268	0	-1	ACC_pS79	c.Myc	ACACA|ACACB	MYC
0.59261	0	1	4E.BP1_pT37T46	GSK3_pS9	EIF4EBP1	GSK3B
0.59231	0	1	ARHI	ER.alpha	DIRAS3	ESR1
-0.59198	0	-1	PI3K.p85	PRAS40_pT246	PIK3R1	AKT1S1
0.59183	0	1	Bcl.2	Collagen_VI	BCL2	COL6A1|COL6A2|COL6A3|COL6A5
0.5911	0	1	eEF2K	eIF4G	EEF2K	EIF4G1|EIF4G2|EIF4G3
0.5909	0	1	Cyclin_E2	GAPDH	CCNE2	GAPDH
0.59059	0	1	Cyclin_E2	S6	CCNE2	RPS6
0.58955	0	1	Bcl.2	P.Cadherin	BCL2	CDH3
-0.58834	0	-1	Bap1.c.4	Lck	BAP1	LCK
-0.58792	0	-1	Collagen_VI	p70S6K	COL6A1|COL6A2|COL6A3|COL6A5	RPS6KB1
-0.58668	0	-1	ACC_pS79	Mre11	ACACA|ACACB	MRE11A
0.58639	0	1	ER.alpha_pS118	PRAS40_pT246	ESR1	AKT1S1
0.58635	0	1	HER2	HER2_pY1248	ERBB2	ERBB2
0.58635	0	1	53BP1	p70S6K	TP53BP1	RPS6KB1
0.58634	1	1	Cyclin_B1	PCNA	CCNB1	PCNA
0.58622	0	1	GATA3	INPP4B	GATA3	INPP4B
0.58537	0	1	ARHI	Collagen_VI	DIRAS3	COL6A1|COL6A2|COL6A3|COL6A5
-0.58534	0	-1	ACVRL1	p70S6K	ACVRL1	RPS6KB1
0.5853	0	1	Heregulin	Smad4	NRG1	SMAD4
-0.58527	1	-1	beta.Catenin	Lck	CTNNB1	LCK
0.58525	0	1	Bid	HSP70	BID	HSPA1A
0.58502	0	1	ACVRL1	Fibronectin	ACVRL1	FN1
0.58366	0	1	Caveolin.1	YAP_pS127	CAV1	YAP1
-0.58363	0	-1	beta.Catenin	Collagen_VI	CTNNB1	COL6A1|COL6A2|COL6A3|COL6A5
-0.5833	0	-1	Bcl.2	RBM15	BCL2	RBM15
0.58221	0	1	LKB1	N.Cadherin	STK11	CDH2
0.58166	0	1	ARHI	Bcl.2	DIRAS3	BCL2
-0.58119	0	-1	Collagen_VI	Ku80	COL6A1|COL6A2|COL6A3|COL6A5	XRCC5
0.58087	0	1	Bad_pS112	p38_pT180_Y182	BAD	MAPK14
-0.58083	0	-1	beta.Catenin	LKB1	CTNNB1	STK11
-0.57927	0	-1	Ku80	P.Cadherin	XRCC5	CDH3
0.57925	0	1	Bid	Cyclin_D1	BID	CCND1
-0.57857	0	-1	P.Cadherin	RBM15	CDH3	RBM15
0.57838	0	1	Bap1.c.4	beta.Catenin	BAP1	CTNNB1
-0.57838	0	-1	Bap1.c.4	Mre11	BAP1	MRE11A
-0.57834	0	-1	beta.Catenin	CD31	CTNNB1	PECAM1
-0.57801	0	-1	Collagen_VI	PTEN	COL6A1|COL6A2|COL6A3|COL6A5	PTEN
-0.57765	0	-1	Bap1.c.4	LKB1	BAP1	STK11
-0.57742	0	-1	ACVRL1	FASN	ACVRL1	FASN
0.57737	0	1	eEF2	RBM15	EEF2	RBM15
0.57732	0	1	Rb_pS807_S811	Src_pY527	RB1	SRC
0.57619	0	1	PDCD4	PKC.pan_BetaII_pS660	PDCD4	PRKCB
0.57612	0	1	ER.alpha	Mre11	ESR1	MRE11A
0.57588	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
0.57579	0	1	14.3.3_beta	Mre11	YWHAB	MRE11A
0.57569	0	1	14.3.3_beta	c.Myc	YWHAB	MYC
0.57517	0	1	14.3.3_beta	Stathmin	YWHAB	STMN1
0.57515	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.57416	0	1	Chk1	Collagen_VI	CHEK1	COL6A1|COL6A2|COL6A3|COL6A5
0.57401	0	1	Cyclin_E2	TRFC	CCNE2	TFRC
0.57374	0	1	Bid	LKB1	BID	STK11
-0.57191	0	-1	Bcl.2	beta.Catenin	BCL2	CTNNB1
0.57158	0	1	14.3.3_epsilon	P.Cadherin	YWHAE	CDH3
-0.57139	0	-1	Chk1	GATA3	CHEK1	GATA3
0.57082	0	1	B.Raf	Bap1.c.4	BRAF	BAP1
0.57077	0	1	Rictor	VEGFR2	RICTOR	KDR
0.57053	0	1	53BP1	B.Raf	TP53BP1	BRAF
-0.57038	0	-1	PEA.15	PRAS40_pT246	PEA15	AKT1S1
0.57036	0	1	RBM15	S6	RBM15	RPS6
-0.56959	1	-1	E.Cadherin	Lck	CDH1	LCK
-0.56958	0	-1	beta.Catenin	Stathmin	CTNNB1	STMN1
0.5695	0	1	N.Cadherin	TAZ	CDH2	WWTR1
0.56905	0	1	c.Myc	Stathmin	MYC	STMN1
0.56877	1	1	Akt_pT308	GSK3.alpha.beta_pS21_S9	AKT1|AKT2|AKT3	GSK3A|GSK3B
0.5687	0	1	GSK3.alpha.beta_pS21_S9	p38_pT180_Y182	GSK3A|GSK3B	MAPK14
-0.5686	0	-1	ACVRL1	PTEN	ACVRL1	PTEN
0.56851	0	1	NF2	Smad3	NF2	SMAD3
-0.56819	0	-1	ARHI	RBM15	DIRAS3	RBM15
0.56807	0	1	ACVRL1	MYH11	ACVRL1	MYH11
0.56798	0	1	p70S6K_pT389	Shc_pY317	RPS6KB1	SHC1
0.56778	0	1	HSP70	TAZ	HSPA1A	WWTR1
0.56764	0	1	Mre11	P.Cadherin	MRE11A	CDH3
0.56763	0	1	c.Jun_pS73	PRAS40_pT246	JUN	AKT1S1
0.56756	0	1	ACC_pS79	p70S6K	ACACA|ACACB	RPS6KB1
0.56753	0	1	RBM15	Smad3	RBM15	SMAD3
-0.56733	0	-1	eEF2	PR	EEF2	PGR
0.56663	0	1	RBM15	Tuberin	RBM15	TSC2
0.56651	0	1	Collagen_VI	TAZ	COL6A1|COL6A2|COL6A3|COL6A5	WWTR1
0.56457	1	1	Akt_pS473	mTOR_pS2448	AKT1|AKT2|AKT3	FRAP1|MTOR
-0.5642	0	-1	RBM15	TAZ	RBM15	WWTR1
0.56376	0	1	ARHI	Mre11	DIRAS3	MRE11A
-0.56358	0	-1	53BP1	LKB1	TP53BP1	STK11
0.56358	0	1	N.Ras	Smad4	NRAS	SMAD4
0.56351	0	1	P.Cadherin	PR	CDH3	PGR
-0.56327	0	-1	PKC.pan_BetaII_pS660	Stathmin	PRKCB	STMN1
0.56322	0	1	beta.Catenin	p70S6K	CTNNB1	RPS6KB1
0.56238	0	1	ACVRL1	P.Cadherin	ACVRL1	CDH3
-0.56238	0	-1	Chk1	E.Cadherin	CHEK1	CDH1
0.56237	0	1	N.Cadherin	Stathmin	CDH2	STMN1
0.56235	0	1	HER2	Ku80	ERBB2	XRCC5
-0.56139	0	-1	ACVRL1	Ku80	ACVRL1	XRCC5
0.56118	0	1	Beclin	Collagen_VI	BECN1	COL6A1|COL6A2|COL6A3|COL6A5
-0.56091	0	-1	Src	TAZ	SRC	WWTR1
0.5608	0	1	PEA.15	Transglutaminase	PEA15	TGM2
-0.56049	0	-1	Bap1.c.4	TAZ	BAP1	WWTR1
0.56046	0	1	4E.BP1_pT37T46	PRAS40_pT246	EIF4EBP1	AKT1S1
0.56043	0	1	p38_pT180_Y182	PDCD4	MAPK14	PDCD4
0.56035	0	1	eIF4G	FoxM1	EIF4G1|EIF4G2|EIF4G3	FOXM1
0.56003	1	1	p70S6K	S6	RPS6KB1	RPS6
-0.55995	0	-1	c.Myc	RBM15	MYC	RBM15
0.55973	0	1	GSK3_pS9	Rb_pS807_S811	GSK3B	RB1
0.55956	0	1	B.Raf	Ku80	BRAF	XRCC5
0.55932	0	1	ACVRL1	Transglutaminase	ACVRL1	TGM2
-0.55855	0	-1	B.Raf	LKB1	BRAF	STK11
-0.55813	0	-1	ACC1	TAZ	ACACA	WWTR1
-0.55812	0	-1	53BP1	Collagen_VI	TP53BP1	COL6A1|COL6A2|COL6A3|COL6A5
0.55784	0	1	ETS.1	PEA15_pS116	ETS1	PEA15
0.55756	1	1	Akt_pS473	Src_pY527	AKT1|AKT2|AKT3	SRC
0.55752	0	1	mTOR	RBM15	FRAP1|MTOR	RBM15
-0.5574	0	-1	GAPDH	PR	GAPDH	PGR
0.55729	0	1	eEF2K	ER.alpha_pS118	EEF2K	ESR1
0.55708	0	1	4E.BP1_pT37T46	GSK3.alpha.beta_pS21_S9	EIF4EBP1	GSK3A|GSK3B
0.55698	0	1	LKB1	Stathmin	STK11	STMN1
0.55698	1	1	mTOR	Tuberin	FRAP1|MTOR	TSC2
-0.55641	0	-1	ARHI	GAPDH	DIRAS3	GAPDH
0.55633	0	1	Chk1	p90RSK_pT359_S363	CHEK1	RPS6KA1
-0.55615	0	-1	ACVRL1	Cyclin_E2	ACVRL1	CCNE2
-0.55584	0	-1	B.Raf	Mre11	BRAF	MRE11A
0.55547	0	1	Bap1.c.4	E.Cadherin	BAP1	CDH1
0.55535	0	1	53BP1	PTEN	TP53BP1	PTEN
0.55535	1	1	HER2_pY1248	HER3	ERBB2	ERBB3
-0.55532	0	-1	B.Raf	Collagen_VI	BRAF	COL6A1|COL6A2|COL6A3|COL6A5
-0.5553	0	-1	Mre11	p70S6K	MRE11A	RPS6KB1
0.55466	0	1	Cyclin_E2	NF2	CCNE2	NF2
-0.55456	0	-1	Collagen_VI	ER.alpha_pS118	COL6A1|COL6A2|COL6A3|COL6A5	ESR1
0.55448	0	1	eIF4G	RBM15	EIF4G1|EIF4G2|EIF4G3	RBM15
0.55446	0	1	HER2_pY1248	PRAS40_pT246	ERBB2	AKT1S1
0.55425	0	1	ER.alpha_pS118	S6	ESR1	RPS6
0.55342	0	1	p27_pT157	Rab11	CDKN1B	RAB11A
-0.55338	0	-1	FOXO3a_pS318_S321	S6	FOXO3	RPS6
-0.55335	0	-1	Chk1_pS345	Mre11	CHEK1	MRE11A
-0.55242	0	-1	Collagen_VI	Smad3	COL6A1|COL6A2|COL6A3|COL6A5	SMAD3
-0.55223	0	-1	HER2	TAZ	ERBB2	WWTR1
0.55221	0	1	p70S6K	PTEN	RPS6KB1	PTEN
0.55121	0	1	B.Raf	FASN	BRAF	FASN
0.5509	0	1	Bap1.c.4	mTOR	BAP1	FRAP1|MTOR
0.55058	0	1	Chk2	S6	CHEK2	RPS6
-0.55043	0	-1	ACVRL1	Chk1_pS345	ACVRL1	CHEK1
0.54971	0	1	ACVRL1	Lck	ACVRL1	LCK
-0.54928	0	-1	ACVRL1	Rb_pS807_S811	ACVRL1	RB1
0.54877	0	1	Chk1	TAZ	CHEK1	WWTR1
0.54858	0	1	Chk1_pS345	HER2	CHEK1	ERBB2
0.54818	0	1	Bad_pS112	PDCD4	BAD	PDCD4
-0.54793	1	-1	HER2_pY1248	PI3K.p85	ERBB2	PIK3R1
0.54782	0	1	GAPDH	NF2	GAPDH	NF2
0.54767	0	1	Src_pY416	Src_pY527	SRC	SRC
0.54707	0	1	c.Myc	Chk1	MYC	CHEK1
0.54685	0	1	N.Ras	p27_pT157	NRAS	CDKN1B
-0.54646	0	-1	Chk1_pS345	LKB1	CHEK1	STK11
-0.54641	0	-1	HER2	HSP70	ERBB2	HSPA1A
0.54626	0	1	Beclin	P.Cadherin	BECN1	CDH3
0.54613	0	1	eEF2	NF2	EEF2	NF2
-0.54583	0	-1	Bcl.2	Cyclin_E2	BCL2	CCNE2
0.54565	0	1	4E.BP1_pS65	4E.BP1_pT37T46	EIF4EBP1	EIF4EBP1
0.54524	1	1	4E.BP1_pT37T46	Akt_pS473	EIF4EBP1	AKT1|AKT2|AKT3
0.54485	0	1	Collagen_VI	MYH11	COL6A1|COL6A2|COL6A3|COL6A5	MYH11
-0.54467	1	-1	beta.Catenin	c.Myc	CTNNB1	MYC
-0.5446	0	-1	NF2	P.Cadherin	NF2	CDH3
0.54409	0	1	ACC_pS79	Bap1.c.4	ACACA|ACACB	BAP1
-0.54363	0	-1	ETS.1	FOXO3a	ETS1	FOXO3
0.54358	0	1	c.Myc	PR	MYC	PGR
0.54353	0	1	Bap1.c.4	p70S6K	BAP1	RPS6KB1
0.54348	0	1	Stathmin	TAZ	STMN1	WWTR1
0.54338	0	1	GSK3_pS9	p38_pT180_Y182	GSK3B	MAPK14
-0.54299	0	-1	LKB1	Rb_pS807_S811	STK11	RB1
0.54261	0	1	4E.BP1_pT37T46	Src_pY527	EIF4EBP1	SRC
0.5426	0	1	Cyclin_E2	eEF2	CCNE2	EEF2
-0.54246	0	-1	Collagen_VI	eIF4G	COL6A1|COL6A2|COL6A3|COL6A5	EIF4G1|EIF4G2|EIF4G3
0.54218	0	1	53BP1	E.Cadherin	TP53BP1	CDH1
0.54211	0	1	ARHI	p27_pT157	DIRAS3	CDKN1B
0.54189	0	1	FASN	HER2	FASN	ERBB2
-0.54163	0	-1	4E.BP1	p70S6K_pT389	EIF4EBP1	RPS6KB1
-0.54161	0	-1	P.Cadherin	p70S6K	CDH3	RPS6KB1
-0.54151	0	-1	Bcl.2	Smad3	BCL2	SMAD3
-0.54145	0	-1	Ku80	Mre11	XRCC5	MRE11A
-0.54119	0	-1	14.3.3_beta	eEF2	YWHAB	EEF2
0.54078	0	1	PEA15_pS116	Rab11	PEA15	RAB11A
0.54071	1	1	AMPK_pT172	TSC1	PRKAA1	TSC1
0.54067	0	1	eEF2	ETS.1	EEF2	ETS1
-0.5406	0	-1	ER.alpha_pS118	MYH11	ESR1	MYH11
-0.54046	0	-1	Ku80	MEK1_pS217_S221	XRCC5	MAP2K1
-0.54002	0	-1	E.Cadherin	LKB1	CDH1	STK11
0.53964	1	1	eIF4G	S6	EIF4G1|EIF4G2|EIF4G3	RPS6
0.53937	0	1	Cyclin_D1	LKB1	CCND1	STK11
0.53889	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
-0.53887	0	-1	Bap1.c.4	N.Cadherin	BAP1	CDH2
0.53863	1	1	p38_pT180_Y182	Src_pY527	MAPK14	SRC
0.53849	0	1	Bcl.2	CD31	BCL2	PECAM1
0.53825	0	1	53BP1	S6	TP53BP1	RPS6
0.53809	0	1	ARHI	FOXO3a_pS318_S321	DIRAS3	FOXO3
0.5379	0	1	Bid	TAZ	BID	WWTR1
-0.53784	0	-1	Rab11	S6	RAB11A	RPS6
-0.53767	0	-1	Mre11	PTEN	MRE11A	PTEN
0.53759	0	1	ATM	STAT5.alpha	ATM	STAT5A
0.53737	0	1	Bap1.c.4	HER2	BAP1	ERBB2
0.53689	1	1	mTOR	p70S6K	FRAP1|MTOR	RPS6KB1
0.53626	0	1	HER2	RBM15	ERBB2	RBM15
-0.53625	1	-1	HER2	N.Cadherin	ERBB2	CDH2
0.53604	0	1	p21	YB.1	CDKN1A	YBX1
-0.53598	0	-1	Chk1	PTEN	CHEK1	PTEN
0.53573	1	1	14.3.3_beta	14.3.3_epsilon	YWHAB	YWHAE
0.53561	0	1	beta.Catenin	PTEN	CTNNB1	PTEN
0.53542	0	1	Chk1_pS345	Rb_pS807_S811	CHEK1	RB1
0.53505	0	1	GSK3.alpha.beta_pS21_S9	PDCD4	GSK3A|GSK3B	PDCD4
0.53467	0	1	p27_pT157	PR	CDKN1B	PGR
0.5346	0	1	ACC_pS79	Src	ACACA|ACACB	SRC
0.5344	0	1	Ku80	mTOR	XRCC5	FRAP1|MTOR
0.5341	0	1	Fibronectin	Mre11	FN1	MRE11A
0.5337	0	1	CD31	Collagen_VI	PECAM1	COL6A1|COL6A2|COL6A3|COL6A5
0.53324	0	1	B.Raf	p70S6K	BRAF	RPS6KB1
0.53205	0	1	Ku80	PTEN	XRCC5	PTEN
0.53143	0	1	ER.alpha_pS118	RBM15	ESR1	RBM15
0.53137	0	1	Bad_pS112	GSK3_pS9	BAD	GSK3B
0.53124	0	1	E.Cadherin	RBM15	CDH1	RBM15
0.5308	0	1	Bak	SF2	BAK1	SRSF1
0.5306	0	1	CD31	PR	PECAM1	PGR
-0.52996	0	-1	Lck	RBM15	LCK	RBM15
0.5299	0	1	CD31	P.Cadherin	PECAM1	CDH3
0.52971	0	1	c.Myc	p27_pT157	MYC	CDKN1B
0.52967	0	1	Bak	S6	BAK1	RPS6
-0.52943	1	-1	c.Myc	HER2	MYC	ERBB2
-0.52892	0	-1	HER2	Stathmin	ERBB2	STMN1
0.52891	0	1	Heregulin	P.Cadherin	NRG1	CDH3
-0.5281	0	-1	ACC_pS79	N.Cadherin	ACACA|ACACB	CDH2
0.52804	0	1	ACVRL1	HSP70	ACVRL1	HSPA1A
-0.52801	0	-1	FASN	LKB1	FASN	STK11
0.52792	0	1	p90RSK_pT359_S363	YB.1_pS102	RPS6KA1	YBX1
-0.52791	0	-1	ARHI	TRFC	DIRAS3	TFRC
0.52737	0	1	p38_MAPK	PREX1	MAPK14	PREX1
0.52734	0	1	CD20	EGFR_pY1173	MS4A1	EGFR
