weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.07056	0	-1	Rab11	Tuberin	RAB11A	TSC2
0.07053	0	-1	HER3_pY1289	PDCD4	ERBB3	PDCD4
0.07027	0	1	Chk2_pT68	Cyclin_D1	CHEK2	CCND1
0.07022	0	1	FOXO3a	SF2	FOXO3	SRSF1
0.07009	0	1	FOXO3a	PR	FOXO3	PGR
0.07006	0	1	ASNS	Paxillin	ASNS	PXN
0.06988	0	-1	Caveolin.1	Tuberin	CAV1	TSC2
0.0698	0	-1	ACC1	Mre11	ACACA	MRE11A
0.0698	0	1	HSP70	TAZ	HSPA1A	WWTR1
0.06978	0	1	N.Cadherin	YAP_pS127	CDH2	YAP1
0.06956	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
0.06902	1	1	AMPK_pT172	TSC1	PRKAA1	TSC1
0.06885	1	-1	ERK2	p90RSK_pT359_S363	MAPK1	RPS6KA1
0.06883	0	1	c.Met_pY1235	Chk2_pT68	MET	CHEK2
0.06843	0	1	GSK3.alpha.beta	mTOR	GSK3A|GSK3B	FRAP1|MTOR
0.06771	0	1	PEA15_pS116	YB.1	PEA15	YBX1
0.06764	0	1	Chk1	Cyclin_E2	CHEK1	CCNE2
0.06758	0	1	eIF4G	TSC1	EIF4G1|EIF4G2|EIF4G3	TSC1
0.06741	0	1	Myosin.IIa_pS1943	VEGFR2	MYH9	KDR
0.06715	0	1	Rad51	XBP1	RAD51	XBP1
0.06694	0	1	Bid	Rab11	BID	RAB11A
0.06583	1	1	ER.alpha	PR	ESR1	PGR
0.06521	0	1	B.Raf	Tuberin	BRAF	TSC2
0.06512	0	1	BRCA2	p27	BRCA2	CDKN1B
0.06486	0	1	p70S6K_pT389	PKC.pan_BetaII_pS660	RPS6KB1	PRKCB
0.06469	0	1	AMPK_alpha	AMPK_pT172	PRKAA1	PRKAA1
0.06443	1	1	GSK3.alpha.beta	GSK3.alpha.beta_pS21_S9	GSK3A|GSK3B	GSK3A|GSK3B
0.06437	1	1	p38_MAPK	Syk	MAPK14	SYK
0.06434	0	-1	Akt	Caspase.7_cleavedD198	AKT1|AKT2|AKT3	CASP7
0.06429	0	1	Caspase.7_cleavedD198	Shc_pY317	CASP7	SHC1
0.06419	0	1	Chk1	p27_pT157	CHEK1	CDKN1B
0.06408	0	1	Acetyl.a.Tubulin.Lys40	DJ.1	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	PARK7
0.06364	0	1	Smad4	XRCC1	SMAD4	XRCC1
0.06362	0	1	PDK1_pS241	Tuberin	PDK1	TSC2
0.0635	0	-1	LKB1	S6	STK11	RPS6
0.0632	0	-1	mTOR	Rab11	FRAP1|MTOR	RAB11A
0.063	0	-1	53BP1	Heregulin	TP53BP1	NRG1
0.06292	0	1	PEA15_pS116	Transglutaminase	PEA15	TGM2
0.06289	0	-1	IGFBP2	p90RSK	IGFBP2	RPS6KA1
0.06278	0	1	ACVRL1	PRDX1	ACVRL1	PRDX1
0.06275	0	1	Annexin_VII	G6PD	ANXA7	G6PD
0.0627	0	1	CD20	Chk1	MS4A1	CHEK1
0.06243	0	-1	53BP1	GATA3	TP53BP1	GATA3
0.06238	0	1	4E.BP1_pT37T46	Rb_pS807_S811	EIF4EBP1	RB1
0.06223	0	1	Caspase.7_cleavedD198	Claudin.7	CASP7	CLDN7
0.0622	0	1	4E.BP1_pS65	PKC.pan_BetaII_pS660	EIF4EBP1	PRKCB
0.06219	0	1	AR	Smad1	AR	SMAD1
0.06204	0	1	FOXO3a	N.Ras	FOXO3	NRAS
0.062	0	1	Fibronectin	TAZ	FN1	WWTR1
0.06193	0	1	mTOR_pS2448	Tuberin	FRAP1|MTOR	TSC2
0.06175	0	1	Collagen_VI	PAI.1	COL6A1|COL6A2|COL6A3|COL6A5	SERPINE1
0.06162	0	1	ACVRL1	Rab.25	ACVRL1	RAB25
0.06144	1	1	Rictor	Tuberin	RICTOR	TSC2
0.06103	1	1	Src_pY416	STAT3_pY705	SRC	STAT3
0.06043	0	1	4E.BP1_pS65	B.Raf	EIF4EBP1	BRAF
0.06031	0	1	ER.alpha	YAP	ESR1	YAP1
0.06028	0	1	mTOR	PREX1	FRAP1|MTOR	PREX1
0.0598	0	-1	Cyclin_E1	PKC.pan_BetaII_pS660	CCNE1	PRKCB
0.05976	0	1	Bak	p27_pT198	BAK1	CDKN1B
0.05955	0	1	Annexin_VII	Heregulin	ANXA7	NRG1
0.05951	0	1	Cyclin_D1	GATA3	CCND1	GATA3
0.05947	0	1	HER2	Rad51	ERBB2	RAD51
0.05942	0	1	p90RSK	PKC.pan_BetaII_pS660	RPS6KA1	PRKCB
0.05937	0	1	Bid	Mre11	BID	MRE11A
0.05931	0	1	Bak	Claudin.7	BAK1	CLDN7
0.05928	0	1	INPP4B	JNK_pT183_Y185	INPP4B	MAPK8|MAPK9
0.05924	0	-1	c.Jun_pS73	PKC.alpha	JUN	PRKCA
0.05919	0	1	Chk1	Mre11	CHEK1	MRE11A
0.0591	0	1	4E.BP1_pS65	p70S6K_pT389	EIF4EBP1	RPS6KB1
0.05895	0	1	53BP1	eEF2K	TP53BP1	EEF2K
0.05895	0	1	Annexin_VII	FOXO3a	ANXA7	FOXO3
0.05893	0	1	PKC.alpha_pS657	PREX1	PRKCA	PREX1
0.05882	0	1	MEK1_pS217_S221	YAP_pS127	MAP2K1	YAP1
0.05851	0	1	Annexin_VII	SCD1	ANXA7	SCD
0.05846	0	-1	STAT5.alpha	Stathmin	STAT5A	STMN1
0.05845	0	1	GSK3.alpha.beta_pS21_S9	PRAS40_pT246	GSK3A|GSK3B	AKT1S1
0.05822	0	-1	ARHI	PEA.15	DIRAS3	PEA15
0.05815	0	-1	Tuberin	YAP	TSC2	YAP1
0.05815	0	-1	Bak	STAT5.alpha	BAK1	STAT5A
0.05814	0	1	PKC.pan_BetaII_pS660	PTEN	PRKCB	PTEN
0.05773	0	-1	Bap1.c.4	c.Met_pY1235	BAP1	MET
0.05764	0	1	Bap1.c.4	C.Raf	BAP1	RAF1
0.0576	0	1	Cyclin_D1	Mre11	CCND1	MRE11A
0.05752	0	1	c.Met_pY1235	p27_pT157	MET	CDKN1B
0.05721	0	1	CD31	TAZ	PECAM1	WWTR1
0.05714	0	1	ATM	STAT5.alpha	ATM	STAT5A
0.05692	0	-1	BRCA2	p27_pT157	BRCA2	CDKN1B
0.05688	0	1	Fibronectin	MIG.6	FN1	ERRFI1
0.05668	0	1	AMPK_pT172	mTOR	PRKAA1	FRAP1|MTOR
0.05646	0	-1	FoxM1	JNK_pT183_Y185	FOXM1	MAPK8|MAPK9
0.05638	0	1	14.3.3_beta	Annexin_VII	YWHAB	ANXA7
0.05633	0	-1	14.3.3_epsilon	RBM15	YWHAE	RBM15
0.05602	0	1	ACC_pS79	mTOR	ACACA|ACACB	FRAP1|MTOR
0.05595	0	1	PKC.alpha_pS657	PTEN	PRKCA	PTEN
0.05579	0	1	p62.LCK.ligand	VEGFR2	SQSTM1	KDR
0.05574	0	-1	Bid	mTOR	BID	FRAP1|MTOR
0.05565	0	1	P.Cadherin	PCNA	CDH3	PCNA
0.05557	0	1	4E.BP1_pT37T46	GSK3_pS9	EIF4EBP1	GSK3B
0.05557	1	1	p38_MAPK	STAT5.alpha	MAPK14	STAT5A
0.05538	0	-1	4E.BP1_pS65	Lck	EIF4EBP1	LCK
0.05536	0	1	N.Ras	PR	NRAS	PGR
0.05533	0	1	Rad51	VHL	RAD51	VHL
0.05529	0	1	Annexin_VII	PRDX1	ANXA7	PRDX1
0.05528	0	-1	Bim	S6_pS240_S244	BCL2L11	RPS6
0.05503	0	1	Myosin.IIa_pS1943	S6_pS240_S244	MYH9	RPS6
0.05501	0	-1	Acetyl.a.Tubulin.Lys40	NF2	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	NF2
0.05482	1	1	eIF4G	p70S6K	EIF4G1|EIF4G2|EIF4G3	RPS6KB1
0.05481	0	-1	Claudin.7	mTOR	CLDN7	FRAP1|MTOR
0.05431	1	1	C.Raf_pS338	MEK1_pS217_S221	RAF1	MAP2K1
0.05431	0	1	Tuberin	Tuberin_pT1462	TSC2	TSC2
0.05427	0	-1	Fibronectin	PKC.alpha	FN1	PRKCA
0.0542	0	1	p70S6K_pT389	p90RSK	RPS6KB1	RPS6KA1
0.05415	0	1	Ku80	RBM15	XRCC5	RBM15
0.05411	0	1	Chk2_pT68	Claudin.7	CHEK2	CLDN7
0.0541	0	1	CDK1	MIG.6	CDK1	ERRFI1
0.05409	0	-1	HER3	mTOR	ERBB3	FRAP1|MTOR
0.05401	0	1	P.Cadherin	PAI.1	CDH3	SERPINE1
0.05397	0	-1	eIF4E	Heregulin	EIF4E	NRG1
0.05378	0	1	PDCD4	Syk	PDCD4	SYK
0.05354	0	-1	Rab11	RBM15	RAB11A	RBM15
0.0535	0	1	N.Ras	Smad4	NRAS	SMAD4
0.05323	0	-1	14.3.3_epsilon	S6_pS235_S236	YWHAE	RPS6
0.0531	0	-1	cIAP	IRS1	BIRC2	IRS1
0.05292	0	1	cIAP	Raptor	BIRC2	RPTOR
0.05279	0	-1	Fibronectin	PKC.alpha_pS657	FN1	PRKCA
0.05278	1	1	ACVRL1	N.Ras	ACVRL1	NRAS
0.05269	0	1	ACC1	mTOR	ACACA	FRAP1|MTOR
0.05266	0	1	Annexin.1	p38_pT180_Y182	ANXA1	MAPK14
0.05253	0	1	ACC_pS79	Dvl3	ACACA|ACACB	DVL3
0.05249	0	1	4E.BP1_pT70	Mre11	EIF4EBP1	MRE11A
0.05246	1	-1	4E.BP1	Raptor	EIF4EBP1	RPTOR
0.0524	0	1	beta.Catenin	PKC.alpha	CTNNB1	PRKCA
0.05218	0	1	A.Raf_pS299	N.Ras	ARAF	NRAS
0.05207	0	-1	Bad_pS112	CD20	BAD	MS4A1
0.05176	0	-1	HER2	p53	ERBB2	TP53
0.05175	0	1	c.Myc	IRS1	MYC	IRS1
0.05174	0	1	4E.BP1	N.Cadherin	EIF4EBP1	CDH2
0.05174	0	1	PDCD4	YB.1_pS102	PDCD4	YBX1
0.05171	0	1	Dvl3	RBM15	DVL3	RBM15
0.05168	0	1	STAT5.alpha	Tuberin	STAT5A	TSC2
0.05155	1	1	Akt_pT308	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.05152	0	-1	Annexin_VII	TRFC	ANXA7	TFRC
0.05137	0	1	CD20	Claudin.7	MS4A1	CLDN7
0.05116	0	-1	PI3K.p110.alpha	Rab11	PIK3CA	RAB11A
0.05114	0	1	cIAP	Tuberin	BIRC2	TSC2
0.05111	0	-1	N.Ras	NF2	NRAS	NF2
0.05108	0	1	4E.BP1_pS65	c.Kit	EIF4EBP1	KIT
0.05096	0	1	SCD1	Transglutaminase	SCD	TGM2
0.05093	0	1	Claudin.7	Mre11	CLDN7	MRE11A
0.05091	0	-1	53BP1	CD31	TP53BP1	PECAM1
0.05088	0	-1	p62.LCK.ligand	Smad3	SQSTM1	SMAD3
0.05082	0	1	Bap1.c.4	BRCA2	BAP1	BRCA2
0.05077	0	1	MEK1	PDK1_pS241	MAP2K1	PDK1
0.05075	0	-1	53BP1	CD20	TP53BP1	MS4A1
0.05066	1	1	Akt_pS473	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.05064	0	1	CD20	CD31	MS4A1	PECAM1
0.05063	0	-1	beta.Catenin	HSP70	CTNNB1	HSPA1A
0.05062	1	1	Chk1	Rad51	CHEK1	RAD51
0.05058	0	1	E.Cadherin	SF2	CDH1	SRSF1
0.05049	0	1	c.Myc	CD20	MYC	MS4A1
0.05039	0	-1	Akt	p90RSK_pT359_S363	AKT1|AKT2|AKT3	RPS6KA1
0.05028	0	1	GATA3	Rab11	GATA3	RAB11A
0.05018	0	1	G6PD	N.Ras	G6PD	NRAS
0.04987	0	1	Rab11	TAZ	RAB11A	WWTR1
0.04978	0	1	Rab.25	Shc_pY317	RAB25	SHC1
0.04972	0	1	Collagen_VI	P.Cadherin	COL6A1|COL6A2|COL6A3|COL6A5	CDH3
0.04937	0	1	Bid	Caspase.7_cleavedD198	BID	CASP7
0.04914	0	1	GSK3.alpha.beta_pS21_S9	Rb_pS807_S811	GSK3A|GSK3B	RB1
0.04904	0	-1	Claudin.7	Tuberin	CLDN7	TSC2
0.04882	0	1	53BP1	ARID1A	TP53BP1	ARID1A
0.04879	0	1	Bak	Mre11	BAK1	MRE11A
0.04877	0	-1	Bad_pS112	Caspase.7_cleavedD198	BAD	CASP7
0.04873	0	1	ATM	MEK1	ATM	MAP2K1
0.04853	0	1	Annexin_VII	ARHI	ANXA7	DIRAS3
0.04845	0	1	ARHI	PRDX1	DIRAS3	PRDX1
0.04826	0	-1	Bak	PKC.pan_BetaII_pS660	BAK1	PRKCB
0.04812	0	-1	HER3_pY1289	VEGFR2	ERBB3	KDR
0.04804	0	1	GAB2	GSK3.alpha.beta	GAB2	GSK3A|GSK3B
0.04798	0	1	FOXO3a	Rab.25	FOXO3	RAB25
0.04792	0	-1	Mre11	mTOR	MRE11A	FRAP1|MTOR
0.04792	0	-1	4E.BP1	MAPK_pT202_Y204	EIF4EBP1	MAPK1|MAPK3
0.04779	0	1	c.Met_pY1235	Cyclin_E2	MET	CCNE2
0.04761	0	1	A.Raf_pS299	PR	ARAF	PGR
0.04761	0	1	DJ.1	p27	PARK7	CDKN1B
0.04757	0	1	Cyclin_D1	Stathmin	CCND1	STMN1
0.04747	0	1	14.3.3_beta	G6PD	YWHAB	G6PD
0.04746	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.04746	0	-1	GSK3.alpha.beta	MIG.6	GSK3A|GSK3B	ERRFI1
0.04746	0	-1	Bim	S6_pS235_S236	BCL2L11	RPS6
0.04735	0	1	Cyclin_D1	Rab11	CCND1	RAB11A
0.04726	1	1	Akt	GSK3.alpha.beta	AKT1|AKT2|AKT3	GSK3A|GSK3B
0.04725	0	1	mTOR_pS2448	YB.1_pS102	FRAP1|MTOR	YBX1
0.04723	0	1	MAPK_pT202_Y204	PDCD4	MAPK1|MAPK3	PDCD4
0.04713	0	-1	14.3.3_zeta	ASNS	YWHAZ	ASNS
0.04711	0	1	Claudin.7	YAP	CLDN7	YAP1
0.04683	0	-1	CD20	p38_pT180_Y182	MS4A1	MAPK14
0.04677	0	1	Chk1	GATA3	CHEK1	GATA3
0.04668	0	1	53BP1	GAB2	TP53BP1	GAB2
0.04655	0	1	14.3.3_beta	SF2	YWHAB	SRSF1
0.04623	0	1	Bad_pS112	p62.LCK.ligand	BAD	SQSTM1
0.04622	0	1	eIF4G	STAT5.alpha	EIF4G1|EIF4G2|EIF4G3	STAT5A
0.04622	0	-1	LKB1	PR	STK11	PGR
0.0462	0	1	PEA15_pS116	VHL	PEA15	VHL
0.04615	0	-1	ACC1	TAZ	ACACA	WWTR1
0.04615	0	-1	ATM	Bcl.2	ATM	BCL2
0.04614	0	1	HSP70	Mre11	HSPA1A	MRE11A
0.04605	0	-1	Akt	Bid	AKT1|AKT2|AKT3	BID
0.04605	1	1	MEK1	Src_pY416	MAP2K1	SRC
0.04577	0	1	PKC.alpha	Smad3	PRKCA	SMAD3
0.04565	0	1	MEK1	p70S6K_pT389	MAP2K1	RPS6KB1
0.04559	0	-1	HER3_pY1289	PAI.1	ERBB3	SERPINE1
0.04538	0	-1	Akt	CD31	AKT1|AKT2|AKT3	PECAM1
0.04525	0	1	Myosin.IIa_pS1943	YB.1	MYH9	YBX1
