weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.32598	0	1	Src_pY416	Src_pY527	SRC	SRC
0.31993	0	1	PDK1	PDK1_pS241	PDK1	PDK1
0.31913	0	1	Chk1	FOXO3a	CHEK1	FOXO3
0.31593	0	-1	AMPK_alpha	p21	PRKAA1	CDKN1A
0.31347	0	1	c.Met_pY1235	Chk1	MET	CHEK1
0.31254	0	1	c.Met_pY1235	p53	MET	TP53
0.30855	1	1	ACVRL1	N.Ras	ACVRL1	NRAS
0.30561	1	1	Cyclin_E1	PCNA	CCNE1	PCNA
0.3033	0	1	14.3.3_epsilon	c.Met_pY1235	YWHAE	MET
0.30172	0	1	c.Myc	ETS.1	MYC	ETS1
0.30157	0	1	NF.kB.p65_pS536	p90RSK_pT359_S363	NFKB1	RPS6KA1
0.30125	0	1	PREX1	Syk	PREX1	SYK
0.30124	0	1	Chk1	p21	CHEK1	CDKN1A
0.29971	0	1	N.Ras	SCD1	NRAS	SCD
0.29846	1	1	Chk1	Rad51	CHEK1	RAD51
0.29649	0	1	Cyclin_E1	YAP	CCNE1	YAP1
0.29603	1	1	Akt	Tuberin	AKT1|AKT2|AKT3	TSC2
0.29256	0	1	p90RSK	RBM15	RPS6KA1	RBM15
0.28247	1	1	Cyclin_E1	Cyclin_E2	CCNE1	CCNE2
0.28081	0	1	p21	XBP1	CDKN1A	XBP1
0.27916	0	1	B.Raf	GSK3.alpha.beta_pS21_S9	BRAF	GSK3A|GSK3B
0.27696	0	1	Chk2_pT68	FOXO3a	CHEK2	FOXO3
0.27618	0	1	ERK2	GSK3.alpha.beta_pS21_S9	MAPK1	GSK3A|GSK3B
0.27467	0	1	Lck	TIGAR	LCK	C12ORF5
0.27442	0	-1	FOXO3a	mTOR	FOXO3	FRAP1|MTOR
0.27425	0	1	Akt_pS473	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
0.27424	0	1	Mre11	Rad51	MRE11A	RAD51
0.27335	0	1	4E.BP1	TRFC	EIF4EBP1	TFRC
0.27276	0	1	c.Met_pY1235	Rad51	MET	RAD51
0.27171	0	1	MAPK_pT202_Y204	STAT3_pY705	MAPK1|MAPK3	STAT3
0.26873	1	1	Chk1	Chk2_pT68	CHEK1	CHEK2
0.26693	0	1	Chk1_pS345	Cyclin_E1	CHEK1	CCNE1
0.26604	0	1	mTOR	mTOR_pS2448	FRAP1|MTOR	FRAP1|MTOR
0.26498	0	1	14.3.3_beta	Smad4	YWHAB	SMAD4
0.26337	0	1	RBM15	STAT5.alpha	RBM15	STAT5A
0.26328	0	1	Bak	Stathmin	BAK1	STMN1
0.26264	1	1	beta.Catenin	Src_pY527	CTNNB1	SRC
0.26245	0	-1	p21	PDK1_pS241	CDKN1A	PDK1
0.2611	0	1	14.3.3_epsilon	PCNA	YWHAE	PCNA
0.26052	1	1	Chk1	p53	CHEK1	TP53
0.25967	0	1	beta.Catenin	Tuberin	CTNNB1	TSC2
0.25762	0	1	GSK3.alpha.beta_pS21_S9	JNK2	GSK3A|GSK3B	MAPK9
0.25736	0	1	GSK3.alpha.beta_pS21_S9	PKC.pan_BetaII_pS660	GSK3A|GSK3B	PRKCB
0.25682	0	1	HER3_pY1289	Shc_pY317	ERBB3	SHC1
0.25669	0	1	GSK3.alpha.beta_pS21_S9	p90RSK_pT359_S363	GSK3A|GSK3B	RPS6KA1
0.25367	0	1	Bad_pS112	YB.1_pS102	BAD	YBX1
0.2535	0	-1	Bad_pS112	CD49b	BAD	ITGA2
0.25313	0	1	p53	Stathmin	TP53	STMN1
0.25278	0	1	Cyclin_D1	Mre11	CCND1	MRE11A
0.25257	0	1	Beclin	YB.1	BECN1	YBX1
0.25206	1	1	Akt	TSC1	AKT1|AKT2|AKT3	TSC1
0.25171	0	1	BRCA2	p53	BRCA2	TP53
0.25065	0	1	ARHI	SCD1	DIRAS3	SCD
0.25022	0	1	Bid	HSP70	BID	HSPA1A
0.24773	1	-1	14.3.3_epsilon	STAT5.alpha	YWHAE	STAT5A
0.24771	1	1	MAPK_pT202_Y204	Src_pY527	MAPK1|MAPK3	SRC
0.24764	0	1	Bid	BRCA2	BID	BRCA2
0.24755	0	1	FOXO3a	Rad51	FOXO3	RAD51
0.2452	0	-1	14.3.3_zeta	Rad50	YWHAZ	RAD50
0.24421	0	-1	GSK3.alpha.beta_pS21_S9	Mre11	GSK3A|GSK3B	MRE11A
0.24374	0	-1	beta.Catenin	Chk1	CTNNB1	CHEK1
0.24367	0	1	PEA.15	YAP_pS127	PEA15	YAP1
0.24226	0	1	Cyclin_E1	p27_pT157	CCNE1	CDKN1B
0.24218	0	1	14.3.3_beta	Stathmin	YWHAB	STMN1
0.24215	1	1	4E.BP1_pT37T46	Akt_pS473	EIF4EBP1	AKT1|AKT2|AKT3
0.24166	0	-1	Mre11	mTOR	MRE11A	FRAP1|MTOR
0.24076	0	1	Fibronectin	XBP1	FN1	XBP1
0.24075	1	1	Cyclin_E1	p21	CCNE1	CDKN1A
0.24027	0	1	Cyclin_E1	Stathmin	CCNE1	STMN1
0.23874	0	-1	Cyclin_E2	GSK3.alpha.beta	CCNE2	GSK3A|GSK3B
0.23856	0	1	14.3.3_zeta	PRDX1	YWHAZ	PRDX1
0.23794	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
0.23761	0	1	CD20	FOXO3a	MS4A1	FOXO3
0.23652	0	1	BRCA2	Stathmin	BRCA2	STMN1
0.23485	0	-1	Cyclin_E1	TSC1	CCNE1	TSC1
0.23448	1	1	14.3.3_beta	14.3.3_epsilon	YWHAB	YWHAE
0.23434	0	1	INPP4B	YB.1	INPP4B	YBX1
0.23433	0	-1	GSK3.alpha.beta_pS21_S9	Stathmin	GSK3A|GSK3B	STMN1
0.23396	1	1	beta.Catenin	EGFR_pY1068	CTNNB1	EGFR
0.2339	0	-1	FOXO3a	PKC.pan_BetaII_pS660	FOXO3	PRKCB
0.23314	0	-1	B.Raf	p21	BRAF	CDKN1A
0.23314	0	1	Chk2_pT68	Stathmin	CHEK2	STMN1
0.23274	0	1	GSK3.alpha.beta_pS21_S9	MEK1_pS217_S221	GSK3A|GSK3B	MAP2K1
0.23266	0	1	AMPK_alpha	GAPDH	PRKAA1	GAPDH
0.23263	0	1	INPP4B	XBP1	INPP4B	XBP1
0.23218	0	1	Fibronectin	p21	FN1	CDKN1A
0.23218	0	-1	14.3.3_beta	GSK3.alpha.beta_pS21_S9	YWHAB	GSK3A|GSK3B
0.23162	0	1	c.Myc	Fibronectin	MYC	FN1
0.2307	0	-1	c.Met_pY1235	GSK3.alpha.beta_pS21_S9	MET	GSK3A|GSK3B
0.23058	0	1	P.Cadherin	PI3K.p85	CDH3	PIK3R1
0.23057	0	-1	c.Met_pY1235	RBM15	MET	RBM15
0.23057	0	1	AMPK_alpha	ERK2	PRKAA1	MAPK1
0.23039	0	1	XBP1	YB.1	XBP1	YBX1
0.22981	0	-1	B.Raf	CD20	BRAF	MS4A1
0.2293	0	1	ARHI	Rab.25	DIRAS3	RAB25
0.22909	1	1	ERK2	p90RSK	MAPK1	RPS6KA1
0.22872	0	1	Cyclin_E2	FOXO3a	CCNE2	FOXO3
0.22871	0	-1	c.Met_pY1235	Tuberin_pT1462	MET	TSC2
0.22849	0	-1	beta.Catenin	Mre11	CTNNB1	MRE11A
0.22754	0	1	eIF4G	GSK3_pS9	EIF4G1|EIF4G2|EIF4G3	GSK3B
0.22656	0	1	c.Met_pY1235	Chk1_pS345	MET	CHEK1
0.22654	1	-1	14.3.3_epsilon	Akt	YWHAE	AKT1|AKT2|AKT3
0.2264	0	1	MEK1_pS217_S221	PKC.pan_BetaII_pS660	MAP2K1	PRKCB
0.22598	0	1	S6_pS235_S236	YB.1_pS102	RPS6	YBX1
0.22572	0	-1	PKC.pan_BetaII_pS660	Stathmin	PRKCB	STMN1
0.22473	0	1	FOXO3a	YAP	FOXO3	YAP1
0.22455	0	1	14.3.3_epsilon	Cyclin_E1	YWHAE	CCNE1
0.22434	0	-1	p21	Tuberin	CDKN1A	TSC2
0.22419	0	1	ERK2	PEA.15	MAPK1	PEA15
0.2241	1	1	14.3.3_epsilon	Chk1	YWHAE	CHEK1
0.22368	0	1	beta.Catenin	PTEN	CTNNB1	PTEN
0.22351	0	1	mTOR	PKC.pan_BetaII_pS660	FRAP1|MTOR	PRKCB
0.22307	0	-1	p27_pT157	TSC1	CDKN1B	TSC1
0.22266	0	1	4E.BP1_pT37T46	S6_pS235_S236	EIF4EBP1	RPS6
0.22243	0	-1	FOXO3a	GSK3.alpha.beta_pS21_S9	FOXO3	GSK3A|GSK3B
0.22228	0	-1	CDK1	S6	CDK1	RPS6
0.22218	0	-1	FOXO3a	P.Cadherin	FOXO3	CDH3
0.22167	0	1	BRCA2	Mre11	BRCA2	MRE11A
0.22095	0	-1	NDRG1_pT346	Raptor	NDRG1	RPTOR
0.22091	1	1	PKC.alpha	PKC.pan_BetaII_pS660	PRKCA	PRKCB
0.22087	1	-1	14.3.3_beta	beta.Catenin	YWHAB	CTNNB1
0.22083	0	-1	c.Kit	PKC.pan_BetaII_pS660	KIT	PRKCB
0.22047	0	1	AMPK_alpha	HER3	PRKAA1	ERBB3
0.22046	0	-1	Dvl3	SCD1	DVL3	SCD
0.21998	0	-1	c.Met_pY1235	JNK2	MET	MAPK9
0.21949	0	-1	TRFC	VHL	TFRC	VHL
0.21924	1	1	PKC.alpha_pS657	PKC.delta_pS664	PRKCA	PRKCD
0.21878	1	1	PKC.delta_pS664	PKC.pan_BetaII_pS660	PRKCD	PRKCB
0.21834	0	1	Chk2_pT68	p53	CHEK2	TP53
0.21809	1	1	GSK3.alpha.beta	GSK3_pS9	GSK3A|GSK3B	GSK3B
0.21652	0	1	BRCA2	N.Cadherin	BRCA2	CDH2
0.21649	0	1	14.3.3_beta	XRCC1	YWHAB	XRCC1
0.21648	0	-1	eEF2	STAT3_pY705	EEF2	STAT3
0.21631	0	-1	Bap1.c.4	Src	BAP1	SRC
0.21584	0	1	CD20	Cyclin_E2	MS4A1	CCNE2
0.21538	0	1	GSK3.alpha.beta_pS21_S9	Tuberin_pT1462	GSK3A|GSK3B	TSC2
0.21501	0	-1	beta.Catenin	PAI.1	CTNNB1	SERPINE1
0.2147	1	1	BRCA2	Chk1	BRCA2	CHEK1
0.21461	0	-1	Chk1	PKC.pan_BetaII_pS660	CHEK1	PRKCB
0.21401	0	1	GSK3.alpha.beta_pS21_S9	RBM15	GSK3A|GSK3B	RBM15
0.21375	0	1	LKB1	P.Cadherin	STK11	CDH3
0.21347	0	-1	C.Raf_pS338	P.Cadherin	RAF1	CDH3
0.21341	1	-1	Akt_pS473	Bcl.xL	AKT1|AKT2|AKT3	BCL2L1
0.2131	0	1	Bak	FOXO3a	BAK1	FOXO3
0.21286	0	1	BRCA2	N.Ras	BRCA2	NRAS
0.21265	1	1	C.Raf_pS338	MAPK_pT202_Y204	RAF1	MAPK1|MAPK3
0.21246	1	1	14.3.3_epsilon	FOXO3a	YWHAE	FOXO3
0.21244	0	-1	EGFR_pY1068	p53	EGFR	TP53
0.21146	0	1	14.3.3_epsilon	GATA3	YWHAE	GATA3
0.21124	0	-1	BRCA2	MEK1_pS217_S221	BRCA2	MAP2K1
0.21107	0	1	14.3.3_epsilon	Stathmin	YWHAE	STMN1
0.21086	1	1	Shc_pY317	Src_pY527	SHC1	SRC
0.21067	0	-1	p90RSK_pT359_S363	PEA.15	RPS6KA1	PEA15
0.21043	0	-1	RBM15	Stathmin	RBM15	STMN1
0.21013	0	1	GAPDH	GSK3.alpha.beta_pS21_S9	GAPDH	GSK3A|GSK3B
0.21001	0	1	ATM	STAT5.alpha	ATM	STAT5A
0.20996	0	-1	Akt	c.Met_pY1235	AKT1|AKT2|AKT3	MET
0.20995	0	-1	Stathmin	Tuberin	STMN1	TSC2
0.20993	0	-1	Cyclin_E1	SCD1	CCNE1	SCD
0.20978	1	1	JNK2	STAT5.alpha	MAPK9	STAT5A
0.20902	0	1	Cyclin_E2	GATA3	CCNE2	GATA3
0.20809	0	1	HSP70	Mre11	HSPA1A	MRE11A
0.20808	1	1	P.Cadherin	Src	CDH3	SRC
0.20801	0	-1	P.Cadherin	XRCC1	CDH3	XRCC1
0.20773	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
0.20761	0	1	ACC_pS79	NF2	ACACA|ACACB	NF2
0.20681	0	-1	MIG.6	p27_pT198	ERRFI1	CDKN1B
0.20662	0	1	14.3.3_epsilon	Cyclin_E2	YWHAE	CCNE2
0.20633	0	1	GSK3_pS9	p90RSK_pT359_S363	GSK3B	RPS6KA1
0.20624	0	1	14.3.3_epsilon	Smad4	YWHAE	SMAD4
0.20592	0	-1	ATM	FOXO3a	ATM	FOXO3
0.20569	0	1	BRCA2	Rab.25	BRCA2	RAB25
0.20562	0	-1	GSK3.alpha.beta_pS21_S9	p21	GSK3A|GSK3B	CDKN1A
0.20488	0	1	IGFBP2	p21	IGFBP2	CDKN1A
0.20487	0	-1	c.Met_pY1235	PKC.pan_BetaII_pS660	MET	PRKCB
0.20458	0	1	CD20	p27_pT157	MS4A1	CDKN1B
0.20417	0	1	SCD1	SF2	SCD	SRSF1
0.20408	0	1	HER3_pY1289	p70S6K_pT389	ERBB3	RPS6KB1
0.20376	0	1	C.Raf_pS338	Chk2_pT68	RAF1	CHEK2
0.20376	0	1	CD31	Rab11	PECAM1	RAB11A
0.20355	0	1	Mre11	p53	MRE11A	TP53
0.20329	0	-1	Cyclin_D1	Ku80	CCND1	XRCC5
0.20297	0	-1	Bax	p27	BAX	CDKN1B
0.20265	0	1	ARHI	BRCA2	DIRAS3	BRCA2
0.20256	1	1	Akt_pS473	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.20254	0	-1	GSK3.alpha.beta	Shc_pY317	GSK3A|GSK3B	SHC1
0.20242	0	-1	NF2	Stathmin	NF2	STMN1
0.20234	0	1	C.Raf_pS338	Mre11	RAF1	MRE11A
0.20211	0	1	PI3K.p85	PREX1	PIK3R1	PREX1
0.20207	0	-1	PDK1_pS241	Stathmin	PDK1	STMN1
0.20164	1	1	PKC.alpha	PKC.delta_pS664	PRKCA	PRKCD
0.201	0	1	ACC1	P.Cadherin	ACACA	CDH3
0.20081	0	1	Chk1	Cyclin_E1	CHEK1	CCNE1
0.20063	0	-1	53BP1	c.Met_pY1235	TP53BP1	MET
0.20021	0	1	ER.alpha_pS118	Tuberin	ESR1	TSC2
0.20017	0	1	c.Met_pY1235	HER3_pY1289	MET	ERBB3
0.19994	0	1	mTOR	RBM15	FRAP1|MTOR	RBM15
0.19982	0	1	Chk1_pS345	Stathmin	CHEK1	STMN1
0.19972	0	-1	NF2	XRCC1	NF2	XRCC1
0.19965	1	1	E.Cadherin	HER3	CDH1	ERBB3
0.19945	0	1	HER3	Smad4	ERBB3	SMAD4
0.19935	0	1	PKC.pan_BetaII_pS660	RBM15	PRKCB	RBM15
0.19913	0	1	Bad_pS112	p38_pT180_Y182	BAD	MAPK14
0.19906	0	1	p21	TAZ	CDKN1A	WWTR1
0.1988	0	-1	AR	PAI.1	AR	SERPINE1
0.19863	0	1	ER.alpha_pS118	Smad4	ESR1	SMAD4
0.19842	0	1	c.Met_pY1235	Cyclin_E1	MET	CCNE1
0.19841	0	-1	Bid	PKC.pan_BetaII_pS660	BID	PRKCB
0.19839	0	1	AMPK_alpha	p38_MAPK	PRKAA1	MAPK14
0.19831	0	-1	Chk1	ERK2	CHEK1	MAPK1
0.19814	0	1	Bid	TAZ	BID	WWTR1
0.19796	0	1	ACVRL1	PRAS40_pT246	ACVRL1	AKT1S1
0.19778	0	-1	GSK3_pS9	TAZ	GSK3B	WWTR1
0.19761	1	-1	Akt_pT308	C.Raf_pS338	AKT1|AKT2|AKT3	RAF1
0.19718	1	1	Bid	p53	BID	TP53
0.19708	0	1	eIF4G	GSK3.alpha.beta_pS21_S9	EIF4G1|EIF4G2|EIF4G3	GSK3A|GSK3B
0.19665	0	-1	14.3.3_epsilon	PKC.pan_BetaII_pS660	YWHAE	PRKCB
0.19657	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
0.19612	0	-1	ACC_pS79	CD31	ACACA|ACACB	PECAM1
0.1957	0	1	Bcl.xL	FOXO3a_pS318_S321	BCL2L1	FOXO3
0.19558	0	1	c.Met_pY1235	GATA3	MET	GATA3
0.19547	0	-1	Mre11	P.Cadherin	MRE11A	CDH3
0.19537	0	1	CDK1	YAP	CDK1	YAP1
0.19531	0	-1	c.Kit	GSK3.alpha.beta_pS21_S9	KIT	GSK3A|GSK3B
0.19478	0	-1	Mre11	NF2	MRE11A	NF2
0.1947	0	1	AMPK_alpha	PDK1_pS241	PRKAA1	PDK1
0.19465	0	1	C.Raf_pS338	Shc_pY317	RAF1	SHC1
0.19458	0	-1	mTOR_pS2448	TIGAR	FRAP1|MTOR	C12ORF5
0.19399	0	1	JNK2	p90RSK_pT359_S363	MAPK9	RPS6KA1
0.19395	0	-1	beta.Catenin	PRDX1	CTNNB1	PRDX1
0.1937	0	-1	Bcl.2	eIF4G	BCL2	EIF4G1|EIF4G2|EIF4G3
0.19365	0	-1	4E.BP1_pT70	Cyclin_E1	EIF4EBP1	CCNE1
0.19319	0	-1	B.Raf	XBP1	BRAF	XBP1
0.19315	0	-1	Bax	Paxillin	BAX	PXN
0.19309	0	1	Chk1_pS345	Cyclin_E2	CHEK1	CCNE2
0.19305	0	1	p70S6K_pT389	Shc_pY317	RPS6KB1	SHC1
0.19304	0	1	NF.kB.p65_pS536	VHL	NFKB1	VHL
0.19292	0	1	Chk2_pT68	XRCC1	CHEK2	XRCC1
0.1926	0	-1	Bax	GSK3.alpha.beta_pS21_S9	BAX	GSK3A|GSK3B
0.19235	0	1	mTOR	VHL	FRAP1|MTOR	VHL
0.19207	0	-1	Cyclin_E1	VHL	CCNE1	VHL
0.19205	0	-1	CD49b	STAT5.alpha	ITGA2	STAT5A
0.19179	0	-1	mTOR	Rad51	FRAP1|MTOR	RAD51
0.19168	1	1	Chk2_pT68	Mre11	CHEK2	MRE11A
0.19149	0	-1	Chk1	HER2	CHEK1	ERBB2
0.19138	0	1	14.3.3_beta	CD20	YWHAB	MS4A1
0.19112	0	1	53BP1	C.Raf	TP53BP1	RAF1
0.19109	0	1	Rad51	TIGAR	RAD51	C12ORF5
0.19045	0	1	Cyclin_E2	Rad51	CCNE2	RAD51
0.19041	0	-1	ERK2	HER3_pY1289	MAPK1	ERBB3
0.18995	0	1	Cyclin_E2	Mre11	CCNE2	MRE11A
0.18994	0	1	Paxillin	STAT3_pY705	PXN	STAT3
0.18992	0	1	HSP70	p21	HSPA1A	CDKN1A
0.18987	0	1	HER2	Paxillin	ERBB2	PXN
0.18971	0	-1	GSK3_pS9	HSP70	GSK3B	HSPA1A
0.18951	1	1	NF.kB.p65_pS536	p38_MAPK	NFKB1	MAPK14
0.18937	1	1	Heregulin	N.Ras	NRG1	NRAS
0.18936	0	-1	Rab11	YB.1	RAB11A	YBX1
0.18929	0	-1	PDK1_pS241	Rad51	PDK1	RAD51
0.18925	0	-1	Tuberin	XRCC1	TSC2	XRCC1
0.18895	1	1	MEK1	Src_pY416	MAP2K1	SRC
0.18891	0	-1	FOXO3a	GSK3_pS9	FOXO3	GSK3B
0.18851	0	1	beta.Catenin	VHL	CTNNB1	VHL
0.18849	0	1	PTEN	Src_pY527	PTEN	SRC
0.18839	0	1	Chk1	HSP70	CHEK1	HSPA1A
0.18818	0	-1	4E.BP1	ER.alpha	EIF4EBP1	ESR1
0.18811	0	1	Akt_pT308	YB.1_pS102	AKT1|AKT2|AKT3	YBX1
0.18788	0	1	beta.Catenin	MAPK_pT202_Y204	CTNNB1	MAPK1|MAPK3
0.18774	0	1	Tuberin	Tuberin_pT1462	TSC2	TSC2
0.18768	0	1	Bak	Chk2_pT68	BAK1	CHEK2
0.18764	0	-1	Bcl.2	FoxM1	BCL2	FOXM1
0.18709	0	-1	C.Raf	YAP	RAF1	YAP1
0.18706	0	1	Cyclin_E1	GATA3	CCNE1	GATA3
0.18706	0	1	c.Jun_pS73	Src_pY416	JUN	SRC
0.187	0	1	Annexin.1	Caveolin.1	ANXA1	CAV1
0.18694	0	1	Rab.25	SCD1	RAB25	SCD
0.18682	0	-1	CD20	GSK3.alpha.beta	MS4A1	GSK3A|GSK3B
0.18651	0	1	Caveolin.1	PEA.15	CAV1	PEA15
0.18645	0	1	Chk2	EGFR	CHEK2	EGFR
0.18644	0	1	JNK2	PDK1_pS241	MAPK9	PDK1
0.1859	0	1	CD31	Notch1	PECAM1	NOTCH1
0.18585	1	1	NF.kB.p65_pS536	Src_pY527	NFKB1	SRC
0.18584	0	1	ACC_pS79	PKC.pan_BetaII_pS660	ACACA|ACACB	PRKCB
0.18581	0	-1	GATA3	PKC.alpha_pS657	GATA3	PRKCA
0.1857	0	-1	Bid	eEF2	BID	EEF2
0.18568	0	1	Paxillin	RBM15	PXN	RBM15
0.18564	0	1	ARID1A	Rictor_pT1135	ARID1A	RICTOR
0.18536	0	1	p70S6K	PKC.pan_BetaII_pS660	RPS6KB1	PRKCB
0.18531	0	-1	beta.Catenin	p21	CTNNB1	CDKN1A
0.18524	0	1	Akt	Paxillin	AKT1|AKT2|AKT3	PXN
0.18515	0	1	beta.Catenin	mTOR	CTNNB1	FRAP1|MTOR
0.18512	0	1	p90RSK	PKC.pan_BetaII_pS660	RPS6KA1	PRKCB
0.18507	0	1	Chk2_pT68	p27_pT157	CHEK2	CDKN1B
0.18482	0	-1	ACC1	Notch1	ACACA	NOTCH1
0.18475	0	-1	FOXO3a	PKC.alpha_pS657	FOXO3	PRKCA
0.1847	0	-1	mTOR	Stathmin	FRAP1|MTOR	STMN1
0.18468	1	-1	14.3.3_zeta	beta.Catenin	YWHAZ	CTNNB1
0.18459	0	-1	B.Raf	Stathmin	BRAF	STMN1
0.18445	0	1	Bak	Mre11	BAK1	MRE11A
0.18441	1	1	14.3.3_beta	Chk1_pS345	YWHAB	CHEK1
0.18438	0	1	Chk2	eEF2	CHEK2	EEF2
0.18437	0	1	GSK3.alpha.beta_pS21_S9	PDK1_pS241	GSK3A|GSK3B	PDK1
0.18426	0	1	c.Myc	Rictor	MYC	RICTOR
0.18422	0	1	P.Cadherin	PDK1_pS241	CDH3	PDK1
0.18418	0	1	FoxM1	Rab.25	FOXM1	RAB25
0.18393	0	1	Chk1	Src	CHEK1	SRC
0.18373	0	1	ACC1	FASN	ACACA	FASN
0.18361	0	1	ATM	Tuberin	ATM	TSC2
0.18359	0	1	ERK2	GAPDH	MAPK1	GAPDH
0.18335	1	1	4E.BP1_pS65	Akt	EIF4EBP1	AKT1|AKT2|AKT3
0.18333	0	1	Bak	Chk1	BAK1	CHEK1
0.18325	0	1	Smad1	VEGFR2	SMAD1	KDR
0.18296	0	1	c.Met_pY1235	CD20	MET	MS4A1
0.18285	0	-1	ASNS	HER2	ASNS	ERBB2
0.18247	0	1	Beclin	p53	BECN1	TP53
0.18246	0	1	Fibronectin	YB.1	FN1	YBX1
0.18231	0	1	Cyclin_E2	ER.alpha_pS118	CCNE2	ESR1
0.18227	0	1	CD20	ER.alpha_pS118	MS4A1	ESR1
0.18221	1	-1	ER.alpha	Lck	ESR1	LCK
0.18209	0	1	Caspase.7_cleavedD198	TIGAR	CASP7	C12ORF5
0.182	0	1	NF2	STAT5.alpha	NF2	STAT5A
0.182	0	1	Fibronectin	Smad1	FN1	SMAD1
0.18192	0	-1	C.Raf	Cyclin_E1	RAF1	CCNE1
0.18186	0	1	N.Cadherin	Stathmin	CDH2	STMN1
0.18176	0	1	Lck	Mre11	LCK	MRE11A
0.18166	0	1	B.Raf	mTOR	BRAF	FRAP1|MTOR
0.18152	0	1	14.3.3_zeta	GAPDH	YWHAZ	GAPDH
0.18131	1	1	Rictor	TSC1	RICTOR	TSC1
0.18122	1	1	FoxM1	XRCC1	FOXM1	XRCC1
0.18121	0	1	GATA3	YAP	GATA3	YAP1
0.18112	0	1	C.Raf	Rad50	RAF1	RAD50
0.18109	0	-1	Cyclin_D1	PTEN	CCND1	PTEN
0.18105	0	-1	cIAP	PDK1	BIRC2	PDK1
0.18103	0	1	IRS1	p53	IRS1	TP53
0.18103	0	1	Akt	JNK2	AKT1|AKT2|AKT3	MAPK9
0.18063	0	-1	AR	P.Cadherin	AR	CDH3
0.18038	0	-1	GSK3.alpha.beta_pS21_S9	Smad4	GSK3A|GSK3B	SMAD4
0.1803	0	1	eEF2K	PKC.delta_pS664	EEF2K	PRKCD
0.18027	0	1	ARHI	PRAS40_pT246	DIRAS3	AKT1S1
0.18026	0	-1	GSK3.alpha.beta_pS21_S9	p27_pT157	GSK3A|GSK3B	CDKN1B
0.18014	0	-1	P.Cadherin	Tuberin_pT1462	CDH3	TSC2
0.18007	0	1	NF2	S6	NF2	RPS6
0.17991	0	-1	CD20	STAT5.alpha	MS4A1	STAT5A
0.17983	0	1	beta.Catenin	TSC1	CTNNB1	TSC1
0.1797	0	-1	Akt	XRCC1	AKT1|AKT2|AKT3	XRCC1
0.17968	0	-1	Cyclin_E1	RBM15	CCNE1	RBM15
0.17963	0	1	Akt_pT308	MEK1_pS217_S221	AKT1|AKT2|AKT3	MAP2K1
0.17961	0	1	B.Raf	JNK2	BRAF	MAPK9
0.1796	0	1	Chk1_pS345	Rictor_pT1135	CHEK1	RICTOR
0.17955	0	1	C.Raf	GAB2	RAF1	GAB2
0.17942	0	-1	ACC1	Rab11	ACACA	RAB11A
0.17929	0	1	Cyclin_E2	IRS1	CCNE2	IRS1
