weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.42235	0	1	Dvl3	Paxillin	DVL3	PXN
0.42056	0	1	Caveolin.1	Rictor	CAV1	RICTOR
0.41975	1	1	Akt_pS473	GSK3.alpha.beta_pS21_S9	AKT1|AKT2|AKT3	GSK3A|GSK3B
0.41917	0	1	4E.BP1_pT37T46	Rb_pS807_S811	EIF4EBP1	RB1
0.41793	0	1	FOXO3a	SCD1	FOXO3	SCD
0.41591	0	1	14.3.3_epsilon	c.Met_pY1235	YWHAE	MET
0.41448	0	1	53BP1	Tuberin	TP53BP1	TSC2
0.41369	0	1	B.Raf	eIF4G	BRAF	EIF4G1|EIF4G2|EIF4G3
0.41022	0	1	c.Met_pY1235	Stathmin	MET	STMN1
0.40667	0	1	GAB2	Tuberin	GAB2	TSC2
0.3991	0	1	Bap1.c.4	Ku80	BAP1	XRCC5
0.39673	0	1	ETS.1	HER2	ETS1	ERBB2
0.39052	0	1	eIF4G	GAB2	EIF4G1|EIF4G2|EIF4G3	GAB2
0.39052	1	1	Akt	STAT5.alpha	AKT1|AKT2|AKT3	STAT5A
0.3895	0	1	53BP1	Bap1.c.4	TP53BP1	BAP1
0.38589	0	1	mTOR	p90RSK	FRAP1|MTOR	RPS6KA1
0.38282	1	1	GAB2	STAT5.alpha	GAB2	STAT5A
0.37861	0	1	eIF4G	Tuberin	EIF4G1|EIF4G2|EIF4G3	TSC2
0.37477	0	1	eEF2K	eIF4G	EEF2K	EIF4G1|EIF4G2|EIF4G3
0.37458	0	1	14.3.3_beta	SCD1	YWHAB	SCD
0.37015	0	1	STAT5.alpha	Tuberin	STAT5A	TSC2
0.36947	0	-1	A.Raf_pS299	PEA15_pS116	ARAF	PEA15
0.36753	1	1	ERK2	ETS.1	MAPK1	ETS1
0.36588	0	-1	Mre11	RBM15	MRE11A	RBM15
0.36427	0	1	A.Raf_pS299	PR	ARAF	PGR
0.36239	0	1	beta.Catenin	RBM15	CTNNB1	RBM15
0.36127	1	1	Akt_pT308	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
0.36064	0	1	B.Raf	GAB2	BRAF	GAB2
0.35973	0	1	53BP1	eIF4G	TP53BP1	EIF4G1|EIF4G2|EIF4G3
0.35789	0	-1	CD31	Tuberin	PECAM1	TSC2
0.35789	1	1	Akt_pT308	GSK3.alpha.beta_pS21_S9	AKT1|AKT2|AKT3	GSK3A|GSK3B
0.35724	0	1	RBM15	Tuberin	RBM15	TSC2
0.35518	0	-1	CD31	RBM15	PECAM1	RBM15
0.35476	0	1	53BP1	RBM15	TP53BP1	RBM15
0.3534	0	-1	A.Raf_pS299	eEF2	ARAF	EEF2
0.35277	1	1	Caveolin.1	Collagen_VI	CAV1	COL6A1|COL6A2|COL6A3|COL6A5
0.35134	0	1	c.Met_pY1235	YAP	MET	YAP1
0.34901	0	-1	eEF2	N.Ras	EEF2	NRAS
0.34265	0	1	Heregulin	SCD1	NRG1	SCD
0.33829	1	1	B.Raf	C.Raf	BRAF	RAF1
0.33792	0	1	53BP1	STAT5.alpha	TP53BP1	STAT5A
0.33705	0	1	SCD1	SF2	SCD	SRSF1
0.33679	0	1	GSK3_pS9	p38_pT180_Y182	GSK3B	MAPK14
0.33481	0	1	53BP1	B.Raf	TP53BP1	BRAF
0.33362	0	1	MAPK_pT202_Y204	p38_pT180_Y182	MAPK1|MAPK3	MAPK14
0.33244	1	1	MEK1_pS217_S221	p38_pT180_Y182	MAP2K1	MAPK14
0.3308	0	1	PEA.15	TAZ	PEA15	WWTR1
0.32848	0	-1	B.Raf	Chk1	BRAF	CHEK1
0.3284	0	1	Ku80	RBM15	XRCC5	RBM15
0.328	0	1	eIF4G	HER3	EIF4G1|EIF4G2|EIF4G3	ERBB3
0.3277	0	1	GAB2	Paxillin	GAB2	PXN
0.32691	0	1	ACC1	Cyclin_B1	ACACA	CCNB1
0.32677	0	1	53BP1	GAB2	TP53BP1	GAB2
0.32661	0	1	ER.alpha	N.Ras	ESR1	NRAS
0.32442	0	1	Ku80	Tuberin	XRCC5	TSC2
0.32364	0	1	ATM	mTOR	ATM	FRAP1|MTOR
0.3235	0	1	S6_pS235_S236	YB.1_pS102	RPS6	YBX1
0.32284	0	-1	eEF2	ER.alpha	EEF2	ESR1
0.32247	0	1	14.3.3_epsilon	Smad4	YWHAE	SMAD4
0.32066	0	-1	G6PD	HER3	G6PD	ERBB3
0.32024	0	1	B.Raf	Bap1.c.4	BRAF	BAP1
0.31695	0	1	eEF2	GAPDH	EEF2	GAPDH
0.31677	0	1	GSK3_pS9	MAPK_pT202_Y204	GSK3B	MAPK1|MAPK3
0.3165	0	1	A.Raf_pS299	N.Ras	ARAF	NRAS
0.31643	0	1	Bcl.xL	eEF2	BCL2L1	EEF2
0.31624	0	1	E.Cadherin	RBM15	CDH1	RBM15
0.31604	0	1	ACC1	FASN	ACACA	FASN
0.31283	0	-1	Bap1.c.4	Rab11	BAP1	RAB11A
0.31213	0	1	CD31	Smad4	PECAM1	SMAD4
0.31045	0	1	Bap1.c.4	HER3	BAP1	ERBB3
0.3086	0	1	ETS.1	MEK1	ETS1	MAP2K1
0.30771	0	1	4E.BP1_pS65	Rictor	EIF4EBP1	RICTOR
0.30731	0	1	53BP1	Paxillin	TP53BP1	PXN
0.30724	0	1	14.3.3_epsilon	CD20	YWHAE	MS4A1
0.3063	0	1	ERK2	PEA15_pS116	MAPK1	PEA15
0.30588	0	1	Akt_pS473	NDRG1_pT346	AKT1|AKT2|AKT3	NDRG1
0.30533	0	-1	53BP1	CD31	TP53BP1	PECAM1
0.30525	0	1	AR	c.Met_pY1235	AR	MET
0.30431	1	1	PKC.alpha_pS657	PKC.delta_pS664	PRKCA	PRKCD
0.30421	0	-1	AR	RBM15	AR	RBM15
0.3041	1	-1	Akt	Chk1	AKT1|AKT2|AKT3	CHEK1
0.3041	0	1	B.Raf	STAT5.alpha	BRAF	STAT5A
0.30365	1	1	Collagen_VI	Fibronectin	COL6A1|COL6A2|COL6A3|COL6A5	FN1
0.30303	0	1	beta.Catenin	Ku80	CTNNB1	XRCC5
0.30221	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.30157	0	1	NDRG1_pT346	Src_pY527	NDRG1	SRC
0.29889	0	1	Bap1.c.4	FoxM1	BAP1	FOXM1
0.29882	1	1	Cyclin_B1	FoxM1	CCNB1	FOXM1
0.29838	1	1	Fibronectin	PAI.1	FN1	SERPINE1
0.29703	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
0.29681	0	-1	A.Raf_pS299	ERK2	ARAF	MAPK1
0.29661	0	1	eIF4G	STAT5.alpha	EIF4G1|EIF4G2|EIF4G3	STAT5A
0.29644	0	1	Dvl3	eEF2K	DVL3	EEF2K
0.29496	1	1	AR	ER.alpha	AR	ESR1
0.29223	0	1	14.3.3_zeta	DJ.1	YWHAZ	PARK7
0.29172	0	-1	STAT5.alpha	Stathmin	STAT5A	STMN1
0.29142	0	-1	RBM15	Smad4	RBM15	SMAD4
0.29072	0	1	4E.BP1_pS65	FOXO3a_pS318_S321	EIF4EBP1	FOXO3
0.29045	0	1	Bcl.xL	PEA15_pS116	BCL2L1	PEA15
0.29041	0	1	ACC_pS79	FASN	ACACA|ACACB	FASN
0.28992	0	-1	Bak	NF.kB.p65_pS536	BAK1	NFKB1
0.28889	0	1	PI3K.p85	PTEN	PIK3R1	PTEN
0.28702	0	-1	Chk1	STAT5.alpha	CHEK1	STAT5A
0.28677	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
0.28644	1	1	Akt_pS473	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.28603	0	1	MYH11	Rictor	MYH11	RICTOR
0.28589	0	-1	Annexin.1	E.Cadherin	ANXA1	CDH1
0.28534	0	1	Akt_pT308	NDRG1_pT346	AKT1|AKT2|AKT3	NDRG1
0.28369	0	1	Bap1.c.4	S6	BAP1	RPS6
0.28244	1	1	AR	Smad4	AR	SMAD4
0.28129	0	-1	14.3.3_epsilon	HER2	YWHAE	ERBB2
0.28093	0	1	GAPDH	PEA15_pS116	GAPDH	PEA15
0.28059	1	1	mTOR	STAT5.alpha	FRAP1|MTOR	STAT5A
0.2799	0	1	MEK1	Rab11	MAP2K1	RAB11A
0.27919	0	1	eIF4G	RBM15	EIF4G1|EIF4G2|EIF4G3	RBM15
0.27804	0	1	GAB2	Ku80	GAB2	XRCC5
0.27729	1	1	ER.alpha	PR	ESR1	PGR
0.27655	0	1	B.Raf	Tuberin	BRAF	TSC2
0.27628	0	1	ATM	Tuberin	ATM	TSC2
0.27595	1	1	p90RSK	Tuberin	RPS6KA1	TSC2
0.2747	0	1	53BP1	Dvl3	TP53BP1	DVL3
0.27355	0	-1	ARID1A	N.Cadherin	ARID1A	CDH2
0.27348	0	1	Akt_pS473	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
0.27347	0	1	ERK2	YB.1	MAPK1	YBX1
0.27246	1	1	eIF4G	S6	EIF4G1|EIF4G2|EIF4G3	RPS6
0.27214	0	1	Bad_pS112	PRAS40_pT246	BAD	AKT1S1
0.2719	0	-1	E.Cadherin	Fibronectin	CDH1	FN1
0.27154	1	1	PKC.alpha	PKC.delta_pS664	PRKCA	PRKCD
0.27103	0	1	N.Ras	PR	NRAS	PGR
0.26964	0	1	eEF2K	Tuberin	EEF2K	TSC2
0.26945	1	1	NF.kB.p65_pS536	PKC.pan_BetaII_pS660	NFKB1	PRKCB
0.26922	0	1	AR	N.Ras	AR	NRAS
0.26889	0	1	HER3_pY1289	SCD1	ERBB3	SCD
0.26879	0	-1	eEF2	Rictor_pT1135	EEF2	RICTOR
0.26877	0	1	eIF4G	FoxM1	EIF4G1|EIF4G2|EIF4G3	FOXM1
0.26811	0	1	Cyclin_B1	Cyclin_E2	CCNB1	CCNE2
0.26773	0	1	Caveolin.1	G6PD	CAV1	G6PD
0.2668	1	1	Akt	Tuberin	AKT1|AKT2|AKT3	TSC2
0.26641	0	-1	c.Met_pY1235	RBM15	MET	RBM15
0.26627	0	-1	Chk1	NF.kB.p65_pS536	CHEK1	NFKB1
0.26577	0	1	eEF2K	GAB2	EEF2K	GAB2
0.26438	0	1	eEF2K	Notch1	EEF2K	NOTCH1
0.26428	0	1	14.3.3_epsilon	YAP	YWHAE	YAP1
0.26414	0	1	c.Met_pY1235	CD31	MET	PECAM1
0.26404	0	1	Akt	ATM	AKT1|AKT2|AKT3	ATM
0.26304	1	1	AMPK_pT172	Tuberin	PRKAA1	TSC2
0.26294	0	1	MEK1	PEA15_pS116	MAP2K1	PEA15
0.26269	0	1	ARID1A	eIF4G	ARID1A	EIF4G1|EIF4G2|EIF4G3
0.26256	0	-1	Bid	eIF4G	BID	EIF4G1|EIF4G2|EIF4G3
0.2616	0	-1	eEF2	PR	EEF2	PGR
0.26035	0	1	p90RSK	RBM15	RPS6KA1	RBM15
0.25961	0	1	CD31	ER.alpha	PECAM1	ESR1
0.25942	0	-1	PKC.pan_BetaII_pS660	SF2	PRKCB	SRSF1
0.25919	0	-1	Chk1	GAB2	CHEK1	GAB2
0.25866	0	1	ATM	STAT5.alpha	ATM	STAT5A
0.25845	0	-1	Chk1	E.Cadherin	CHEK1	CDH1
0.25725	1	1	E.Cadherin	HER3	CDH1	ERBB3
0.25698	0	1	GSK3.alpha.beta_pS21_S9	MAPK_pT202_Y204	GSK3A|GSK3B	MAPK1|MAPK3
0.25621	0	1	CD20	MIG.6	MS4A1	ERRFI1
0.25619	0	-1	14.3.3_epsilon	p70S6K	YWHAE	RPS6KB1
0.25529	1	-1	ERK2	FOXO3a	MAPK1	FOXO3
0.25517	0	1	ERK2	NF2	MAPK1	NF2
0.25508	0	-1	ETS.1	p90RSK_pT359_S363	ETS1	RPS6KA1
0.25431	0	1	Annexin.1	G6PD	ANXA1	G6PD
0.25415	1	1	Akt	mTOR	AKT1|AKT2|AKT3	FRAP1|MTOR
0.25408	0	1	Dvl3	GAB2	DVL3	GAB2
0.25391	0	1	Stathmin	YAP	STMN1	YAP1
0.25312	1	1	14.3.3_epsilon	N.Ras	YWHAE	NRAS
0.25288	0	-1	C.Raf_pS338	HER2	RAF1	ERBB2
0.25278	0	1	GSK3.alpha.beta_pS21_S9	NDRG1_pT346	GSK3A|GSK3B	NDRG1
0.25275	0	-1	p90RSK	Smad4	RPS6KA1	SMAD4
0.2527	0	-1	Annexin.1	HER3	ANXA1	ERBB3
0.25238	0	1	GAPDH	Lck	GAPDH	LCK
0.25184	1	1	Akt_pT308	Src_pY527	AKT1|AKT2|AKT3	SRC
0.25169	0	1	CD20	PR	MS4A1	PGR
0.25163	1	1	Akt	B.Raf	AKT1|AKT2|AKT3	BRAF
0.25104	0	1	Bap1.c.4	beta.Catenin	BAP1	CTNNB1
0.25101	0	1	Chk1	PCNA	CHEK1	PCNA
0.25098	1	-1	C.Raf_pS338	ERK2	RAF1	MAPK1
0.25092	0	-1	Bap1.c.4	p38_pT180_Y182	BAP1	MAPK14
0.25079	0	1	Bcl.2	c.Kit	BCL2	KIT
0.25076	0	1	HER2_pY1248	NF.kB.p65_pS536	ERBB2	NFKB1
0.25068	0	1	mTOR	RBM15	FRAP1|MTOR	RBM15
0.25067	1	1	GAB2	HER2	GAB2	ERBB2
0.25048	1	-1	ERK2	p90RSK_pT359_S363	MAPK1	RPS6KA1
0.25021	0	1	Bap1.c.4	E.Cadherin	BAP1	CDH1
0.25017	0	1	PDK1	PDK1_pS241	PDK1	PDK1
0.25014	0	1	A.Raf_pS299	SF2	ARAF	SRSF1
0.25003	0	-1	GAPDH	p90RSK_pT359_S363	GAPDH	RPS6KA1
0.24977	0	1	ATM	Raptor	ATM	RPTOR
0.24884	0	1	N.Ras	Smad4	NRAS	SMAD4
0.24811	1	1	Cyclin_B1	PCNA	CCNB1	PCNA
0.2471	0	1	ETS.1	N.Cadherin	ETS1	CDH2
0.24694	0	1	HER3_pY1289	Src_pY416	ERBB3	SRC
0.24686	0	-1	HER3_pY1289	p70S6K	ERBB3	RPS6KB1
0.24599	0	1	p90RSK_pT359_S363	S6_pS235_S236	RPS6KA1	RPS6
0.24578	0	1	Fibronectin	PEA.15	FN1	PEA15
0.24543	0	-1	E.Cadherin	Mre11	CDH1	MRE11A
0.24527	1	1	Akt	PKC.alpha	AKT1|AKT2|AKT3	PRKCA
0.24513	0	1	PRAS40_pT246	YB.1_pS102	AKT1S1	YBX1
0.2449	0	1	A.Raf_pS299	p90RSK_pT359_S363	ARAF	RPS6KA1
0.24442	0	1	GAB2	IRS1	GAB2	IRS1
0.24416	0	-1	Collagen_VI	S6	COL6A1|COL6A2|COL6A3|COL6A5	RPS6
0.24339	0	1	PR	SF2	PGR	SRSF1
0.24337	0	1	eIF4G	NF.kB.p65_pS536	EIF4G1|EIF4G2|EIF4G3	NFKB1
0.24314	0	1	Collagen_VI	PEA.15	COL6A1|COL6A2|COL6A3|COL6A5	PEA15
0.24302	0	-1	ER.alpha	RBM15	ESR1	RBM15
0.24297	0	1	Fibronectin	p21	FN1	CDKN1A
0.24286	0	1	FOXO3a	PR	FOXO3	PGR
0.24247	0	-1	Mre11	p90RSK	MRE11A	RPS6KA1
0.24246	0	1	FOXO3a	SF2	FOXO3	SRSF1
0.24218	0	1	p70S6K	STAT5.alpha	RPS6KB1	STAT5A
0.24178	0	-1	Bap1.c.4	N.Cadherin	BAP1	CDH2
0.24132	0	1	GSK3.alpha.beta_pS21_S9	Src_pY527	GSK3A|GSK3B	SRC
0.24094	0	-1	C.Raf_pS338	PEA15_pS116	RAF1	PEA15
0.24073	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
0.24039	0	1	14.3.3_epsilon	CD31	YWHAE	PECAM1
0.24036	0	-1	PEA.15	Rb_pS807_S811	PEA15	RB1
0.24024	0	1	53BP1	beta.Catenin	TP53BP1	CTNNB1
0.24021	0	1	Myosin.IIa_pS1943	VEGFR2	MYH9	KDR
0.24017	1	1	HER3_pY1289	N.Ras	ERBB3	NRAS
0.23994	0	-1	CD31	Ku80	PECAM1	XRCC5
0.23968	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
0.23917	0	1	Lck	Rab11	LCK	RAB11A
0.23906	0	1	ASNS	Cyclin_B1	ASNS	CCNB1
0.23901	0	1	FASN	S6	FASN	RPS6
0.23892	0	-1	Chk1	RBM15	CHEK1	RBM15
0.23816	0	1	ARHI	Smad4	DIRAS3	SMAD4
0.2381	0	1	ERK2	PTEN	MAPK1	PTEN
0.23738	0	1	4E.BP1_pT37T46	Src_pY527	EIF4EBP1	SRC
0.23736	0	-1	B.Raf	DJ.1	BRAF	PARK7
0.23725	0	1	p70S6K	Tuberin	RPS6KB1	TSC2
0.23719	0	1	14.3.3_epsilon	SF2	YWHAE	SRSF1
0.23707	0	1	Cyclin_B1	FASN	CCNB1	FASN
0.23679	0	-1	14.3.3_epsilon	RBM15	YWHAE	RBM15
0.23558	0	-1	AR	eEF2	AR	EEF2
0.23502	0	1	GAPDH	HER2	GAPDH	ERBB2
0.23461	0	1	E.Cadherin	eEF2K	CDH1	EEF2K
0.23434	0	1	GSK3_pS9	PRAS40_pT246	GSK3B	AKT1S1
0.23411	0	1	E.Cadherin	Ku80	CDH1	XRCC5
0.2341	0	-1	Bax	IRS1	BAX	IRS1
0.23405	0	1	PDCD4	PKC.pan_BetaII_pS660	PDCD4	PRKCB
0.23385	0	-1	c.Met_pY1235	HER2	MET	ERBB2
0.23318	0	1	Collagen_VI	p21	COL6A1|COL6A2|COL6A3|COL6A5	CDKN1A
0.23297	0	1	eEF2	N.Cadherin	EEF2	CDH2
0.23181	0	-1	Chk1	Tuberin	CHEK1	TSC2
0.23179	0	-1	Stathmin	Tuberin	STMN1	TSC2
0.23143	0	-1	Beclin	PEA15_pS116	BECN1	PEA15
0.23127	0	1	Cyclin_B1	eIF4G	CCNB1	EIF4G1|EIF4G2|EIF4G3
0.2311	0	-1	Ku80	p38_pT180_Y182	XRCC5	MAPK14
0.23084	0	1	eEF2K	IRS1	EEF2K	IRS1
0.2307	0	1	GAPDH	PCNA	GAPDH	PCNA
0.23057	0	1	FoxM1	RBM15	FOXM1	RBM15
0.23026	1	-1	14.3.3_epsilon	Paxillin	YWHAE	PXN
0.23004	0	-1	PRDX1	STAT5.alpha	PRDX1	STAT5A
0.22993	0	1	ACVRL1	p27	ACVRL1	CDKN1B
0.22961	0	-1	eEF2K	G6PD	EEF2K	G6PD
0.22909	0	-1	Cyclin_B1	Rictor	CCNB1	RICTOR
0.22905	0	-1	A.Raf_pS299	MEK1	ARAF	MAP2K1
0.22892	1	1	ERK2	Lck	MAPK1	LCK
0.22847	0	-1	beta.Catenin	Rictor_pT1135	CTNNB1	RICTOR
0.22844	0	1	GSK3.alpha.beta_pS21_S9	PKC.pan_BetaII_pS660	GSK3A|GSK3B	PRKCB
0.22749	0	-1	G6PD	Tuberin	G6PD	TSC2
0.22738	0	-1	FoxM1	p70S6K_pT389	FOXM1	RPS6KB1
0.22729	0	1	NF.kB.p65_pS536	STAT5.alpha	NFKB1	STAT5A
0.22718	0	1	GAB2	NF.kB.p65_pS536	GAB2	NFKB1
0.22666	0	1	Collagen_VI	ETS.1	COL6A1|COL6A2|COL6A3|COL6A5	ETS1
0.22645	0	-1	AR	Ku80	AR	XRCC5
0.22644	0	-1	DJ.1	eIF4G	PARK7	EIF4G1|EIF4G2|EIF4G3
0.22622	0	-1	FoxM1	p21	FOXM1	CDKN1A
0.22621	0	-1	Bap1.c.4	DJ.1	BAP1	PARK7
0.22614	0	1	Acetyl.a.Tubulin.Lys40	eIF4G	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	EIF4G1|EIF4G2|EIF4G3
0.22584	0	1	Bax	eIF4E	BAX	EIF4E
0.22584	0	-1	eEF2K	PEA.15	EEF2K	PEA15
0.22578	0	1	Src_pY416	Src_pY527	SRC	SRC
0.22568	1	1	Bax	Bcl.xL	BAX	BCL2L1
0.22554	0	1	B.Raf	beta.Catenin	BRAF	CTNNB1
0.22491	0	-1	eEF2K	p38_pT180_Y182	EEF2K	MAPK14
0.2248	0	-1	Annexin.1	Bap1.c.4	ANXA1	BAP1
0.22443	0	-1	Collagen_VI	PCNA	COL6A1|COL6A2|COL6A3|COL6A5	PCNA
0.22442	0	1	GSK3_pS9	NF.kB.p65_pS536	GSK3B	NFKB1
0.22425	0	-1	Akt	XRCC1	AKT1|AKT2|AKT3	XRCC1
0.22412	0	1	4E.BP1	Bim	EIF4EBP1	BCL2L11
0.22368	0	1	C.Raf_pS338	HER3_pY1289	RAF1	ERBB3
0.22332	0	1	GSK3.alpha.beta_pS21_S9	Tuberin_pT1462	GSK3A|GSK3B	TSC2
0.22325	0	1	ETS.1	Rab11	ETS1	RAB11A
0.22267	1	1	Chk2	FoxM1	CHEK2	FOXM1
0.22256	0	1	c.Met_pY1235	Smad4	MET	SMAD4
0.22255	0	-1	ACC_pS79	Annexin.1	ACACA|ACACB	ANXA1
0.22252	0	-1	c.Met_pY1235	Tuberin	MET	TSC2
0.22249	0	1	CD31	PREX1	PECAM1	PREX1
0.22243	0	1	4E.BP1_pT37T46	GSK3.alpha.beta_pS21_S9	EIF4EBP1	GSK3A|GSK3B
0.22236	0	1	53BP1	p70S6K	TP53BP1	RPS6KB1
0.2221	1	-1	SF2	YB.1	SRSF1	YBX1
0.22195	0	1	Acetyl.a.Tubulin.Lys40	GSK3.alpha.beta	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	GSK3A|GSK3B
0.22188	0	1	INPP4B	RBM15	INPP4B	RBM15
0.22181	0	1	CD20	N.Ras	MS4A1	NRAS
0.22172	0	-1	c.Met_pY1235	eIF4G	MET	EIF4G1|EIF4G2|EIF4G3
0.22143	0	1	4E.BP1_pT37T46	YB.1_pS102	EIF4EBP1	YBX1
0.22108	0	-1	Bcl.xL	SF2	BCL2L1	SRSF1
0.22094	0	-1	PEA15_pS116	PI3K.p110.alpha	PEA15	PIK3CA
0.22	0	1	eEF2	PCNA	EEF2	PCNA
0.22	0	-1	Collagen_VI	Cyclin_B1	COL6A1|COL6A2|COL6A3|COL6A5	CCNB1
0.21978	0	1	53BP1	E.Cadherin	TP53BP1	CDH1
0.21976	0	1	GSK3.alpha.beta_pS21_S9	PRAS40_pT246	GSK3A|GSK3B	AKT1S1
0.21967	0	1	mTOR	Syk	FRAP1|MTOR	SYK
0.21958	1	1	Heregulin	N.Ras	NRG1	NRAS
0.21945	0	-1	14.3.3_zeta	ER.alpha_pS118	YWHAZ	ESR1
0.21942	0	-1	p90RSK_pT359_S363	PEA15_pS116	RPS6KA1	PEA15
0.21941	0	1	DJ.1	Rab11	PARK7	RAB11A
0.21939	0	-1	Cyclin_B1	YAP_pS127	CCNB1	YAP1
0.21911	0	1	c.Met_pY1235	Mre11	MET	MRE11A
0.21901	1	-1	14.3.3_epsilon	mTOR	YWHAE	FRAP1|MTOR
0.21897	0	1	Fibronectin	TAZ	FN1	WWTR1
0.21894	0	-1	53BP1	G6PD	TP53BP1	G6PD
0.2189	0	1	Rad50	YB.1	RAD50	YBX1
0.21854	0	1	ATM	VHL	ATM	VHL
0.21852	0	1	Akt	PKC.pan_BetaII_pS660	AKT1|AKT2|AKT3	PRKCB
0.21834	0	-1	Annexin.1	S6	ANXA1	RPS6
0.21829	0	1	Akt	p90RSK	AKT1|AKT2|AKT3	RPS6KA1
0.2182	0	-1	Bax	STAT5.alpha	BAX	STAT5A
0.21786	0	1	c.Myc	Paxillin	MYC	PXN
0.21742	0	1	NF2	PEA15_pS116	NF2	PEA15
0.21729	0	1	mTOR_pS2448	PKC.pan_BetaII_pS660	FRAP1|MTOR	PRKCB
0.21721	1	1	eIF4E	p38_MAPK	EIF4E	MAPK14
0.21696	0	-1	c.Met_pY1235	STAT5.alpha	MET	STAT5A
0.21678	0	1	PEA15_pS116	Rab11	PEA15	RAB11A
0.21662	0	1	ARID1A	FoxM1	ARID1A	FOXM1
0.21657	0	1	Bad_pS112	GSK3_pS9	BAD	GSK3B
0.21649	0	1	eEF2K	RBM15	EEF2K	RBM15
0.2163	0	-1	AMPK_pT172	YAP	PRKAA1	YAP1
0.2162	0	1	Caveolin.1	MYH11	CAV1	MYH11
0.21577	0	1	Acetyl.a.Tubulin.Lys40	Tuberin	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	TSC2
0.21514	0	1	ETS.1	NF2	ETS1	NF2
0.21498	0	1	ERK2	JNK2	MAPK1	MAPK9
0.21488	0	1	Beclin	PR	BECN1	PGR
0.21466	0	1	Src_pY527	YB.1_pS102	SRC	YBX1
0.21455	0	1	Bak	Fibronectin	BAK1	FN1
0.21445	1	1	ERK2	MEK1	MAPK1	MAP2K1
0.21429	1	1	Cyclin_B1	Cyclin_E1	CCNB1	CCNE1
0.21424	0	1	AMPK_pT172	mTOR	PRKAA1	FRAP1|MTOR
0.21416	0	1	IRS1	Tuberin	IRS1	TSC2
0.21414	0	-1	Tuberin	YAP	TSC2	YAP1
0.21403	0	1	eEF2K	Paxillin	EEF2K	PXN
0.21394	1	-1	beta.Catenin	c.Met_pY1235	CTNNB1	MET
0.21387	0	-1	mTOR	YAP	FRAP1|MTOR	YAP1
0.21375	0	1	14.3.3_beta	CD20	YWHAB	MS4A1
