weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.19482	0	1	PI3K.p85	PTEN	PIK3R1	PTEN
0.1943	0	1	Paxillin	Tuberin	PXN	TSC2
0.19289	0	1	JNK_pT183_Y185	p38_pT180_Y182	MAPK8|MAPK9	MAPK14
0.19221	0	1	Bak	c.Met_pY1235	BAK1	MET
0.19162	1	1	LKB1	Smad4	STK11	SMAD4
0.18965	1	1	NF.kB.p65_pS536	p38_pT180_Y182	NFKB1	MAPK14
0.18911	0	-1	Rab.25	Rab11	RAB25	RAB11A
0.18698	0	1	4E.BP1_pS65	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
0.18695	0	1	Beclin	PKC.delta_pS664	BECN1	PRKCD
0.18588	0	1	S6	S6_pS235_S236	RPS6	RPS6
0.18526	0	1	p38_pT180_Y182	PKC.pan_BetaII_pS660	MAPK14	PRKCB
0.18489	1	1	Akt_pS473	mTOR_pS2448	AKT1|AKT2|AKT3	FRAP1|MTOR
0.18332	0	1	MAPK_pT202_Y204	YB.1_pS102	MAPK1|MAPK3	YBX1
0.18288	1	1	PCNA	Rad51	PCNA	RAD51
0.18215	1	1	4E.BP1	eIF4E	EIF4EBP1	EIF4E
0.18188	1	1	MEK1	Src_pY527	MAP2K1	SRC
0.1809	0	1	c.Myc	XBP1	MYC	XBP1
0.1805	1	1	Cyclin_B1	Cyclin_E1	CCNB1	CCNE1
0.17979	1	1	Cyclin_D1	p27	CCND1	CDKN1B
0.17971	1	1	c.Myc	CDK1	MYC	CDK1
0.17959	0	1	Bid	Rab11	BID	RAB11A
0.17889	0	1	Cyclin_E2	Smad3	CCNE2	SMAD3
0.17774	0	1	cIAP	Rad50	BIRC2	RAD50
0.17756	0	1	Bid	p90RSK_pT359_S363	BID	RPS6KA1
0.1764	0	1	BRCA2	Rictor_pT1135	BRCA2	RICTOR
0.17602	0	1	CD20	XBP1	MS4A1	XBP1
0.17575	0	1	PEA15_pS116	YB.1	PEA15	YBX1
0.17465	0	1	EGFR_pY1173	TAZ	EGFR	WWTR1
0.17415	0	1	FoxM1	GAPDH	FOXM1	GAPDH
0.1735	0	1	ER.alpha_pS118	p90RSK_pT359_S363	ESR1	RPS6KA1
0.17289	0	1	c.Myc	HER3	MYC	ERBB3
0.17244	1	1	MAPK_pT202_Y204	Src_pY527	MAPK1|MAPK3	SRC
0.17232	1	1	Lck	PI3K.p85	LCK	PIK3R1
0.17164	0	1	Chk2_pT68	p53	CHEK2	TP53
0.17153	0	1	DJ.1	mTOR	PARK7	FRAP1|MTOR
0.17146	0	1	Bid	N.Cadherin	BID	CDH2
-0.16981	0	-1	PTEN	XRCC1	PTEN	XRCC1
-0.16964	0	1	p38_pT180_Y182	Tuberin_pT1462	MAPK14	TSC2
-0.16961	1	1	Akt_pT308	mTOR_pS2448	AKT1|AKT2|AKT3	FRAP1|MTOR
0.16774	0	1	ARHI	Bid	DIRAS3	BID
0.1675	0	1	Bcl.2	p27	BCL2	CDKN1B
0.16739	1	1	mTOR	Tuberin	FRAP1|MTOR	TSC2
0.16684	0	1	Caspase.7_cleavedD198	Transglutaminase	CASP7	TGM2
0.16683	0	1	FoxM1	Notch1	FOXM1	NOTCH1
0.16657	0	1	Src_pY416	Src_pY527	SRC	SRC
0.16656	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
-0.16653	0	-1	AMPK_alpha	Bim	PRKAA1	BCL2L11
0.16647	1	1	BRCA2	Chk1_pS345	BRCA2	CHEK1
0.16636	0	1	DJ.1	eIF4E	PARK7	EIF4E
0.16575	0	1	Akt_pS473	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
0.16531	0	1	eEF2	P.Cadherin	EEF2	CDH3
0.16488	1	1	GSK3.alpha.beta	GSK3.alpha.beta_pS21_S9	GSK3A|GSK3B	GSK3A|GSK3B
-0.16419	0	-1	HER3	PKC.alpha_pS657	ERBB3	PRKCA
0.16336	1	1	Fibronectin	PAI.1	FN1	SERPINE1
0.16332	0	1	PRAS40_pT246	Tuberin_pT1462	AKT1S1	TSC2
0.16313	0	1	Chk1	FOXO3a_pS318_S321	CHEK1	FOXO3
0.16311	0	1	Chk2	Ku80	CHEK2	XRCC5
0.163	0	-1	Akt	PCNA	AKT1|AKT2|AKT3	PCNA
0.16297	0	1	c.Met_pY1235	CD31	MET	PECAM1
0.16274	1	1	ATM	Rad50	ATM	RAD50
0.16241	0	-1	ETS.1	XRCC1	ETS1	XRCC1
0.1622	0	1	mTOR_pS2448	Src_pY527	FRAP1|MTOR	SRC
0.16186	0	-1	FOXO3a	GAB2	FOXO3	GAB2
0.16169	0	1	IRS1	PREX1	IRS1	PREX1
0.16128	0	1	p62.LCK.ligand	PRDX1	SQSTM1	PRDX1
-0.16098	0	1	C.Raf_pS338	FOXO3a_pS318_S321	RAF1	FOXO3
0.16097	0	1	PKC.delta_pS664	Smad4	PRKCD	SMAD4
0.16004	0	1	ACVRL1	N.Cadherin	ACVRL1	CDH2
0.1599	0	1	Bad_pS112	JNK_pT183_Y185	BAD	MAPK8|MAPK9
0.15984	0	1	eIF4E	Smad1	EIF4E	SMAD1
0.15977	0	1	ACC1	FASN	ACACA	FASN
-0.15936	0	-1	4E.BP1_pT70	c.Myc	EIF4EBP1	MYC
0.15899	1	1	Akt_pS473	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.15895	0	1	Raptor	STAT5.alpha	RPTOR	STAT5A
-0.15826	0	-1	Cyclin_E1	IRS1	CCNE1	IRS1
-0.15819	0	-1	eEF2K	PAI.1	EEF2K	SERPINE1
0.15814	0	1	LKB1	SCD1	STK11	SCD
0.15779	0	1	Dvl3	RBM15	DVL3	RBM15
0.15746	1	1	mTOR	Rictor	FRAP1|MTOR	RICTOR
-0.15737	0	-1	mTOR	MYH11	FRAP1|MTOR	MYH11
0.15729	0	1	p90RSK_pT359_S363	Rb_pS807_S811	RPS6KA1	RB1
0.15643	1	1	Lck	Syk	LCK	SYK
0.15577	0	1	ETS.1	Lck	ETS1	LCK
0.15564	0	1	Annexin.1	PKC.alpha_pS657	ANXA1	PRKCA
0.15559	0	-1	c.Kit	GAPDH	KIT	GAPDH
-0.15552	0	-1	Caveolin.1	Transglutaminase	CAV1	TGM2
0.15497	0	1	CD49b	Claudin.7	ITGA2	CLDN7
0.15477	0	1	EGFR	NDRG1_pT346	EGFR	NDRG1
0.15416	0	1	53BP1	Smad1	TP53BP1	SMAD1
0.15414	1	1	Caveolin.1	Collagen_VI	CAV1	COL6A1|COL6A2|COL6A3|COL6A5
0.15362	1	1	MEK1_pS217_S221	p38_pT180_Y182	MAP2K1	MAPK14
-0.15357	1	-1	EGFR	HER2	EGFR	ERBB2
-0.15255	0	-1	ERK2	PDK1	MAPK1	PDK1
0.15204	0	1	eEF2	GAPDH	EEF2	GAPDH
-0.15171	0	1	Heregulin	PKC.alpha	NRG1	PRKCA
0.15168	0	1	C.Raf	Tuberin	RAF1	TSC2
0.15151	0	1	Akt_pT308	CDK1	AKT1|AKT2|AKT3	CDK1
0.15143	0	1	DJ.1	p90RSK	PARK7	RPS6KA1
0.15134	0	1	CD20	Cyclin_E2	MS4A1	CCNE2
0.15126	0	1	p90RSK_pT359_S363	YB.1_pS102	RPS6KA1	YBX1
-0.15087	0	-1	c.Myc	SF2	MYC	SRSF1
0.15085	0	1	ATM	Lck	ATM	LCK
-0.15037	0	-1	Cyclin_E1	FASN	CCNE1	FASN
0.15036	0	1	GAB2	MIG.6	GAB2	ERRFI1
0.15035	0	-1	LKB1	TRFC	STK11	TFRC
-0.14994	0	1	NF.kB.p65_pS536	PDCD4	NFKB1	PDCD4
0.14973	0	1	AR	G6PD	AR	G6PD
0.14882	0	-1	C.Raf	C.Raf_pS338	RAF1	RAF1
0.1485	0	1	PTEN	RBM15	PTEN	RBM15
0.14819	0	1	JNK2	PR	MAPK9	PGR
0.14798	0	1	Bad_pS112	p38_pT180_Y182	BAD	MAPK14
0.1478	0	1	p70S6K_pT389	PRAS40_pT246	RPS6KB1	AKT1S1
0.14774	0	1	Collagen_VI	Rab11	COL6A1|COL6A2|COL6A3|COL6A5	RAB11A
0.1477	0	1	FASN	PREX1	FASN	PREX1
0.14768	0	-1	eEF2	LKB1	EEF2	STK11
0.14757	0	1	PCNA	PEA15_pS116	PCNA	PEA15
0.14684	0	1	eIF4E	MEK1	EIF4E	MAP2K1
-0.14675	1	-1	Cyclin_B1	p27	CCNB1	CDKN1B
0.1464	0	1	4E.BP1_pT37T46	PDCD4	EIF4EBP1	PDCD4
0.14611	0	1	CD31	SCD1	PECAM1	SCD
-0.14556	1	-1	EGFR	p38_MAPK	EGFR	MAPK14
0.14552	0	1	PDK1_pS241	Tuberin	PDK1	TSC2
0.14532	1	1	Cyclin_B1	PCNA	CCNB1	PCNA
-0.14532	0	1	FOXO3a	Notch1	FOXO3	NOTCH1
0.14525	0	1	Fibronectin	Myosin.IIa_pS1943	FN1	MYH9
-0.14519	0	1	ER.alpha	FASN	ESR1	FASN
0.14511	0	1	PREX1	VEGFR2	PREX1	KDR
0.1449	0	1	p38_MAPK	PI3K.p85	MAPK14	PIK3R1
0.14482	0	1	BRCA2	GSK3.alpha.beta	BRCA2	GSK3A|GSK3B
0.14438	1	1	Smad3	Smad4	SMAD3	SMAD4
0.14416	0	1	Caveolin.1	Rab11	CAV1	RAB11A
-0.14384	0	-1	eEF2	Smad4	EEF2	SMAD4
0.14382	0	1	PR	PREX1	PGR	PREX1
0.14362	0	1	NDRG1_pT346	Rictor_pT1135	NDRG1	RICTOR
-0.14353	0	1	Rb_pS807_S811	Smad1	RB1	SMAD1
0.14321	0	1	eEF2	Rad50	EEF2	RAD50
0.14313	0	1	N.Ras	SF2	NRAS	SRSF1
0.14297	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
0.14291	1	1	eIF4E	eIF4G	EIF4E	EIF4G1|EIF4G2|EIF4G3
0.14288	0	1	Bap1.c.4	SF2	BAP1	SRSF1
0.14268	0	1	FASN	VHL	FASN	VHL
-0.1426	0	-1	Bim	Heregulin	BCL2L11	NRG1
0.1425	1	-1	Cyclin_E1	p27	CCNE1	CDKN1B
0.14224	0	1	14.3.3_epsilon	Cyclin_D1	YWHAE	CCND1
-0.14168	0	-1	DJ.1	Smad1	PARK7	SMAD1
0.14143	0	1	c.Met_pY1235	CD20	MET	MS4A1
0.1414	0	1	MAPK_pT202_Y204	Myosin.IIa_pS1943	MAPK1|MAPK3	MYH9
-0.1413	0	-1	PRDX1	YAP	PRDX1	YAP1
0.14093	0	1	eEF2	eEF2K	EEF2	EEF2K
0.14072	0	1	N.Cadherin	PEA15_pS116	CDH2	PEA15
0.14071	1	1	Cyclin_E1	p21	CCNE1	CDKN1A
0.14026	0	1	Bid	Stathmin	BID	STMN1
0.14003	0	1	Caveolin.1	MYH11	CAV1	MYH11
0.13997	0	1	G6PD	Transglutaminase	G6PD	TGM2
0.13988	0	1	XBP1	YB.1	XBP1	YBX1
-0.13984	0	-1	c.Kit	PAI.1	KIT	SERPINE1
-0.13979	1	1	Akt	PI3K.p85	AKT1|AKT2|AKT3	PIK3R1
0.1397	0	-1	eIF4G	MEK1	EIF4G1|EIF4G2|EIF4G3	MAP2K1
0.1395	0	1	AMPK_pT172	Claudin.7	PRKAA1	CLDN7
0.13912	0	-1	PI3K.p85	TIGAR	PIK3R1	C12ORF5
0.13905	0	1	Rad50	VEGFR2	RAD50	KDR
0.1389	0	1	Chk1_pS345	SCD1	CHEK1	SCD
0.13884	0	1	A.Raf_pS299	YAP_pS127	ARAF	YAP1
0.13883	0	1	MEK1_pS217_S221	p90RSK_pT359_S363	MAP2K1	RPS6KA1
-0.13874	0	1	Myosin.IIa_pS1943	Tuberin	MYH9	TSC2
0.13866	0	1	Dvl3	Smad3	DVL3	SMAD3
0.13864	0	1	TAZ	YAP	WWTR1	YAP1
0.13861	0	1	Bid	c.Myc	BID	MYC
0.13848	0	1	DJ.1	PEA.15	PARK7	PEA15
0.13846	1	1	Bcl.xL	Bid	BCL2L1	BID
0.13821	1	1	14.3.3_beta	N.Ras	YWHAB	NRAS
-0.13816	0	-1	c.Met_pY1235	ETS.1	MET	ETS1
0.13792	0	1	Rictor	Rictor_pT1135	RICTOR	RICTOR
0.13769	1	1	Bax	Bcl.xL	BAX	BCL2L1
0.1367	1	1	Lck	Src_pY416	LCK	SRC
-0.13643	0	-1	Akt_pT308	AMPK_pT172	AKT1|AKT2|AKT3	PRKAA1
0.13638	0	1	c.Met_pY1235	p27_pT157	MET	CDKN1B
-0.13585	0	1	Akt	p62.LCK.ligand	AKT1|AKT2|AKT3	SQSTM1
0.13546	0	1	Bcl.xL	Smad3	BCL2L1	SMAD3
0.13541	0	1	B.Raf	VEGFR2	BRAF	KDR
0.13502	0	1	Caspase.7_cleavedD198	p27_pT198	CASP7	CDKN1B
-0.13482	0	-1	ACVRL1	CD49b	ACVRL1	ITGA2
0.13457	1	1	Collagen_VI	Fibronectin	COL6A1|COL6A2|COL6A3|COL6A5	FN1
0.13425	0	1	Cyclin_E2	N.Cadherin	CCNE2	CDH2
-0.13405	0	-1	Acetyl.a.Tubulin.Lys40	G6PD	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	G6PD
0.13405	0	1	MEK1_pS217_S221	PKC.pan_BetaII_pS660	MAP2K1	PRKCB
-0.134	0	-1	ACC1	FOXO3a_pS318_S321	ACACA	FOXO3
0.1338	0	1	Claudin.7	MIG.6	CLDN7	ERRFI1
0.13377	0	1	p90RSK	p90RSK_pT359_S363	RPS6KA1	RPS6KA1
0.13375	0	1	JNK2	p62.LCK.ligand	MAPK9	SQSTM1
0.13358	0	1	Mre11	p27_pT157	MRE11A	CDKN1B
0.13339	0	1	Beclin	Mre11	BECN1	MRE11A
0.13339	0	1	mTOR_pS2448	PKC.delta_pS664	FRAP1|MTOR	PRKCD
0.13309	0	1	ETS.1	XBP1	ETS1	XBP1
0.133	0	1	Ku80	NF2	XRCC5	NF2
-0.13298	0	-1	Claudin.7	Heregulin	CLDN7	NRG1
-0.13257	0	1	Claudin.7	Rad50	CLDN7	RAD50
-0.13253	0	-1	FOXO3a	PTEN	FOXO3	PTEN
-0.13228	0	-1	p62.LCK.ligand	PDCD4	SQSTM1	PDCD4
-0.13219	1	1	MAPK_pT202_Y204	NF.kB.p65_pS536	MAPK1|MAPK3	NFKB1
0.13209	0	1	4E.BP1_pT70	FOXO3a_pS318_S321	EIF4EBP1	FOXO3
-0.13163	0	-1	CD49b	PKC.pan_BetaII_pS660	ITGA2	PRKCB
0.13157	0	1	DJ.1	PRDX1	PARK7	PRDX1
0.13138	0	1	HSP70	Rab11	HSPA1A	RAB11A
0.13121	0	1	ACC_pS79	AMPK_pT172	ACACA|ACACB	PRKAA1
0.13114	1	-1	HER3	PKC.alpha	ERBB3	PRKCA
0.13102	0	1	53BP1	Bap1.c.4	TP53BP1	BAP1
0.13086	0	-1	ACC_pS79	FOXO3a_pS318_S321	ACACA|ACACB	FOXO3
0.13083	0	1	PREX1	Src	PREX1	SRC
0.13073	0	1	BRCA2	cIAP	BRCA2	BIRC2
0.13065	0	1	SCD1	SF2	SCD	SRSF1
0.13039	0	1	AR	FASN	AR	FASN
0.13037	0	1	ACVRL1	Heregulin	ACVRL1	NRG1
-0.13014	0	-1	ETS.1	P.Cadherin	ETS1	CDH3
0.12992	0	1	ERK2	Myosin.IIa_pS1943	MAPK1	MYH9
0.1299	0	1	Raptor	Smad3	RPTOR	SMAD3
0.12988	0	1	53BP1	MIG.6	TP53BP1	ERRFI1
-0.1298	0	-1	PI3K.p110.alpha	TIGAR	PIK3CA	C12ORF5
0.12977	0	1	Chk2_pT68	SCD1	CHEK2	SCD
0.12973	0	1	BRCA2	FOXO3a	BRCA2	FOXO3
-0.12961	0	-1	ARID1A	TIGAR	ARID1A	C12ORF5
0.12914	0	1	Akt	MEK1	AKT1|AKT2|AKT3	MAP2K1
0.12872	1	1	c.Kit	JNK_pT183_Y185	KIT	MAPK8|MAPK9
0.12815	0	1	Claudin.7	Rab.25	CLDN7	RAB25
0.12813	0	1	c.Jun_pS73	Rb_pS807_S811	JUN	RB1
0.12811	0	1	Bcl.xL	GSK3.alpha.beta	BCL2L1	GSK3A|GSK3B
0.12797	0	1	Dvl3	eEF2K	DVL3	EEF2K
0.12776	0	1	LKB1	YAP	STK11	YAP1
0.12776	0	1	53BP1	Tuberin	TP53BP1	TSC2
0.12769	0	1	S6	Smad1	RPS6	SMAD1
-0.12756	0	-1	ARID1A	MEK1	ARID1A	MAP2K1
-0.12733	0	-1	53BP1	PCNA	TP53BP1	PCNA
-0.12732	0	-1	eEF2	TIGAR	EEF2	C12ORF5
-0.12729	0	-1	B.Raf	Src_pY527	BRAF	SRC
0.12726	0	-1	cIAP	YAP_pS127	BIRC2	YAP1
0.12726	0	1	14.3.3_zeta	NDRG1_pT346	YWHAZ	NDRG1
-0.12723	1	-1	HER3_pY1289	PI3K.p110.alpha	ERBB3	PIK3CA
0.12697	0	1	N.Cadherin	Stathmin	CDH2	STMN1
-0.12671	0	-1	AMPK_pT172	PRDX1	PRKAA1	PRDX1
-0.12667	0	1	ARID1A	ASNS	ARID1A	ASNS
-0.12664	0	-1	4E.BP1_pS65	JNK_pT183_Y185	EIF4EBP1	MAPK8|MAPK9
0.12662	0	1	FOXO3a	Shc_pY317	FOXO3	SHC1
0.12649	0	1	Paxillin	PRAS40_pT246	PXN	AKT1S1
0.12642	0	1	Bax	p38_MAPK	BAX	MAPK14
0.12625	0	1	ER.alpha_pS118	Smad3	ESR1	SMAD3
-0.12622	0	-1	Bcl.xL	LKB1	BCL2L1	STK11
0.12608	0	1	Caveolin.1	CD20	CAV1	MS4A1
0.12579	0	1	Bak	Chk1_pS345	BAK1	CHEK1
0.12574	0	1	AR	INPP4B	AR	INPP4B
-0.12562	1	1	EGFR	HER3_pY1289	EGFR	ERBB3
0.12554	0	1	ARHI	Rab11	DIRAS3	RAB11A
-0.12552	0	-1	beta.Catenin	PAI.1	CTNNB1	SERPINE1
-0.12539	0	-1	Bcl.xL	PRAS40_pT246	BCL2L1	AKT1S1
-0.12534	0	1	ACVRL1	HSP70	ACVRL1	HSPA1A
0.12529	0	1	CD20	YB.1	MS4A1	YBX1
0.1252	0	1	JNK2	MEK1	MAPK9	MAP2K1
0.12509	1	1	Bcl.xL	JNK2	BCL2L1	MAPK9
-0.12505	0	1	p70S6K	VHL	RPS6KB1	VHL
0.12505	0	1	Bcl.2	DJ.1	BCL2	PARK7
0.12504	0	1	4E.BP1_pT70	eIF4E	EIF4EBP1	EIF4E
0.12495	0	1	ARID1A	eIF4G	ARID1A	EIF4G1|EIF4G2|EIF4G3
0.12491	0	1	Chk1	Stathmin	CHEK1	STMN1
0.1249	0	1	A.Raf_pS299	mTOR_pS2448	ARAF	FRAP1|MTOR
0.12481	0	-1	TAZ	Tuberin	WWTR1	TSC2
-0.12476	0	1	Akt_pT308	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
-0.1247	1	-1	14.3.3_zeta	Chk1_pS345	YWHAZ	CHEK1
0.12463	1	1	Akt_pS473	p70S6K_pT389	AKT1|AKT2|AKT3	RPS6KB1
-0.12456	0	-1	PKC.pan_BetaII_pS660	PR	PRKCB	PGR
0.1245	0	1	Caspase.7_cleavedD198	STAT5.alpha	CASP7	STAT5A
-0.1245	0	1	53BP1	NF2	TP53BP1	NF2
0.12411	0	1	Annexin.1	PEA.15	ANXA1	PEA15
0.12408	1	1	Bcl.xL	Bim	BCL2L1	BCL2L11
0.12399	0	1	Bax	PCNA	BAX	PCNA
0.12399	0	1	Raptor	TSC1	RPTOR	TSC1
0.12392	0	1	c.Met_pY1235	Stathmin	MET	STMN1
0.12366	0	1	CD31	p27_pT198	PECAM1	CDKN1B
0.12337	0	1	14.3.3_zeta	VEGFR2	YWHAZ	KDR
-0.12333	0	1	Ku80	NF.kB.p65_pS536	XRCC5	NFKB1
0.12327	0	1	ARID1A	p90RSK	ARID1A	RPS6KA1
0.12326	0	1	TAZ	TIGAR	WWTR1	C12ORF5
0.12318	1	1	Dvl3	GSK3.alpha.beta	DVL3	GSK3A|GSK3B
0.12313	0	1	ARID1A	XRCC1	ARID1A	XRCC1
0.12306	0	1	Bak	CD20	BAK1	MS4A1
0.12302	0	1	Bax	Lck	BAX	LCK
0.12299	0	1	PDCD4	Rab.25	PDCD4	RAB25
0.12296	0	1	Bid	Mre11	BID	MRE11A
0.1229	0	1	FASN	SCD1	FASN	SCD
0.12275	0	-1	AMPK_pT172	S6_pS240_S244	PRKAA1	RPS6
0.12275	0	-1	STAT3_pY705	TRFC	STAT3	TFRC
-0.12262	0	1	FOXO3a_pS318_S321	HSP70	FOXO3	HSPA1A
-0.12257	0	1	4E.BP1_pS65	Cyclin_E1	EIF4EBP1	CCNE1
0.12251	0	1	CD20	Cyclin_D1	MS4A1	CCND1
0.12246	0	1	p38_MAPK	p38_pT180_Y182	MAPK14	MAPK14
0.12239	0	1	Mre11	Stathmin	MRE11A	STMN1
-0.12238	0	-1	BRCA2	EGFR_pY1173	BRCA2	EGFR
-0.12237	0	1	mTOR	PDCD4	FRAP1|MTOR	PDCD4
0.12215	0	1	AR	BRCA2	AR	BRCA2
-0.12213	0	-1	MEK1_pS217_S221	p90RSK	MAP2K1	RPS6KA1
0.12211	0	1	14.3.3_epsilon	YAP	YWHAE	YAP1
-0.1219	0	-1	Caveolin.1	SF2	CAV1	SRSF1
-0.12179	0	-1	ARID1A	Bad_pS112	ARID1A	BAD
0.12155	0	1	BRCA2	Stathmin	BRCA2	STMN1
-0.12138	0	-1	p21	Rab.25	CDKN1A	RAB25
-0.12126	0	1	FOXO3a	PKC.alpha_pS657	FOXO3	PRKCA
0.12097	1	1	p70S6K_pT389	S6_pS235_S236	RPS6KB1	RPS6
0.12096	0	1	ER.alpha_pS118	PREX1	ESR1	PREX1
-0.12095	0	-1	Acetyl.a.Tubulin.Lys40	p38_pT180_Y182	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	MAPK14
0.12063	1	1	AR	JNK2	AR	MAPK9
0.12061	0	1	4E.BP1_pT37T46	p70S6K_pT389	EIF4EBP1	RPS6KB1
0.12033	0	1	Bid	p27_pT198	BID	CDKN1B
0.12023	0	1	ARHI	Heregulin	DIRAS3	NRG1
0.1202	1	-1	ATM	Mre11	ATM	MRE11A
0.12013	0	1	Cyclin_E1	TRFC	CCNE1	TFRC
-0.12011	0	-1	HER3_pY1289	VEGFR2	ERBB3	KDR
0.12004	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
0.11982	0	-1	AMPK_alpha	CDK1	PRKAA1	CDK1
0.1198	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.11966	0	1	Mre11	p53	MRE11A	TP53
-0.11964	0	-1	Rad50	Rb_pS807_S811	RAD50	RB1
-0.11956	0	-1	Akt	NDRG1_pT346	AKT1|AKT2|AKT3	NDRG1
0.11954	1	1	Caveolin.1	Src_pY527	CAV1	SRC
0.1195	0	1	GSK3_pS9	Rictor_pT1135	GSK3B	RICTOR
