weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.35697	0	1	HER2	YB.1	ERBB2	YBX1
0.3558	0	1	eIF4G	Tuberin	EIF4G1|EIF4G2|EIF4G3	TSC2
0.35571	0	1	Dvl3	Paxillin	DVL3	PXN
0.35528	0	1	ARHI	FOXO3a	DIRAS3	FOXO3
0.35334	0	1	AMPK_alpha	AMPK_pT172	PRKAA1	PRKAA1
0.34997	0	-1	Chk1	STAT5.alpha	CHEK1	STAT5A
0.34686	0	1	B.Raf	GAB2	BRAF	GAB2
0.34519	0	1	GSK3_pS9	p38_pT180_Y182	GSK3B	MAPK14
0.34344	0	1	GSK3_pS9	PRAS40_pT246	GSK3B	AKT1S1
0.3422	0	1	B.Raf	STAT5.alpha	BRAF	STAT5A
0.34126	0	1	4E.BP1_pS65	Rictor	EIF4EBP1	RICTOR
0.33684	0	1	Bap1.c.4	eEF2K	BAP1	EEF2K
0.33626	0	1	beta.Catenin	RBM15	CTNNB1	RBM15
0.33546	0	1	eEF2K	GAB2	EEF2K	GAB2
0.33183	1	1	p38_pT180_Y182	Src_pY527	MAPK14	SRC
0.33016	0	1	E.Cadherin	RBM15	CDH1	RBM15
0.33014	0	1	Ku80	RBM15	XRCC5	RBM15
0.32985	0	1	GAB2	Paxillin	GAB2	PXN
0.32685	1	1	Collagen_VI	Fibronectin	COL6A1|COL6A2|COL6A3|COL6A5	FN1
0.3268	0	1	PDCD4	PKC.pan_BetaII_pS660	PDCD4	PRKCB
0.32619	1	1	Akt_pS473	Src_pY527	AKT1|AKT2|AKT3	SRC
0.32605	1	1	Heregulin	N.Ras	NRG1	NRAS
0.32584	0	1	S6_pS235_S236	YB.1_pS102	RPS6	YBX1
0.32525	1	1	GAB2	HER3	GAB2	ERBB3
0.32121	1	1	AR	ER.alpha	AR	ESR1
0.31952	0	1	A.Raf_pS299	N.Ras	ARAF	NRAS
0.31809	0	1	eIF4G	HER3	EIF4G1|EIF4G2|EIF4G3	ERBB3
0.31724	0	1	53BP1	eEF2K	TP53BP1	EEF2K
0.31576	1	1	PKC.alpha	PKC.delta_pS664	PRKCA	PRKCD
0.31463	0	1	Annexin.1	Fibronectin	ANXA1	FN1
0.31335	0	1	NF.kB.p65_pS536	STAT5.alpha	NFKB1	STAT5A
0.31296	0	1	N.Ras	PR	NRAS	PGR
0.31257	0	1	eEF2K	HER3	EEF2K	ERBB3
0.31219	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
0.31201	0	1	Mre11	Stathmin	MRE11A	STMN1
0.31162	0	-1	eEF2	ER.alpha	EEF2	ESR1
0.30844	0	1	HER3	Tuberin	ERBB3	TSC2
0.30823	0	1	RBM15	Tuberin	RBM15	TSC2
0.30711	0	1	C.Raf_pS338	HER3_pY1289	RAF1	ERBB3
0.30556	0	1	Bad_pS112	NF.kB.p65_pS536	BAD	NFKB1
0.3031	0	1	AR	Mre11	AR	MRE11A
0.30306	1	1	MAPK_pT202_Y204	Src_pY527	MAPK1|MAPK3	SRC
0.30116	1	1	eIF4G	p70S6K	EIF4G1|EIF4G2|EIF4G3	RPS6KB1
0.30077	0	1	eEF2K	eIF4G	EEF2K	EIF4G1|EIF4G2|EIF4G3
0.30051	1	1	Akt_pS473	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.30024	0	-1	E.Cadherin	Fibronectin	CDH1	FN1
0.29607	0	1	14.3.3_zeta	DJ.1	YWHAZ	PARK7
0.29581	0	1	CD31	Mre11	PECAM1	MRE11A
0.29424	0	1	53BP1	RBM15	TP53BP1	RBM15
0.29362	0	-1	Mre11	RBM15	MRE11A	RBM15
0.29315	0	1	Rb_pS807_S811	YB.1_pS102	RB1	YBX1
0.29302	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
0.28819	0	1	c.Jun_pS73	p90RSK_pT359_S363	JUN	RPS6KA1
0.28749	0	1	4E.BP1_pT37T46	YB.1_pS102	EIF4EBP1	YBX1
0.28728	1	1	MEK1_pS217_S221	p38_pT180_Y182	MAP2K1	MAPK14
0.28723	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
0.2867	1	1	Fibronectin	PAI.1	FN1	SERPINE1
0.28531	0	1	GSK3.alpha.beta_pS21_S9	Rb_pS807_S811	GSK3A|GSK3B	RB1
0.28479	0	1	eEF2	GAPDH	EEF2	GAPDH
0.28469	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.28446	0	1	CD31	Smad4	PECAM1	SMAD4
0.28432	0	-1	AR	RBM15	AR	RBM15
0.28123	1	1	Akt	B.Raf	AKT1|AKT2|AKT3	BRAF
0.28093	0	1	GSK3.alpha.beta_pS21_S9	YB.1_pS102	GSK3A|GSK3B	YBX1
0.28053	0	-1	AR	eEF2	AR	EEF2
0.27954	0	1	A.Raf_pS299	FOXO3a	ARAF	FOXO3
0.27868	1	1	EGFR_pY1068	HER2_pY1248	EGFR	ERBB2
0.2763	0	-1	Annexin.1	E.Cadherin	ANXA1	CDH1
0.27567	0	1	GSK3.alpha.beta_pS21_S9	NDRG1_pT346	GSK3A|GSK3B	NDRG1
0.27533	0	1	CD31	N.Ras	PECAM1	NRAS
0.2735	0	1	53BP1	Dvl3	TP53BP1	DVL3
0.27188	0	-1	Collagen_VI	FoxM1	COL6A1|COL6A2|COL6A3|COL6A5	FOXM1
0.2701	0	1	4E.BP1_pS65	FOXO3a_pS318_S321	EIF4EBP1	FOXO3
0.26872	1	1	Chk1	Rad51	CHEK1	RAD51
0.26859	1	1	ERK2	ETS.1	MAPK1	ETS1
0.26791	0	1	GSK3_pS9	NDRG1_pT346	GSK3B	NDRG1
0.26601	0	1	AR	CD31	AR	PECAM1
0.26555	0	1	Bap1.c.4	HER3	BAP1	ERBB3
0.26346	0	1	GSK3_pS9	YB.1_pS102	GSK3B	YBX1
0.26278	0	-1	Tuberin	YAP	TSC2	YAP1
0.26277	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
0.26239	0	1	ARID1A	eIF4G	ARID1A	EIF4G1|EIF4G2|EIF4G3
0.26196	0	1	B.Raf	mTOR	BRAF	FRAP1|MTOR
0.26174	1	1	PKC.alpha_pS657	PKC.delta_pS664	PRKCA	PRKCD
0.26153	0	1	eIF4G	Paxillin	EIF4G1|EIF4G2|EIF4G3	PXN
0.26143	0	-1	beta.Catenin	CD31	CTNNB1	PECAM1
0.26073	0	1	ACC1	FASN	ACACA	FASN
0.26026	0	1	Src_pY416	Src_pY527	SRC	SRC
0.26011	0	-1	Chk1	eEF2K	CHEK1	EEF2K
0.26003	0	-1	CD31	RBM15	PECAM1	RBM15
0.25993	0	1	14.3.3_epsilon	c.Met_pY1235	YWHAE	MET
0.25975	0	1	14.3.3_epsilon	CD31	YWHAE	PECAM1
0.25865	0	1	Caveolin.1	FOXO3a_pS318_S321	CAV1	FOXO3
0.25517	0	-1	beta.Catenin	YAP	CTNNB1	YAP1
0.25504	1	1	HER2_pY1248	HER3	ERBB2	ERBB3
0.25445	1	1	MAPK_pT202_Y204	Tuberin_pT1462	MAPK1|MAPK3	TSC2
0.25422	0	1	c.Met_pY1235	Stathmin	MET	STMN1
0.25307	0	1	MYH11	Rictor	MYH11	RICTOR
0.25302	0	1	PDK1	PDK1_pS241	PDK1	PDK1
0.25238	0	1	Collagen_VI	PEA.15	COL6A1|COL6A2|COL6A3|COL6A5	PEA15
0.25128	0	1	N.Ras	Smad4	NRAS	SMAD4
0.25128	0	1	NDRG1_pT346	Src_pY527	NDRG1	SRC
0.25093	1	1	E.Cadherin	HER3	CDH1	ERBB3
0.25056	0	1	GSK3.alpha.beta_pS21_S9	Tuberin_pT1462	GSK3A|GSK3B	TSC2
0.25049	0	-1	CD31	GAB2	PECAM1	GAB2
0.25037	0	1	p70S6K	Tuberin	RPS6KB1	TSC2
0.24979	0	-1	G6PD	HER3	G6PD	ERBB3
0.24955	1	1	ER.alpha	PR	ESR1	PGR
0.24686	0	1	A.Raf_pS299	PR	ARAF	PGR
0.24685	0	-1	Fibronectin	p90RSK	FN1	RPS6KA1
0.24473	0	1	FOXO3a	PR	FOXO3	PGR
0.24451	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
0.24421	0	1	S6	Smad1	RPS6	SMAD1
0.24394	0	1	ERK2	PEA15_pS116	MAPK1	PEA15
0.24347	0	1	p90RSK_pT359_S363	Shc_pY317	RPS6KA1	SHC1
0.24272	0	1	GSK3.alpha.beta_pS21_S9	PKC.pan_BetaII_pS660	GSK3A|GSK3B	PRKCB
0.24251	0	1	AMPK_pT172	E.Cadherin	PRKAA1	CDH1
0.24149	0	1	Collagen_VI	FOXO3a_pS318_S321	COL6A1|COL6A2|COL6A3|COL6A5	FOXO3
0.24077	0	1	Bad_pS112	GSK3_pS9	BAD	GSK3B
0.24072	0	-1	Annexin.1	Bap1.c.4	ANXA1	BAP1
0.24047	0	1	MAPK_pT202_Y204	NDRG1_pT346	MAPK1|MAPK3	NDRG1
0.24014	0	-1	CD31	p70S6K	PECAM1	RPS6KB1
0.24012	0	1	14.3.3_epsilon	Stathmin	YWHAE	STMN1
0.23999	0	1	Bad_pS112	PKC.pan_BetaII_pS660	BAD	PRKCB
0.23834	0	-1	Collagen_VI	S6	COL6A1|COL6A2|COL6A3|COL6A5	RPS6
0.2363	0	-1	53BP1	Annexin.1	TP53BP1	ANXA1
0.23528	0	1	EGFR_pY1068	NF.kB.p65_pS536	EGFR	NFKB1
0.23479	1	-1	AR	beta.Catenin	AR	CTNNB1
0.23478	0	1	Chk1	p38_MAPK	CHEK1	MAPK14
0.2346	0	-1	CD31	eIF4G	PECAM1	EIF4G1|EIF4G2|EIF4G3
0.23437	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
0.23401	0	-1	CD31	Tuberin	PECAM1	TSC2
0.23355	0	1	NF.kB.p65_pS536	PRAS40_pT246	NFKB1	AKT1S1
0.23344	0	1	HER2	PRAS40_pT246	ERBB2	AKT1S1
0.23329	0	1	HSP70	Mre11	HSPA1A	MRE11A
0.23322	0	1	4E.BP1_pT37T46	Rb_pS807_S811	EIF4EBP1	RB1
0.23271	0	1	Bad_pS112	PDCD4	BAD	PDCD4
0.23231	0	1	Annexin.1	G6PD	ANXA1	G6PD
0.23219	0	1	Bid	Mre11	BID	MRE11A
0.23218	0	1	Fibronectin	PEA.15	FN1	PEA15
0.23188	0	-1	Chk1	HER3	CHEK1	ERBB3
0.23154	0	1	ER.alpha	N.Ras	ESR1	NRAS
0.23102	0	1	Cyclin_B1	Cyclin_E2	CCNB1	CCNE2
0.23075	0	1	Smad4	Stathmin	SMAD4	STMN1
0.23003	0	1	Collagen_VI	Rictor	COL6A1|COL6A2|COL6A3|COL6A5	RICTOR
0.2294	0	1	ARHI	ER.alpha	DIRAS3	ESR1
0.22939	0	1	p70S6K	RBM15	RPS6KB1	RBM15
0.22907	0	1	Ku80	mTOR	XRCC5	FRAP1|MTOR
0.22821	0	1	NDRG1_pT346	YB.1_pS102	NDRG1	YBX1
0.22817	0	-1	Mre11	Tuberin	MRE11A	TSC2
0.22798	0	-1	BRCA2	HER2	BRCA2	ERBB2
0.22789	1	-1	HER2	PI3K.p110.alpha	ERBB2	PIK3CA
0.2271	1	1	IRS1	Paxillin	IRS1	PXN
0.22693	0	-1	A.Raf_pS299	HER2	ARAF	ERBB2
0.22671	1	1	Caveolin.1	Collagen_VI	CAV1	COL6A1|COL6A2|COL6A3|COL6A5
0.22653	0	1	beta.Catenin	p70S6K	CTNNB1	RPS6KB1
0.22447	0	1	E.Cadherin	p90RSK	CDH1	RPS6KA1
0.22355	0	1	Bad_pS112	mTOR_pS2448	BAD	FRAP1|MTOR
0.22304	1	1	JNK_pT183_Y185	Src_pY527	MAPK8|MAPK9	SRC
0.22289	0	1	GAPDH	PCNA	GAPDH	PCNA
0.22282	0	1	Cyclin_E2	Rad51	CCNE2	RAD51
0.2204	0	-1	HER2	Stathmin	ERBB2	STMN1
0.22011	0	1	eIF4E	PCNA	EIF4E	PCNA
0.219	0	1	ACVRL1	PR	ACVRL1	PGR
0.21838	1	1	AMPK_pT172	TSC1	PRKAA1	TSC1
0.217	0	1	Bid	N.Cadherin	BID	CDH2
0.21684	0	1	Cyclin_B1	FASN	CCNB1	FASN
0.21682	0	1	HER2_pY1248	NF.kB.p65_pS536	ERBB2	NFKB1
0.21673	1	1	p90RSK	Tuberin	RPS6KA1	TSC2
0.2167	0	1	eIF4G	p62.LCK.ligand	EIF4G1|EIF4G2|EIF4G3	SQSTM1
0.21645	0	1	FOXO3a_pS318_S321	Rictor	FOXO3	RICTOR
0.21627	0	1	ARHI	Smad4	DIRAS3	SMAD4
0.2162	0	-1	14.3.3_epsilon	53BP1	YWHAE	TP53BP1
0.21603	0	1	CD20	Cyclin_D1	MS4A1	CCND1
0.21589	1	1	Bak	Bid	BAK1	BID
0.2151	0	-1	ACVRL1	FoxM1	ACVRL1	FOXM1
0.21503	0	1	N.Cadherin	Rab11	CDH2	RAB11A
0.21484	0	-1	Annexin.1	HER3	ANXA1	ERBB3
0.21477	0	1	AR	HER3_pY1289	AR	ERBB3
0.21475	0	1	Caveolin.1	VEGFR2	CAV1	KDR
0.21474	0	1	14.3.3_epsilon	CD20	YWHAE	MS4A1
0.21445	0	1	53BP1	p62.LCK.ligand	TP53BP1	SQSTM1
0.21428	0	1	JNK_pT183_Y185	p38_pT180_Y182	MAPK8|MAPK9	MAPK14
0.21412	0	1	PI3K.p85	PREX1	PIK3R1	PREX1
0.21406	0	1	Ku80	p70S6K	XRCC5	RPS6KB1
0.21401	0	1	A.Raf_pS299	C.Raf_pS338	ARAF	RAF1
0.21385	0	-1	G6PD	Tuberin	G6PD	TSC2
0.21339	0	1	PEA.15	TAZ	PEA15	WWTR1
0.21275	0	-1	Annexin.1	S6	ANXA1	RPS6
0.2122	1	-1	HER2	N.Ras	ERBB2	NRAS
0.21215	0	1	EGFR_pY1173	Mre11	EGFR	MRE11A
0.21151	0	1	Collagen_VI	ETS.1	COL6A1|COL6A2|COL6A3|COL6A5	ETS1
0.21081	0	1	Bcl.xL	PEA15_pS116	BCL2L1	PEA15
0.21065	0	1	NF.kB.p65_pS536	Paxillin	NFKB1	PXN
0.21063	0	1	ACC_pS79	FASN	ACACA|ACACB	FASN
0.21003	0	1	Collagen_VI	MYH11	COL6A1|COL6A2|COL6A3|COL6A5	MYH11
0.20998	0	1	FoxM1	S6	FOXM1	RPS6
0.20996	0	-1	Ku80	Rab11	XRCC5	RAB11A
0.20988	0	1	RBM15	Syk	RBM15	SYK
0.2092	0	1	Bad_pS112	PRAS40_pT246	BAD	AKT1S1
0.20914	0	1	4E.BP1_pT37T46	GSK3_pS9	EIF4EBP1	GSK3B
0.20782	0	1	GSK3_pS9	JNK_pT183_Y185	GSK3B	MAPK8|MAPK9
0.20766	0	1	CD31	ER.alpha	PECAM1	ESR1
0.20713	0	1	CD20	Stathmin	MS4A1	STMN1
0.20665	0	1	ACVRL1	Rictor	ACVRL1	RICTOR
0.2066	0	-1	Annexin.1	FoxM1	ANXA1	FOXM1
0.2064	0	-1	E.Cadherin	G6PD	CDH1	G6PD
0.20622	0	1	HER3_pY1289	Mre11	ERBB3	MRE11A
0.20572	0	1	ASNS	Cyclin_B1	ASNS	CCNB1
0.20544	0	1	PI3K.p85	PTEN	PIK3R1	PTEN
0.20515	0	1	mTOR_pS2448	PKC.pan_BetaII_pS660	FRAP1|MTOR	PRKCB
0.20492	0	1	4E.BP1_pS65	Collagen_VI	EIF4EBP1	COL6A1|COL6A2|COL6A3|COL6A5
0.2042	0	-1	Rad51	STAT5.alpha	RAD51	STAT5A
0.20393	0	-1	Collagen_VI	Cyclin_B1	COL6A1|COL6A2|COL6A3|COL6A5	CCNB1
0.20391	0	-1	mTOR	YAP	FRAP1|MTOR	YAP1
0.2035	0	1	Bap1.c.4	p62.LCK.ligand	BAP1	SQSTM1
0.20277	0	-1	Bad_pS112	CD31	BAD	PECAM1
0.20249	0	1	FoxM1	p62.LCK.ligand	FOXM1	SQSTM1
0.2023	0	1	eEF2	NF2	EEF2	NF2
0.20227	1	1	14.3.3_epsilon	N.Ras	YWHAE	NRAS
0.20177	0	1	GSK3.alpha.beta_pS21_S9	PDCD4	GSK3A|GSK3B	PDCD4
0.20167	0	-1	PKC.pan_BetaII_pS660	XRCC1	PRKCB	XRCC1
0.20157	0	1	ER.alpha	FOXO3a	ESR1	FOXO3
0.20118	0	-1	A.Raf_pS299	PEA15_pS116	ARAF	PEA15
0.20069	0	1	EGFR_pY1173	HER3_pY1289	EGFR	ERBB3
0.20054	0	1	beta.Catenin	PDCD4	CTNNB1	PDCD4
0.20038	0	1	GSK3.alpha.beta_pS21_S9	mTOR_pS2448	GSK3A|GSK3B	FRAP1|MTOR
0.20031	0	1	HSP70	TAZ	HSPA1A	WWTR1
0.20023	0	-1	G6PD	NF.kB.p65_pS536	G6PD	NFKB1
0.20017	0	-1	Akt	XRCC1	AKT1|AKT2|AKT3	XRCC1
0.1994	0	1	Mre11	YAP	MRE11A	YAP1
0.19935	0	1	Bax	eIF4E	BAX	EIF4E
0.19825	0	-1	HER2	Smad4	ERBB2	SMAD4
0.19779	0	1	Fibronectin	HSP70	FN1	HSPA1A
0.19761	0	-1	14.3.3_epsilon	NF.kB.p65_pS536	YWHAE	NFKB1
0.1974	0	-1	c.Met_pY1235	HER2	MET	ERBB2
0.19733	0	1	Bap1.c.4	S6	BAP1	RPS6
0.197	0	1	C.Raf_pS338	PR	RAF1	PGR
0.19672	0	-1	53BP1	c.Met_pY1235	TP53BP1	MET
0.19659	1	-1	ATM	Chk1	ATM	CHEK1
0.1964	0	-1	Claudin.7	Collagen_VI	CLDN7	COL6A1|COL6A2|COL6A3|COL6A5
0.19632	0	1	A.Raf_pS299	ER.alpha	ARAF	ESR1
0.19602	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
0.19582	0	1	ERK2	VEGFR2	MAPK1	KDR
0.19569	0	1	c.Jun_pS73	NF.kB.p65_pS536	JUN	NFKB1
0.19521	0	-1	beta.Catenin	PAI.1	CTNNB1	SERPINE1
0.19507	0	-1	c.Met_pY1235	Paxillin	MET	PXN
0.19501	0	1	E.Cadherin	TSC1	CDH1	TSC1
0.19481	0	-1	AR	Chk2	AR	CHEK2
0.19426	0	1	Fibronectin	p21	FN1	CDKN1A
0.19413	0	-1	Annexin.1	Ku80	ANXA1	XRCC5
0.19375	0	1	Akt_pS473	JNK_pT183_Y185	AKT1|AKT2|AKT3	MAPK8|MAPK9
0.19337	0	-1	SCD1	YB.1	SCD	YBX1
0.19322	0	-1	N.Ras	PRAS40_pT246	NRAS	AKT1S1
0.19314	0	-1	CD31	E.Cadherin	PECAM1	CDH1
0.19291	0	1	4E.BP1_pS65	ACVRL1	EIF4EBP1	ACVRL1
0.19278	0	1	c.Met_pY1235	Smad4	MET	SMAD4
0.19265	0	1	ACVRL1	CD31	ACVRL1	PECAM1
0.19259	1	1	E.Cadherin	HER2	CDH1	ERBB2
0.19228	0	1	CD20	PR	MS4A1	PGR
0.19223	0	-1	AMPK_pT172	YAP	PRKAA1	YAP1
0.19222	0	-1	Chk1	TSC1	CHEK1	TSC1
0.19195	0	1	Cyclin_B1	Rb_pS807_S811	CCNB1	RB1
0.19193	1	-1	14.3.3_epsilon	Tuberin	YWHAE	TSC2
0.19179	0	1	Caveolin.1	MYH11	CAV1	MYH11
0.19133	0	1	c.Met_pY1235	EGFR_pY1173	MET	EGFR
0.19122	0	-1	53BP1	G6PD	TP53BP1	G6PD
0.19116	0	-1	AMPK_pT172	Fibronectin	PRKAA1	FN1
0.19068	0	1	GSK3.alpha.beta_pS21_S9	NF.kB.p65_pS536	GSK3A|GSK3B	NFKB1
0.19035	0	1	eIF4G	Notch1	EIF4G1|EIF4G2|EIF4G3	NOTCH1
0.19015	0	1	ACVRL1	VEGFR2	ACVRL1	KDR
0.1901	0	1	ATM	TSC1	ATM	TSC1
0.18988	0	-1	Chk1	mTOR	CHEK1	FRAP1|MTOR
0.18941	0	1	Claudin.7	E.Cadherin	CLDN7	CDH1
0.18931	0	1	ACVRL1	FOXO3a_pS318_S321	ACVRL1	FOXO3
0.18918	0	-1	eEF2	Rictor_pT1135	EEF2	RICTOR
0.18891	0	-1	Rab11	S6	RAB11A	RPS6
0.18885	1	1	14.3.3_zeta	p38_MAPK	YWHAZ	MAPK14
0.18863	0	1	p21	TAZ	CDKN1A	WWTR1
0.18856	0	1	Fibronectin	Mre11	FN1	MRE11A
0.18853	0	-1	Bad_pS112	c.Met_pY1235	BAD	MET
0.18834	0	1	AR	Bak	AR	BAK1
0.18834	0	-1	beta.Catenin	G6PD	CTNNB1	G6PD
0.18811	0	-1	Annexin.1	p90RSK	ANXA1	RPS6KA1
0.18802	0	1	CD20	SF2	MS4A1	SRSF1
0.188	0	1	N.Ras	Stathmin	NRAS	STMN1
0.18795	0	1	PDCD4	YB.1_pS102	PDCD4	YBX1
0.1879	0	1	ATM	STAT5.alpha	ATM	STAT5A
0.18762	0	1	AR	EGFR_pY1173	AR	EGFR
0.18758	0	1	4E.BP1_pT37T46	Bad_pS112	EIF4EBP1	BAD
0.18701	0	1	Annexin.1	HSP70	ANXA1	HSPA1A
0.18683	1	1	Cyclin_B1	PCNA	CCNB1	PCNA
0.18676	1	1	Shc_pY317	Src_pY527	SHC1	SRC
0.18622	1	1	PCNA	Rad51	PCNA	RAD51
0.18607	0	1	B.Raf	p62.LCK.ligand	BRAF	SQSTM1
0.18587	0	1	C.Raf_pS338	SF2	RAF1	SRSF1
0.18566	0	1	Chk1	PAI.1	CHEK1	SERPINE1
0.18564	0	1	4E.BP1_pT37T46	NDRG1_pT346	EIF4EBP1	NDRG1
0.18525	0	-1	ETS.1	S6	ETS1	RPS6
0.18519	0	1	beta.Catenin	FoxM1	CTNNB1	FOXM1
0.18518	0	1	Dvl3	IRS1	DVL3	IRS1
0.18483	0	1	Fibronectin	TAZ	FN1	WWTR1
0.18302	0	-1	PKC.pan_BetaII_pS660	Stathmin	PRKCB	STMN1
0.18293	0	1	DJ.1	ERK2	PARK7	MAPK1
0.1829	0	1	Chk1	eIF4E	CHEK1	EIF4E
0.18088	0	1	DJ.1	p38_MAPK	PARK7	MAPK14
0.18076	0	-1	FoxM1	FOXO3a_pS318_S321	FOXM1	FOXO3
0.18074	0	-1	c.Met_pY1235	Tuberin	MET	TSC2
0.18013	0	-1	ER.alpha	TRFC	ESR1	TFRC
0.18003	0	1	c.Met_pY1235	N.Ras	MET	NRAS
0.17998	0	-1	Mre11	Rb_pS807_S811	MRE11A	RB1
0.17995	0	-1	53BP1	LKB1	TP53BP1	STK11
0.17955	1	-1	14.3.3_zeta	B.Raf	YWHAZ	BRAF
0.17951	0	1	B.Raf	HER2	BRAF	ERBB2
0.17943	0	-1	Bad_pS112	Cyclin_D1	BAD	CCND1
0.17818	0	1	Bcl.2	p27	BCL2	CDKN1B
0.17781	0	-1	Bad_pS112	Mre11	BAD	MRE11A
0.17773	0	1	PEA15_pS116	PRAS40_pT246	PEA15	AKT1S1
0.1776	0	-1	Fibronectin	HER2_pY1248	FN1	ERBB2
0.17751	0	1	C.Raf_pS338	p90RSK_pT359_S363	RAF1	RPS6KA1
0.17749	0	1	Akt	VEGFR2	AKT1|AKT2|AKT3	KDR
0.1772	0	1	14.3.3_epsilon	SF2	YWHAE	SRSF1
0.17714	1	1	ACVRL1	Caveolin.1	ACVRL1	CAV1
