weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.67064	0	1	HSP70	N.Cadherin	HSPA1A	CDH2
0.66911	0	1	HER2	HER2_pY1248	ERBB2	ERBB2
-0.66519	0	-1	Collagen_VI	RBM15	COL6A1|COL6A2|COL6A3|COL6A5	RBM15
-0.66487	0	-1	Rab11	RBM15	RAB11A	RBM15
-0.66447	0	-1	Caveolin.1	RBM15	CAV1	RBM15
0.66187	0	1	RBM15	S6	RBM15	RPS6
0.66116	1	1	mTOR	Tuberin	FRAP1|MTOR	TSC2
0.66114	0	1	Caveolin.1	Rab11	CAV1	RAB11A
0.65849	0	1	Bid	EGFR_pY1173	BID	EGFR
0.65632	0	1	GSK3.alpha.beta_pS21_S9	Tuberin_pT1462	GSK3A|GSK3B	TSC2
0.65392	0	1	Bid	Rab11	BID	RAB11A
-0.65303	0	-1	EGFR	GATA3	EGFR	GATA3
0.64732	0	1	Chk1	Mre11	CHEK1	MRE11A
0.63455	0	1	Bid	HSP70	BID	HSPA1A
0.6335	0	1	ACC1	FASN	ACACA	FASN
0.63071	0	1	CD31	Mre11	PECAM1	MRE11A
0.62776	0	1	14.3.3_beta	ACVRL1	YWHAB	ACVRL1
-0.62548	0	-1	Rab11	S6	RAB11A	RPS6
-0.62541	0	-1	EGFR	ER.alpha	EGFR	ESR1
0.62332	0	1	Ku80	RBM15	XRCC5	RBM15
-0.62068	0	-1	eIF4G	Rab11	EIF4G1|EIF4G2|EIF4G3	RAB11A
0.62028	1	1	eIF4G	S6	EIF4G1|EIF4G2|EIF4G3	RPS6
0.61866	0	1	Annexin.1	PKC.alpha_pS657	ANXA1	PRKCA
0.61831	0	1	GSK3_pS9	PRAS40_pT246	GSK3B	AKT1S1
0.61816	0	1	ER.alpha	PREX1	ESR1	PREX1
-0.61783	0	-1	EGFR	ER.alpha_pS118	EGFR	ESR1
0.61652	0	1	ARHI	N.Ras	DIRAS3	NRAS
0.61371	1	1	mTOR	Raptor	FRAP1|MTOR	RPTOR
0.61369	0	1	CD20	ETS.1	MS4A1	ETS1
0.61339	1	1	ACVRL1	N.Ras	ACVRL1	NRAS
0.61217	0	1	ASNS	Cyclin_B1	ASNS	CCNB1
-0.61113	0	-1	Collagen_VI	eIF4G	COL6A1|COL6A2|COL6A3|COL6A5	EIF4G1|EIF4G2|EIF4G3
0.60667	0	1	YAP	YAP_pS127	YAP1	YAP1
0.60622	0	1	ER.alpha	INPP4B	ESR1	INPP4B
0.60466	0	1	ARHI	Rab11	DIRAS3	RAB11A
0.60163	1	1	Chk2_pT68	Mre11	CHEK2	MRE11A
0.59878	0	1	Chk1	N.Cadherin	CHEK1	CDH2
0.59699	0	1	Caveolin.1	MYH11	CAV1	MYH11
0.59661	0	1	GATA3	INPP4B	GATA3	INPP4B
0.5934	0	1	AMPK_alpha	AMPK_pT172	PRKAA1	PRKAA1
0.5925	0	1	Cyclin_B1	S6	CCNB1	RPS6
0.58929	0	1	HSP70	Rab11	HSPA1A	RAB11A
0.58927	0	1	Chk1	HSP70	CHEK1	HSPA1A
0.5861	0	1	Caspase.7_cleavedD198	Lck	CASP7	LCK
-0.58582	0	-1	Caveolin.1	S6	CAV1	RPS6
0.58418	0	1	GATA3	PREX1	GATA3	PREX1
0.58008	0	1	Ku80	mTOR	XRCC5	FRAP1|MTOR
0.57998	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
0.5794	0	1	c.Met_pY1235	Stathmin	MET	STMN1
0.57928	0	1	N.Cadherin	Rab11	CDH2	RAB11A
0.57893	1	1	AR	ER.alpha	AR	ESR1
-0.57707	0	-1	Collagen_VI	S6	COL6A1|COL6A2|COL6A3|COL6A5	RPS6
0.57668	0	1	Bap1.c.4	RBM15	BAP1	RBM15
0.57637	0	1	ER.alpha_pS118	PREX1	ESR1	PREX1
0.57445	0	1	Dvl3	RBM15	DVL3	RBM15
0.57423	1	1	MAPK_pT202_Y204	Src_pY527	MAPK1|MAPK3	SRC
0.57352	0	1	EGFR_pY1173	N.Cadherin	EGFR	CDH2
0.57279	0	1	EGFR_pY1173	Rab11	EGFR	RAB11A
0.57127	0	1	AR	GATA3	AR	GATA3
0.56948	0	1	EGFR_pY1173	HSP70	EGFR	HSPA1A
0.56935	0	1	N.Ras	Smad4	NRAS	SMAD4
0.56729	0	1	EGFR_pY1173	TAZ	EGFR	WWTR1
0.56357	0	1	GSK3.alpha.beta_pS21_S9	PRAS40_pT246	GSK3A|GSK3B	AKT1S1
0.56356	0	1	53BP1	Tuberin	TP53BP1	TSC2
0.5633	0	1	Bap1.c.4	eIF4G	BAP1	EIF4G1|EIF4G2|EIF4G3
0.5632	0	1	ASNS	FoxM1	ASNS	FOXM1
0.56204	0	1	B.Raf	eIF4G	BRAF	EIF4G1|EIF4G2|EIF4G3
-0.56028	0	-1	14.3.3_beta	RBM15	YWHAB	RBM15
-0.55976	0	-1	EGFR	PREX1	EGFR	PREX1
0.55952	0	1	53BP1	GATA3	TP53BP1	GATA3
0.55743	1	1	Akt_pS473	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.5557	1	1	EGFR	N.Cadherin	EGFR	CDH2
0.55448	0	1	ACVRL1	Heregulin	ACVRL1	NRG1
-0.55389	0	-1	mTOR	Rab11	FRAP1|MTOR	RAB11A
0.55168	0	1	N.Cadherin	Stathmin	CDH2	STMN1
-0.55125	0	-1	Collagen_VI	Dvl3	COL6A1|COL6A2|COL6A3|COL6A5	DVL3
0.55115	0	1	Bid	Stathmin	BID	STMN1
0.55063	1	1	Heregulin	N.Ras	NRG1	NRAS
0.5495	0	1	14.3.3_beta	Rab11	YWHAB	RAB11A
0.54836	1	1	Akt_pT308	PRAS40_pT246	AKT1|AKT2|AKT3	AKT1S1
0.5476	0	1	ARHI	Heregulin	DIRAS3	NRG1
-0.54722	0	-1	mTOR	TAZ	FRAP1|MTOR	WWTR1
0.54634	0	1	Bap1.c.4	S6	BAP1	RPS6
0.54532	0	1	14.3.3_epsilon	Smad4	YWHAE	SMAD4
0.54468	0	1	Bid	Chk1	BID	CHEK1
0.54388	0	1	CD20	N.Cadherin	MS4A1	CDH2
0.5426	0	1	TAZ	YAP	WWTR1	YAP1
0.54252	0	1	MAPK_pT202_Y204	YB.1_pS102	MAPK1|MAPK3	YBX1
-0.54133	0	-1	ARHI	RBM15	DIRAS3	RBM15
0.54125	0	1	GSK3.alpha.beta_pS21_S9	Rb_pS807_S811	GSK3A|GSK3B	RB1
-0.54034	0	-1	Caveolin.1	eIF4G	CAV1	EIF4G1|EIF4G2|EIF4G3
0.54022	0	1	INPP4B	PREX1	INPP4B	PREX1
0.53998	0	1	Cyclin_B1	eIF4G	CCNB1	EIF4G1|EIF4G2|EIF4G3
0.53979	0	1	RBM15	Tuberin	RBM15	TSC2
-0.53979	1	-1	EGFR_pY1173	mTOR	EGFR	FRAP1|MTOR
0.53975	0	1	Collagen_VI	MYH11	COL6A1|COL6A2|COL6A3|COL6A5	MYH11
0.53958	0	1	Bid	EGFR	BID	EGFR
0.53945	0	1	ACC_pS79	FASN	ACACA|ACACB	FASN
-0.53928	0	-1	Annexin.1	ER.alpha_pS118	ANXA1	ESR1
0.539	0	1	HSP70	Stathmin	HSPA1A	STMN1
0.53889	0	1	EGFR	Notch1	EGFR	NOTCH1
0.53781	0	1	Mre11	p27_pT157	MRE11A	CDKN1B
0.53749	0	1	Claudin.7	E.Cadherin	CLDN7	CDH1
0.53577	0	1	53BP1	mTOR	TP53BP1	FRAP1|MTOR
-0.53576	0	-1	cIAP	Rab11	BIRC2	RAB11A
0.53558	0	1	ARHI	Collagen_VI	DIRAS3	COL6A1|COL6A2|COL6A3|COL6A5
0.53537	1	1	Annexin.1	PKC.alpha	ANXA1	PRKCA
0.53442	0	1	GSK3_pS9	Rb_pS807_S811	GSK3B	RB1
-0.53353	0	-1	GSK3.alpha.beta	HSP70	GSK3A|GSK3B	HSPA1A
0.53243	0	1	Bcl.2	DJ.1	BCL2	PARK7
0.53168	0	1	PKC.pan_BetaII_pS660	STAT5.alpha	PRKCB	STAT5A
0.53011	0	1	Cyclin_B1	RBM15	CCNB1	RBM15
0.52936	0	1	CD20	Rab11	MS4A1	RAB11A
0.52856	0	1	Chk2	Cyclin_B1	CHEK2	CCNB1
0.52725	0	1	PRAS40_pT246	Tuberin_pT1462	AKT1S1	TSC2
0.52715	0	1	ER.alpha_pS118	INPP4B	ESR1	INPP4B
-0.52645	1	-1	EGFR	mTOR	EGFR	FRAP1|MTOR
-0.52641	0	-1	EGFR	PDK1_pS241	EGFR	PDK1
0.52595	0	1	mTOR	RBM15	FRAP1|MTOR	RBM15
0.52572	0	1	AR	INPP4B	AR	INPP4B
0.52417	0	1	Ku80	NF2	XRCC5	NF2
0.52385	1	1	Akt	Tuberin	AKT1|AKT2|AKT3	TSC2
-0.52358	0	-1	Chk1	Tuberin	CHEK1	TSC2
-0.52353	0	-1	Caveolin.1	Cyclin_B1	CAV1	CCNB1
0.52308	0	1	Bid	TAZ	BID	WWTR1
0.52248	0	1	Bcl.2	ER.alpha	BCL2	ESR1
-0.52246	0	-1	Chk2_pT68	JNK2	CHEK2	MAPK9
0.52072	0	1	GSK3.alpha.beta	mTOR	GSK3A|GSK3B	FRAP1|MTOR
0.52068	0	1	4E.BP1	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
0.52	0	1	CD31	Stathmin	PECAM1	STMN1
-0.51967	0	-1	Stathmin	Tuberin	STMN1	TSC2
0.51833	0	1	Chk2	Ku80	CHEK2	XRCC5
0.51828	0	1	Chk2	S6	CHEK2	RPS6
-0.51783	0	-1	mTOR	N.Cadherin	FRAP1|MTOR	CDH2
-0.5178	0	-1	Annexin.1	GATA3	ANXA1	GATA3
0.51724	0	1	Akt_pS473	MAPK_pT202_Y204	AKT1|AKT2|AKT3	MAPK1|MAPK3
-0.51701	0	-1	EGFR_pY1173	GSK3.alpha.beta	EGFR	GSK3A|GSK3B
-0.51668	0	-1	MYH11	RBM15	MYH11	RBM15
-0.51496	0	-1	Bid	eIF4G	BID	EIF4G1|EIF4G2|EIF4G3
0.51468	1	1	14.3.3_epsilon	N.Ras	YWHAE	NRAS
0.51426	0	1	eEF2	RBM15	EEF2	RBM15
0.51424	0	1	eEF2	GAPDH	EEF2	GAPDH
0.51393	1	1	Cyclin_B1	Cyclin_E1	CCNB1	CCNE1
0.51326	1	1	Cyclin_E1	FoxM1	CCNE1	FOXM1
0.51298	0	1	N.Cadherin	PEA15_pS116	CDH2	PEA15
0.51265	0	1	4E.BP1_pS65	4E.BP1_pT37T46	EIF4EBP1	EIF4EBP1
0.51233	0	1	EGFR_pY1173	Stathmin	EGFR	STMN1
0.51128	1	1	14.3.3_beta	14.3.3_epsilon	YWHAB	YWHAE
0.51096	1	1	Cyclin_E2	PCNA	CCNE2	PCNA
0.5099	1	1	EGFR_pY1068	HER2_pY1248	EGFR	ERBB2
0.50987	0	1	N.Cadherin	TAZ	CDH2	WWTR1
-0.50871	1	-1	14.3.3_beta	mTOR	YWHAB	FRAP1|MTOR
0.50861	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
0.50823	0	1	Mre11	p53	MRE11A	TP53
0.50653	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
-0.50634	1	-1	14.3.3_beta	Tuberin	YWHAB	TSC2
0.50618	0	1	Chk1	EGFR	CHEK1	EGFR
0.50536	0	1	Chk2_pT68	Stathmin	CHEK2	STMN1
0.50515	0	1	EGFR	TAZ	EGFR	WWTR1
0.50416	0	1	Chk1_pS345	Chk2_pT68	CHEK1	CHEK2
-0.50398	0	-1	Dvl3	Rab11	DVL3	RAB11A
0.50383	0	1	ASNS	Cyclin_E1	ASNS	CCNE1
-0.50378	0	-1	GATA3	P.Cadherin	GATA3	CDH3
0.5036	1	1	Akt_pS473	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
0.50333	0	1	AR	ER.alpha_pS118	AR	ESR1
-0.50329	0	-1	MYH11	S6	MYH11	RPS6
0.50322	0	1	ER.alpha	PDK1_pS241	ESR1	PDK1
-0.50268	0	-1	HSP70	RBM15	HSPA1A	RBM15
0.50265	0	1	C.Raf_pS338	Mre11	RAF1	MRE11A
0.5026	0	1	14.3.3_beta	Collagen_VI	YWHAB	COL6A1|COL6A2|COL6A3|COL6A5
-0.50255	0	-1	eIF4G	N.Cadherin	EIF4G1|EIF4G2|EIF4G3	CDH2
0.5024	0	1	ASNS	S6	ASNS	RPS6
0.50239	0	1	GATA3	PDK1_pS241	GATA3	PDK1
-0.50195	0	-1	14.3.3_epsilon	RBM15	YWHAE	RBM15
0.50183	0	1	Bad_pS112	PKC.pan_BetaII_pS660	BAD	PRKCB
-0.50121	0	-1	cIAP	N.Cadherin	BIRC2	CDH2
0.50084	0	1	Bap1.c.4	Cyclin_B1	BAP1	CCNB1
0.50042	0	1	EGFR	HSP70	EGFR	HSPA1A
0.50001	1	1	Bcl.2	Bim	BCL2	BCL2L11
0.49949	0	1	Fibronectin	p21	FN1	CDKN1A
-0.49944	0	-1	mTOR	YAP	FRAP1|MTOR	YAP1
0.49943	0	1	B.Raf	Bap1.c.4	BRAF	BAP1
0.49927	0	1	GAPDH	RBM15	GAPDH	RBM15
-0.4988	0	-1	14.3.3_beta	Dvl3	YWHAB	DVL3
0.49859	0	1	53BP1	Ku80	TP53BP1	XRCC5
0.49732	0	1	53BP1	ER.alpha_pS118	TP53BP1	ESR1
-0.49711	0	-1	Annexin.1	mTOR	ANXA1	FRAP1|MTOR
0.49695	0	1	4E.BP1_pS65	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
0.49646	0	1	B.Raf	mTOR	BRAF	FRAP1|MTOR
0.49631	0	1	Akt_pS473	YB.1_pS102	AKT1|AKT2|AKT3	YBX1
0.49603	0	1	CD20	EGFR_pY1173	MS4A1	EGFR
0.49574	0	1	HSP70	TAZ	HSPA1A	WWTR1
-0.49559	0	-1	EGFR_pY1173	RBM15	EGFR	RBM15
0.49519	0	1	14.3.3_epsilon	ARHI	YWHAE	DIRAS3
0.49464	0	1	c.Met_pY1235	CD31	MET	PECAM1
0.49453	0	1	GSK3.alpha.beta	RBM15	GSK3A|GSK3B	RBM15
-0.49304	0	-1	AR	EGFR	AR	EGFR
0.49301	0	1	Bak	EGFR_pY1173	BAK1	EGFR
-0.49301	0	-1	Bid	S6	BID	RPS6
-0.49264	0	-1	EGFR	INPP4B	EGFR	INPP4B
0.49194	0	1	Bim	GATA3	BCL2L11	GATA3
-0.49157	0	-1	Collagen_VI	Tuberin	COL6A1|COL6A2|COL6A3|COL6A5	TSC2
0.49094	0	1	beta.Catenin	RBM15	CTNNB1	RBM15
0.48997	0	1	MYH11	Rab11	MYH11	RAB11A
-0.48985	0	-1	HSP70	Tuberin	HSPA1A	TSC2
0.48972	0	1	Bcl.2	GATA3	BCL2	GATA3
-0.4896	0	-1	HSP70	mTOR	HSPA1A	FRAP1|MTOR
0.48942	0	1	14.3.3_beta	EGFR_pY1173	YWHAB	EGFR
0.48913	0	1	Annexin_VII	PDK1	ANXA7	PDK1
0.48892	0	1	Annexin.1	Lck	ANXA1	LCK
0.48863	0	1	Collagen_VI	HSP70	COL6A1|COL6A2|COL6A3|COL6A5	HSPA1A
-0.48859	0	-1	N.Ras	Tuberin	NRAS	TSC2
0.48817	0	1	Bad_pS112	GSK3.alpha.beta_pS21_S9	BAD	GSK3A|GSK3B
-0.48789	0	-1	53BP1	Annexin.1	TP53BP1	ANXA1
0.48781	0	1	Bid	Cyclin_D1	BID	CCND1
-0.48774	0	-1	Bap1.c.4	Bid	BAP1	BID
-0.48773	1	-1	eIF4G	HSP70	EIF4G1|EIF4G2|EIF4G3	HSPA1A
0.48714	0	1	HSP70	Mre11	HSPA1A	MRE11A
0.48709	1	1	Caveolin.1	Src_pY527	CAV1	SRC
0.48679	0	1	Chk1	EGFR_pY1173	CHEK1	EGFR
0.48677	0	1	GATA3	VEGFR2	GATA3	KDR
-0.48676	0	-1	Bid	GSK3.alpha.beta	BID	GSK3A|GSK3B
-0.48587	0	-1	GSK3.alpha.beta	Rab11	GSK3A|GSK3B	RAB11A
0.48469	0	1	Ku80	Tuberin	XRCC5	TSC2
-0.48389	0	-1	JNK2	Stathmin	MAPK9	STMN1
0.48332	0	1	LKB1	Mre11	STK11	MRE11A
0.4832	0	1	Notch1	Stathmin	NOTCH1	STMN1
-0.483	0	-1	B.Raf	Collagen_VI	BRAF	COL6A1|COL6A2|COL6A3|COL6A5
0.48293	1	1	CDK1	FoxM1	CDK1	FOXM1
0.48265	0	1	c.Met_pY1235	p53	MET	TP53
0.48162	0	1	p70S6K	Tuberin	RPS6KB1	TSC2
-0.48017	0	-1	Collagen_VI	mTOR	COL6A1|COL6A2|COL6A3|COL6A5	FRAP1|MTOR
-0.48013	0	-1	ER.alpha_pS118	P.Cadherin	ESR1	CDH3
-0.47966	0	-1	14.3.3_epsilon	eIF4G	YWHAE	EIF4G1|EIF4G2|EIF4G3
0.47927	1	1	Annexin.1	EGFR	ANXA1	EGFR
-0.4792	0	-1	Bid	RBM15	BID	RBM15
0.47882	0	1	14.3.3_epsilon	Rab11	YWHAE	RAB11A
-0.47866	0	-1	B.Raf	Rab11	BRAF	RAB11A
0.47824	0	1	N.Cadherin	Rad51	CDH2	RAD51
0.47802	0	1	Annexin.1	YAP	ANXA1	YAP1
0.478	0	1	beta.Catenin	NF2	CTNNB1	NF2
0.47799	0	1	c.Met_pY1235	p27_pT157	MET	CDKN1B
0.47754	0	1	GSK3.alpha.beta	S6	GSK3A|GSK3B	RPS6
-0.4773	0	-1	GSK3.alpha.beta	N.Cadherin	GSK3A|GSK3B	CDH2
-0.47712	0	-1	Bap1.c.4	EGFR_pY1173	BAP1	EGFR
0.47616	0	1	ER.alpha	VEGFR2	ESR1	KDR
-0.47613	0	-1	Bid	mTOR	BID	FRAP1|MTOR
0.4761	0	1	Rab11	TAZ	RAB11A	WWTR1
0.47567	0	1	Heregulin	Smad4	NRG1	SMAD4
0.47517	1	1	14.3.3_beta	Bid	YWHAB	BID
0.47488	0	1	Bid	Collagen_VI	BID	COL6A1|COL6A2|COL6A3|COL6A5
0.47429	0	1	c.Met_pY1235	Chk1	MET	CHEK1
-0.47424	0	-1	DJ.1	FoxM1	PARK7	FOXM1
0.47407	0	1	Chk1	Notch1	CHEK1	NOTCH1
-0.4736	0	-1	N.Cadherin	Tuberin	CDH2	TSC2
-0.47356	0	-1	GATA3	NDRG1_pT346	GATA3	NDRG1
0.47346	0	1	ACVRL1	Rab11	ACVRL1	RAB11A
-0.47312	0	-1	Cyclin_B1	Rab11	CCNB1	RAB11A
-0.47311	0	-1	Tuberin	YAP	TSC2	YAP1
0.47297	0	1	Chk2	RBM15	CHEK2	RBM15
0.47295	0	1	Bid	Mre11	BID	MRE11A
-0.47234	0	-1	RBM15	YAP	RBM15	YAP1
0.47226	0	1	GATA3	mTOR	GATA3	FRAP1|MTOR
-0.47188	0	-1	Annexin.1	ER.alpha	ANXA1	ESR1
-0.47128	0	-1	EGFR_pY1173	eIF4G	EGFR	EIF4G1|EIF4G2|EIF4G3
-0.47068	0	-1	Rab11	Tuberin	RAB11A	TSC2
0.47064	0	1	GSK3.alpha.beta	Ku80	GSK3A|GSK3B	XRCC5
-0.4706	0	-1	GSK3.alpha.beta	TAZ	GSK3A|GSK3B	WWTR1
-0.47051	0	-1	Collagen_VI	GAPDH	COL6A1|COL6A2|COL6A3|COL6A5	GAPDH
0.46978	0	1	ARHI	Caveolin.1	DIRAS3	CAV1
0.46952	1	1	mTOR	p70S6K	FRAP1|MTOR	RPS6KB1
-0.46877	1	-1	JNK2	p53	MAPK9	TP53
0.46857	0	1	Chk2_pT68	p27_pT157	CHEK2	CDKN1B
-0.46839	0	-1	14.3.3_beta	Ku80	YWHAB	XRCC5
0.46835	0	1	ETS.1	N.Cadherin	ETS1	CDH2
0.46792	0	1	53BP1	B.Raf	TP53BP1	BRAF
0.46764	0	1	C.Raf_pS338	Chk2_pT68	RAF1	CHEK2
-0.46743	0	-1	14.3.3_beta	eIF4G	YWHAB	EIF4G1|EIF4G2|EIF4G3
0.46725	0	1	p70S6K_pT389	Src_pY527	RPS6KB1	SRC
0.46716	0	1	JNK_pT183_Y185	MAPK_pT202_Y204	MAPK8|MAPK9	MAPK1|MAPK3
0.46715	0	1	Bak	HER3_pY1289	BAK1	ERBB3
0.46697	0	1	GAPDH	S6	GAPDH	RPS6
0.4669	0	1	C.Raf_pS338	Chk1	RAF1	CHEK1
-0.4666	0	-1	Chk1	mTOR	CHEK1	FRAP1|MTOR
0.46614	0	1	14.3.3_beta	N.Cadherin	YWHAB	CDH2
-0.46608	0	-1	Bap1.c.4	N.Cadherin	BAP1	CDH2
-0.46582	0	-1	ARHI	eIF4G	DIRAS3	EIF4G1|EIF4G2|EIF4G3
0.46581	0	1	Chk1	TAZ	CHEK1	WWTR1
-0.46579	1	-1	GATA3	Notch1	GATA3	NOTCH1
0.46528	0	1	ER.alpha_pS118	VEGFR2	ESR1	KDR
-0.46527	0	-1	S6	Src_pY527	RPS6	SRC
0.46524	0	1	ETS.1	PEA15_pS116	ETS1	PEA15
0.46486	0	1	PDK1_pS241	Tuberin	PDK1	TSC2
-0.46484	0	-1	B.Raf	Bid	BRAF	BID
0.46467	1	1	eEF2	S6	EEF2	RPS6
0.46461	0	1	Bid	CD20	BID	MS4A1
-0.46366	0	-1	EGFR_pY1173	S6	EGFR	RPS6
0.4634	1	1	Akt_pT308	Tuberin_pT1462	AKT1|AKT2|AKT3	TSC2
0.46336	0	1	CD20	TAZ	MS4A1	WWTR1
0.46331	0	1	EGFR_pY1068	HER3_pY1289	EGFR	ERBB3
0.46315	0	1	N.Ras	Rab11	NRAS	RAB11A
-0.463	0	-1	Collagen_VI	Cyclin_B1	COL6A1|COL6A2|COL6A3|COL6A5	CCNB1
0.46295	0	1	Cyclin_D1	EGFR_pY1173	CCND1	EGFR
0.46197	0	1	Cyclin_B1	GAPDH	CCNB1	GAPDH
0.46186	0	1	Bcl.2	p27	BCL2	CDKN1B
-0.46131	0	-1	Bap1.c.4	HSP70	BAP1	HSPA1A
0.46129	0	1	p70S6K	RBM15	RPS6KB1	RBM15
-0.46098	0	-1	Ku80	Rab11	XRCC5	RAB11A
-0.46092	0	-1	B.Raf	EGFR_pY1173	BRAF	EGFR
0.46075	0	1	CD20	Collagen_VI	MS4A1	COL6A1|COL6A2|COL6A3|COL6A5
0.46071	0	1	c.Met_pY1235	C.Raf_pS338	MET	RAF1
-0.46068	0	-1	HSP70	S6	HSPA1A	RPS6
0.46035	0	1	GSK3_pS9	PKC.pan_BetaII_pS660	GSK3B	PRKCB
-0.46012	0	-1	ER.alpha_pS118	Lck	ESR1	LCK
0.46005	1	1	Chk1	Chk2_pT68	CHEK1	CHEK2
-0.45988	0	-1	Cyclin_D1	S6	CCND1	RPS6
0.45971	0	1	CD31	p27_pT157	PECAM1	CDKN1B
-0.45968	0	-1	ASNS	Caveolin.1	ASNS	CAV1
0.45934	0	1	Annexin.1	TAZ	ANXA1	WWTR1
0.45884	1	1	ER.alpha	PR	ESR1	PGR
0.45875	0	1	eEF2	Ku80	EEF2	XRCC5
0.45869	0	1	Cyclin_E2	Rad51	CCNE2	RAD51
0.45842	0	1	cIAP	mTOR	BIRC2	FRAP1|MTOR
0.45804	0	1	Ku80	S6	XRCC5	RPS6
0.45786	0	1	EGFR	EGFR_pY1173	EGFR	EGFR
0.45756	1	1	Akt_pT308	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
-0.45754	0	-1	14.3.3_epsilon	PKC.pan_BetaII_pS660	YWHAE	PRKCB
0.45745	0	1	Annexin_VII	DJ.1	ANXA7	PARK7
0.45684	0	1	ER.alpha_pS118	mTOR	ESR1	FRAP1|MTOR
0.45678	0	1	DJ.1	PEA.15	PARK7	PEA15
0.45646	0	1	Chk2	eEF2	CHEK2	EEF2
-0.45639	0	-1	Cyclin_E1	INPP4B	CCNE1	INPP4B
0.45608	0	1	C.Raf_pS338	Stathmin	RAF1	STMN1
0.45602	1	1	beta.Catenin	Dvl3	CTNNB1	DVL3
-0.45519	0	-1	mTOR	N.Ras	FRAP1|MTOR	NRAS
-0.45493	0	-1	c.Kit	Tuberin	KIT	TSC2
-0.45462	0	-1	N.Cadherin	RBM15	CDH2	RBM15
0.45452	0	1	eIF4G	Tuberin	EIF4G1|EIF4G2|EIF4G3	TSC2
0.45433	0	1	B.Raf	GSK3.alpha.beta	BRAF	GSK3A|GSK3B
0.45407	0	1	eIF4G	GAPDH	EIF4G1|EIF4G2|EIF4G3	GAPDH
-0.4539	0	-1	Ku80	YAP	XRCC5	YAP1
0.45374	0	1	mTOR	PREX1	FRAP1|MTOR	PREX1
-0.4536	1	-1	Akt	Chk1	AKT1|AKT2|AKT3	CHEK1
0.45317	1	1	EGFR_pY1068	Src_pY527	EGFR	SRC
-0.45268	0	-1	ER.alpha	Notch1	ESR1	NOTCH1
0.45267	0	1	14.3.3_beta	Heregulin	YWHAB	NRG1
-0.45238	0	-1	cIAP	HSP70	BIRC2	HSPA1A
0.45204	0	1	Bak	Cyclin_E2	BAK1	CCNE2
0.45189	0	1	ER.alpha_pS118	PDK1_pS241	ESR1	PDK1
0.45164	1	1	Src_pY527	STAT3_pY705	SRC	STAT3
-0.45163	0	-1	53BP1	Stathmin	TP53BP1	STMN1
0.45161	0	1	CD31	p53	PECAM1	TP53
0.45161	0	1	PREX1	VEGFR2	PREX1	KDR
0.45156	0	1	Bad_pS112	GSK3_pS9	BAD	GSK3B
-0.45149	0	-1	14.3.3_beta	GSK3.alpha.beta	YWHAB	GSK3A|GSK3B
0.45101	0	1	B.Raf	RBM15	BRAF	RBM15
