weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.13592	1	1	GAB2	STAT5.alpha	GAB2	STAT5A
0.13586	0	1	FoxM1	PCNA	FOXM1	PCNA
-0.13533	0	-1	Bax	PKC.delta_pS664	BAX	PRKCD
0.13531	0	1	JNK2	Raptor	MAPK9	RPTOR
-0.13518	0	-1	BRCA2	STAT5.alpha	BRCA2	STAT5A
0.13513	0	1	Bim	c.Kit	BCL2L11	KIT
0.13513	0	1	Annexin.1	cIAP	ANXA1	BIRC2
0.1346	0	1	mTOR_pS2448	Src_pY527	FRAP1|MTOR	SRC
0.13459	1	1	Akt_pT308	GSK3_pS9	AKT1|AKT2|AKT3	GSK3B
0.13444	0	1	p38_MAPK	Rad50	MAPK14	RAD50
-0.13433	0	-1	HER3	IGFBP2	ERBB3	IGFBP2
-0.13408	0	-1	14.3.3_zeta	p90RSK	YWHAZ	RPS6KA1
0.13393	0	1	Ku80	NF2	XRCC5	NF2
0.13376	0	1	c.Met_pY1235	Mre11	MET	MRE11A
0.13365	1	1	MEK1	Src_pY416	MAP2K1	SRC
0.13361	0	1	Bid	Mre11	BID	MRE11A
0.13344	0	1	Cyclin_D1	PDK1	CCND1	PDK1
0.13344	0	1	STAT3_pY705	VHL	STAT3	VHL
0.13321	0	-1	Chk2	Cyclin_D1	CHEK2	CCND1
0.13289	0	1	C.Raf	NF2	RAF1	NF2
0.13283	0	1	ARID1A	Bap1.c.4	ARID1A	BAP1
-0.13259	0	-1	Chk2_pT68	Syk	CHEK2	SYK
0.13251	0	1	E.Cadherin	p90RSK	CDH1	RPS6KA1
-0.13224	0	-1	eIF4E	STAT3_pY705	EIF4E	STAT3
-0.13224	0	-1	ATM	c.Met_pY1235	ATM	MET
0.13222	0	1	p62.LCK.ligand	PI3K.p110.alpha	SQSTM1	PIK3CA
0.13212	0	1	ETS.1	RBM15	ETS1	RBM15
-0.13201	0	-1	4E.BP1_pT70	MEK1	EIF4EBP1	MAP2K1
-0.13181	0	-1	Rad50	Src	RAD50	SRC
0.13167	0	1	beta.Catenin	YAP_pS127	CTNNB1	YAP1
-0.13159	0	-1	B.Raf	Rad51	BRAF	RAD51
0.13147	0	1	Bid	PEA15_pS116	BID	PEA15
-0.13146	0	-1	Claudin.7	p70S6K	CLDN7	RPS6KB1
-0.13092	0	-1	Syk	TAZ	SYK	WWTR1
0.13085	0	1	FoxM1	GAPDH	FOXM1	GAPDH
-0.13077	0	-1	GSK3.alpha.beta	Rictor_pT1135	GSK3A|GSK3B	RICTOR
0.13063	0	-1	Annexin.1	Chk1_pS345	ANXA1	CHEK1
-0.13059	0	-1	Bim	GATA3	BCL2L11	GATA3
0.13058	0	1	14.3.3_beta	Bax	YWHAB	BAX
0.13048	0	1	Bcl.2	p27	BCL2	CDKN1B
-0.13025	0	-1	14.3.3_epsilon	AMPK_pT172	YWHAE	PRKAA1
0.13014	0	1	STAT5.alpha	Tuberin	STAT5A	TSC2
0.12969	0	1	Bap1.c.4	ER.alpha_pS118	BAP1	ESR1
0.12947	0	1	Ku80	p90RSK	XRCC5	RPS6KA1
-0.12941	0	-1	Akt	Annexin_VII	AKT1|AKT2|AKT3	ANXA7
0.12897	0	1	GSK3.alpha.beta	NF2	GSK3A|GSK3B	NF2
-0.12879	0	-1	AMPK_alpha	JNK_pT183_Y185	PRKAA1	MAPK8|MAPK9
0.12839	0	1	ACC1	FASN	ACACA	FASN
0.12832	0	1	G6PD	p62.LCK.ligand	G6PD	SQSTM1
0.12809	0	1	ETS.1	Lck	ETS1	LCK
-0.12807	0	-1	Annexin.1	ATM	ANXA1	ATM
0.12806	0	1	eEF2	XBP1	EEF2	XBP1
0.12805	0	1	Cyclin_E1	IGFBP2	CCNE1	IGFBP2
0.12802	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
-0.12799	0	-1	PDK1_pS241	STAT5.alpha	PDK1	STAT5A
-0.12798	0	-1	ERK2	NDRG1_pT346	MAPK1	NDRG1
-0.12792	0	-1	IRS1	VHL	IRS1	VHL
-0.12785	0	-1	p27_pT198	Rad51	CDKN1B	RAD51
-0.12783	0	-1	PAI.1	YB.1	SERPINE1	YBX1
-0.1275	0	-1	Akt	Bax	AKT1|AKT2|AKT3	BAX
0.12746	0	1	14.3.3_zeta	NDRG1_pT346	YWHAZ	NDRG1
0.12742	0	-1	p53	PEA.15	TP53	PEA15
0.12712	1	-1	GSK3.alpha.beta	GSK3.alpha.beta_pS21_S9	GSK3A|GSK3B	GSK3A|GSK3B
0.12709	0	1	4E.BP1_pS65	Caspase.7_cleavedD198	EIF4EBP1	CASP7
-0.12704	0	-1	GATA3	TAZ	GATA3	WWTR1
0.12699	0	1	Chk1_pS345	mTOR_pS2448	CHEK1	FRAP1|MTOR
0.12698	0	1	ARID1A	VHL	ARID1A	VHL
-0.12689	0	-1	PAI.1	PDCD4	SERPINE1	PDCD4
0.1268	0	1	A.Raf_pS299	N.Ras	ARAF	NRAS
-0.12664	0	-1	Rad50	Rb_pS807_S811	RAD50	RB1
0.12656	0	-1	JNK2	XRCC1	MAPK9	XRCC1
0.12655	0	1	CD20	XBP1	MS4A1	XBP1
0.12655	1	1	JNK_pT183_Y185	Src_pY527	MAPK8|MAPK9	SRC
-0.1265	0	-1	4E.BP1	Annexin_VII	EIF4EBP1	ANXA7
0.12646	0	1	NDRG1_pT346	TAZ	NDRG1	WWTR1
-0.12641	0	-1	Lck	Tuberin	LCK	TSC2
0.12629	0	1	Acetyl.a.Tubulin.Lys40	ARHI	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	DIRAS3
0.12622	0	1	GAPDH	XBP1	GAPDH	XBP1
0.12612	1	1	MAPK_pT202_Y204	Shc_pY317	MAPK1|MAPK3	SHC1
0.12584	0	1	AMPK_pT172	p38_MAPK	PRKAA1	MAPK14
0.12576	0	1	cIAP	p70S6K	BIRC2	RPS6KB1
0.12576	0	1	P.Cadherin	Shc_pY317	CDH3	SHC1
0.12573	0	1	Annexin.1	PREX1	ANXA1	PREX1
-0.12572	0	1	Fibronectin	Transglutaminase	FN1	TGM2
0.1257	0	1	14.3.3_beta	Myosin.IIa_pS1943	YWHAB	MYH9
0.12559	0	1	c.Myc	HSP70	MYC	HSPA1A
0.12541	0	1	ARID1A	Rictor_pT1135	ARID1A	RICTOR
0.12495	1	1	TSC1	Tuberin	TSC1	TSC2
-0.12483	0	-1	NF2	p27_pT157	NF2	CDKN1B
-0.12466	0	-1	Bid	PCNA	BID	PCNA
-0.12461	0	-1	Beclin	mTOR	BECN1	FRAP1|MTOR
-0.12461	0	-1	Cyclin_D1	p27_pT198	CCND1	CDKN1B
0.12461	0	1	Bcl.xL	N.Cadherin	BCL2L1	CDH2
0.12442	0	1	HER3_pY1289	Smad3	ERBB3	SMAD3
0.1244	0	1	ASNS	Tuberin_pT1462	ASNS	TSC2
-0.1244	0	-1	53BP1	ASNS	TP53BP1	ASNS
0.12428	0	1	p27_pT198	PRAS40_pT246	CDKN1B	AKT1S1
0.12424	0	-1	eEF2K	Rad51	EEF2K	RAD51
0.12418	0	1	Smad4	YB.1	SMAD4	YBX1
0.12401	0	1	PCNA	SF2	PCNA	SRSF1
0.12383	0	1	4E.BP1_pS65	Rictor	EIF4EBP1	RICTOR
-0.12365	0	1	PREX1	Smad1	PREX1	SMAD1
0.12352	0	1	Claudin.7	Rb_pS807_S811	CLDN7	RB1
-0.12347	0	-1	Myosin.IIa_pS1943	Smad4	MYH9	SMAD4
-0.12329	0	1	Chk1	DJ.1	CHEK1	PARK7
-0.12328	0	-1	GAB2	NDRG1_pT346	GAB2	NDRG1
-0.12325	0	1	ASNS	NDRG1_pT346	ASNS	NDRG1
-0.12324	0	1	C.Raf	Chk1_pS345	RAF1	CHEK1
0.12323	0	1	Notch1	Rad51	NOTCH1	RAD51
0.12316	0	1	c.Kit	N.Cadherin	KIT	CDH2
0.12307	0	1	CD49b	NDRG1_pT346	ITGA2	NDRG1
-0.12298	1	-1	NF.kB.p65_pS536	Src	NFKB1	SRC
-0.12283	0	-1	Bax	MEK1	BAX	MAP2K1
-0.12275	0	-1	Cyclin_D1	PDK1_pS241	CCND1	PDK1
-0.12265	0	1	Cyclin_E2	p70S6K	CCNE2	RPS6KB1
0.12262	0	1	AMPK_pT172	Bad_pS112	PRKAA1	BAD
0.12259	0	1	N.Cadherin	p27_pT157	CDH2	CDKN1B
0.12253	0	1	14.3.3_beta	Chk2	YWHAB	CHEK2
-0.12253	0	1	14.3.3_epsilon	PREX1	YWHAE	PREX1
0.12252	0	1	Bax	PCNA	BAX	PCNA
0.1225	0	1	Smad3	YB.1	SMAD3	YBX1
-0.12248	0	1	4E.BP1	Rb_pS807_S811	EIF4EBP1	RB1
0.12235	0	1	Ku80	STAT5.alpha	XRCC5	STAT5A
0.1223	0	1	4E.BP1_pT70	ER.alpha_pS118	EIF4EBP1	ESR1
0.12225	0	1	ARHI	P.Cadherin	DIRAS3	CDH3
0.12203	0	1	ACC_pS79	Bad_pS112	ACACA|ACACB	BAD
0.1219	0	-1	14.3.3_epsilon	PKC.delta_pS664	YWHAE	PRKCD
0.12164	0	1	Myosin.IIa_pS1943	NF2	MYH9	NF2
0.1216	0	1	Bap1.c.4	S6	BAP1	RPS6
-0.12157	0	-1	LKB1	SCD1	STK11	SCD
-0.12141	0	1	PAI.1	PREX1	SERPINE1	PREX1
-0.1214	0	-1	PEA15_pS116	XBP1	PEA15	XBP1
-0.12129	0	1	Rictor_pT1135	Shc_pY317	RICTOR	SHC1
0.1212	0	1	eEF2	GAPDH	EEF2	GAPDH
-0.12117	0	-1	Bim	MYH11	BCL2L11	MYH11
0.12117	0	1	LKB1	Mre11	STK11	MRE11A
0.12104	0	1	S6	XBP1	RPS6	XBP1
0.12096	0	1	Beclin	CD31	BECN1	PECAM1
0.12093	1	1	14.3.3_beta	Raptor	YWHAB	RPTOR
0.12087	0	1	Annexin_VII	Claudin.7	ANXA7	CLDN7
0.12085	0	1	Mre11	p27_pT198	MRE11A	CDKN1B
0.12079	0	-1	Akt	CD20	AKT1|AKT2|AKT3	MS4A1
-0.12073	0	-1	Chk2_pT68	PEA.15	CHEK2	PEA15
0.12069	0	-1	Bcl.xL	VHL	BCL2L1	VHL
0.12011	0	1	CD20	G6PD	MS4A1	G6PD
0.11998	0	1	YAP_pS127	YB.1	YAP1	YBX1
-0.11997	0	-1	Bax	VHL	BAX	VHL
0.11994	0	1	Bcl.xL	Rad50	BCL2L1	RAD50
-0.11986	0	1	Chk2_pT68	MIG.6	CHEK2	ERRFI1
0.11981	0	-1	Lck	p27_pT198	LCK	CDKN1B
-0.11971	0	1	ARID1A	Bcl.2	ARID1A	BCL2
-0.11969	1	-1	EGFR_pY1173	Src	EGFR	SRC
0.11967	0	1	Cyclin_B1	FASN	CCNB1	FASN
-0.11958	0	-1	CD49b	GSK3.alpha.beta_pS21_S9	ITGA2	GSK3A|GSK3B
0.11956	0	-1	Caveolin.1	HER3_pY1289	CAV1	ERBB3
-0.11954	0	-1	Annexin_VII	PRAS40_pT246	ANXA7	AKT1S1
0.11937	0	1	Bad_pS112	IRS1	BAD	IRS1
0.11932	0	1	AR	eEF2K	AR	EEF2K
0.11929	0	1	cIAP	Syk	BIRC2	SYK
0.11925	1	1	beta.Catenin	JNK2	CTNNB1	MAPK9
-0.11924	0	-1	eIF4G	Myosin.IIa_pS1943	EIF4G1|EIF4G2|EIF4G3	MYH9
0.1192	0	-1	ER.alpha_pS118	TRFC	ESR1	TFRC
0.11905	0	1	EGFR_pY1173	HER3_pY1289	EGFR	ERBB3
0.11905	0	1	4E.BP1_pT37T46	S6_pS240_S244	EIF4EBP1	RPS6
-0.11902	1	-1	c.Myc	Cyclin_D1	MYC	CCND1
0.11892	0	1	CD20	Src	MS4A1	SRC
0.11886	0	1	Collagen_VI	Lck	COL6A1|COL6A2|COL6A3|COL6A5	LCK
-0.11884	0	-1	MEK1	p90RSK	MAP2K1	RPS6KA1
-0.11883	0	-1	Bcl.xL	C.Raf	BCL2L1	RAF1
0.1188	0	1	B.Raf	HER3	BRAF	ERBB3
0.11874	0	1	PEA15_pS116	Rad50	PEA15	RAD50
-0.11871	0	1	Cyclin_E1	FOXO3a	CCNE1	FOXO3
0.11871	0	1	ER.alpha_pS118	PR	ESR1	PGR
0.1187	0	1	TAZ	Transglutaminase	WWTR1	TGM2
0.11868	0	1	Notch1	VHL	NOTCH1	VHL
0.11864	0	1	BRCA2	C.Raf_pS338	BRCA2	RAF1
-0.11852	0	-1	C.Raf	Collagen_VI	RAF1	COL6A1|COL6A2|COL6A3|COL6A5
-0.11852	0	-1	Caspase.7_cleavedD198	Rab.25	CASP7	RAB25
-0.11849	0	1	MEK1_pS217_S221	p90RSK	MAP2K1	RPS6KA1
-0.11848	0	-1	53BP1	JNK_pT183_Y185	TP53BP1	MAPK8|MAPK9
-0.11846	0	-1	4E.BP1	S6_pS240_S244	EIF4EBP1	RPS6
-0.11844	0	-1	AMPK_alpha	NF.kB.p65_pS536	PRKAA1	NFKB1
-0.11836	0	-1	p62.LCK.ligand	Stathmin	SQSTM1	STMN1
0.11834	0	1	ARID1A	DJ.1	ARID1A	PARK7
