weight	inPC	edgesign	prot1	prot2	gene1	gene2
0.22331	0	1	Src_pY416	Src_pY527	SRC	SRC
0.2233	0	1	Chk1_pS345	Cyclin_E1	CHEK1	CCNE1
0.22094	0	1	PEA.15	YAP_pS127	PEA15	YAP1
0.2199	0	1	beta.Catenin	Tuberin	CTNNB1	TSC2
0.21976	0	1	INPP4B	YB.1	INPP4B	YBX1
0.2193	0	1	Bid	BRCA2	BID	BRCA2
0.21782	0	1	beta.Catenin	NF2	CTNNB1	NF2
0.21755	0	1	Cyclin_E2	GATA3	CCNE2	GATA3
0.21744	0	1	Cyclin_D1	Mre11	CCND1	MRE11A
0.21657	0	1	HER3	Smad4	ERBB3	SMAD4
0.21367	1	1	Cyclin_E1	PCNA	CCNE1	PCNA
0.211	0	1	HER3_pY1289	Shc_pY317	ERBB3	SHC1
0.20756	0	-1	CD49b	PKC.pan_BetaII_pS660	ITGA2	PRKCB
0.20636	0	1	mTOR	mTOR_pS2448	FRAP1|MTOR	FRAP1|MTOR
0.20452	0	1	PREX1	STAT5.alpha	PREX1	STAT5A
0.20236	0	1	beta.Catenin	PTEN	CTNNB1	PTEN
0.19885	1	1	EGFR_pY1068	Shc_pY317	EGFR	SHC1
0.19867	0	1	AMPK_alpha	ERK2	PRKAA1	MAPK1
0.19863	0	1	Akt	Paxillin	AKT1|AKT2|AKT3	PXN
0.19858	0	1	4E.BP1_pT37T46	S6_pS235_S236	EIF4EBP1	RPS6
0.19696	0	1	HER3_pY1289	p70S6K_pT389	ERBB3	RPS6KB1
0.19632	0	1	ACC1	P.Cadherin	ACACA	CDH3
0.19403	0	1	p21	PAI.1	CDKN1A	SERPINE1
0.19365	0	1	Raptor	YB.1	RPTOR	YBX1
0.19346	0	1	S6_pS235_S236	YB.1_pS102	RPS6	YBX1
0.19299	1	1	PKC.alpha	PKC.delta_pS664	PRKCA	PRKCD
0.19187	0	1	Beclin	YB.1	BECN1	YBX1
0.18957	1	1	Src_pY527	STAT3_pY705	SRC	STAT3
0.18811	0	1	P.Cadherin	PI3K.p85	CDH3	PIK3R1
0.18797	0	1	c.Kit	Notch1	KIT	NOTCH1
0.18767	1	1	C.Raf_pS338	MAPK_pT202_Y204	RAF1	MAPK1|MAPK3
0.18705	0	-1	AR	P.Cadherin	AR	CDH3
0.18615	0	1	AMPK_pT172	PTEN	PRKAA1	PTEN
0.18576	0	1	AMPK_alpha	GAPDH	PRKAA1	GAPDH
0.18495	0	1	Cyclin_B1	TRFC	CCNB1	TFRC
0.18456	0	1	p90RSK	RBM15	RPS6KA1	RBM15
0.18119	1	1	eEF2	S6	EEF2	RPS6
0.18079	1	1	FoxM1	XRCC1	FOXM1	XRCC1
0.1805	0	1	CDK1	YAP	CDK1	YAP1
0.17861	0	1	c.Met_pY1235	p27_pT157	MET	CDKN1B
0.17661	0	-1	PDK1_pS241	Stathmin	PDK1	STMN1
0.17599	0	1	BRCA2	Rab.25	BRCA2	RAB25
0.17491	0	1	AMPK_alpha	mTOR_pS2448	PRKAA1	FRAP1|MTOR
0.17322	0	1	SCD1	SF2	SCD	SRSF1
0.17287	0	1	Mre11	TIGAR	MRE11A	C12ORF5
0.17198	0	1	Bad_pS112	p38_pT180_Y182	BAD	MAPK14
0.17068	0	-1	Bcl.xL	TSC1	BCL2L1	TSC1
0.17023	0	1	Cyclin_E2	Smad1	CCNE2	SMAD1
0.17001	0	-1	B.Raf	p21	BRAF	CDKN1A
0.16974	0	-1	ETS.1	NF2	ETS1	NF2
0.1694	1	1	ARID1A	Smad1	ARID1A	SMAD1
0.16874	0	1	C.Raf_pS338	Mre11	RAF1	MRE11A
0.1677	0	1	FOXO3a_pS318_S321	Rictor	FOXO3	RICTOR
0.16717	0	1	14.3.3_zeta	PRDX1	YWHAZ	PRDX1
0.16689	1	1	EGFR_pY1173	HER2_pY1248	EGFR	ERBB2
0.16481	1	1	E.Cadherin	HER3	CDH1	ERBB3
0.16469	0	-1	P.Cadherin	Smad4	CDH3	SMAD4
0.16461	0	1	Bad_pS112	YB.1_pS102	BAD	YBX1
0.16421	0	1	CD20	Mre11	MS4A1	MRE11A
0.16319	0	1	eIF4G	GSK3_pS9	EIF4G1|EIF4G2|EIF4G3	GSK3B
0.16195	1	1	Akt_pS473	Akt_pT308	AKT1|AKT2|AKT3	AKT1|AKT2|AKT3
0.16179	0	1	Bax	eEF2	BAX	EEF2
0.15982	0	-1	C.Raf	Cyclin_E1	RAF1	CCNE1
0.15803	0	1	Fibronectin	p21	FN1	CDKN1A
0.15734	0	1	ACC_pS79	Chk2	ACACA|ACACB	CHEK2
0.15714	1	1	Akt	HER2	AKT1|AKT2|AKT3	ERBB2
0.15614	0	-1	N.Cadherin	STAT5.alpha	CDH2	STAT5A
0.15559	0	1	p21	Stathmin	CDKN1A	STMN1
0.15552	1	1	MAPK_pT202_Y204	MEK1_pS217_S221	MAPK1|MAPK3	MAP2K1
0.15543	0	-1	Bax	Paxillin	BAX	PXN
0.15502	0	1	53BP1	RBM15	TP53BP1	RBM15
0.15402	0	1	Chk2_pT68	XRCC1	CHEK2	XRCC1
0.15356	0	1	FOXO3a	Mre11	FOXO3	MRE11A
0.15304	0	1	NDRG1_pT346	Tuberin_pT1462	NDRG1	TSC2
0.15128	1	-1	14.3.3_beta	beta.Catenin	YWHAB	CTNNB1
0.1511	0	-1	GAPDH	YAP	GAPDH	YAP1
0.15107	0	1	p21	XBP1	CDKN1A	XBP1
0.15057	0	1	14.3.3_epsilon	Smad4	YWHAE	SMAD4
0.15014	0	1	IGFBP2	p21	IGFBP2	CDKN1A
0.15004	0	1	4E.BP1	TRFC	EIF4EBP1	TFRC
0.14971	0	-1	Bcl.2	Cyclin_B1	BCL2	CCNB1
0.14937	0	1	LKB1	TIGAR	STK11	C12ORF5
0.14931	0	-1	EGFR_pY1068	FOXO3a_pS318_S321	EGFR	FOXO3
0.14917	0	1	Cyclin_B1	FASN	CCNB1	FASN
0.1491	0	1	NF.kB.p65_pS536	p90RSK_pT359_S363	NFKB1	RPS6KA1
0.14821	0	1	MEK1_pS217_S221	PKC.pan_BetaII_pS660	MAP2K1	PRKCB
0.14815	0	1	p70S6K_pT389	Rab.25	RPS6KB1	RAB25
0.14783	0	1	Lck	PREX1	LCK	PREX1
0.14741	0	1	DJ.1	GSK3.alpha.beta	PARK7	GSK3A|GSK3B
0.14728	1	1	eIF4G	p70S6K	EIF4G1|EIF4G2|EIF4G3	RPS6KB1
0.14708	0	1	Annexin_VII	Rab.25	ANXA7	RAB25
0.14694	0	1	ERK2	mTOR	MAPK1	FRAP1|MTOR
0.14683	0	1	Collagen_VI	Rictor	COL6A1|COL6A2|COL6A3|COL6A5	RICTOR
0.14655	0	1	ER.alpha_pS118	Smad4	ESR1	SMAD4
0.14653	0	1	Mre11	TAZ	MRE11A	WWTR1
0.14515	0	-1	Rab11	YB.1	RAB11A	YBX1
0.14512	0	1	Akt_pS473	Shc_pY317	AKT1|AKT2|AKT3	SHC1
0.14505	1	1	Bak	Bid	BAK1	BID
0.14495	0	1	ETS.1	MYH11	ETS1	MYH11
0.14468	0	-1	ACC1	CD20	ACACA	MS4A1
0.1438	0	1	c.Jun_pS73	STAT3_pY705	JUN	STAT3
0.14105	0	1	ACC_pS79	ASNS	ACACA|ACACB	ASNS
0.14041	0	-1	p62.LCK.ligand	PDK1_pS241	SQSTM1	PDK1
0.13947	0	-1	G6PD	Src_pY527	G6PD	SRC
0.13847	0	-1	cIAP	HSP70	BIRC2	HSPA1A
0.13801	0	-1	Bap1.c.4	Src	BAP1	SRC
0.13765	0	1	HER3_pY1289	Src_pY416	ERBB3	SRC
0.13687	0	1	4E.BP1_pT37T46	Src	EIF4EBP1	SRC
0.1367	0	1	PREX1	PTEN	PREX1	PTEN
0.1366	0	1	Bcl.2	p27	BCL2	CDKN1B
0.13587	0	-1	HER3	Paxillin	ERBB3	PXN
0.13582	0	1	Chk2	EGFR	CHEK2	EGFR
0.13547	0	-1	4E.BP1_pT70	ARID1A	EIF4EBP1	ARID1A
0.13523	0	-1	Src_pY527	TAZ	SRC	WWTR1
0.1342	0	1	p70S6K	RBM15	RPS6KB1	RBM15
0.13419	0	1	4E.BP1_pS65	NDRG1_pT346	EIF4EBP1	NDRG1
0.13397	1	1	P.Cadherin	Src	CDH3	SRC
0.1329	0	1	PEA.15	PRDX1	PEA15	PRDX1
0.13286	0	-1	FASN	HER3_pY1289	FASN	ERBB3
0.13285	0	1	DJ.1	eIF4E	PARK7	EIF4E
0.13272	0	1	eIF4G	MEK1	EIF4G1|EIF4G2|EIF4G3	MAP2K1
0.13258	1	1	beta.Catenin	EGFR_pY1068	CTNNB1	EGFR
0.1324	0	-1	Acetyl.a.Tubulin.Lys40	PAI.1	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	SERPINE1
0.13236	0	1	FoxM1	Rab.25	FOXM1	RAB25
0.13211	1	1	Akt	GAB2	AKT1|AKT2|AKT3	GAB2
0.13204	0	-1	14.3.3_zeta	GAB2	YWHAZ	GAB2
0.13197	0	1	Cyclin_E2	Rad51	CCNE2	RAD51
0.13181	0	-1	RBM15	Stathmin	RBM15	STMN1
0.13178	0	1	beta.Catenin	VHL	CTNNB1	VHL
0.13137	0	-1	Chk1	PKC.pan_BetaII_pS660	CHEK1	PRKCB
0.13076	0	-1	c.Kit	VHL	KIT	VHL
0.1303	0	-1	eEF2K	Mre11	EEF2K	MRE11A
0.12948	0	-1	Chk2	Rab11	CHEK2	RAB11A
0.12947	0	1	Heregulin	Rab11	NRG1	RAB11A
0.12931	0	1	4E.BP1	NF2	EIF4EBP1	NF2
0.12842	0	1	GATA3	YAP	GATA3	YAP1
0.12795	0	1	Bid	Stathmin	BID	STMN1
0.12777	0	1	ERK2	Rad50	MAPK1	RAD50
0.12766	0	1	p53	Stathmin	TP53	STMN1
0.12739	0	1	Acetyl.a.Tubulin.Lys40	Heregulin	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	NRG1
0.12727	0	1	CDK1	p27_pT198	CDK1	CDKN1B
0.12692	0	1	MYH11	Raptor	MYH11	RPTOR
0.12667	0	-1	eEF2	HER2_pY1248	EEF2	ERBB2
0.12663	0	1	c.Met_pY1235	DJ.1	MET	PARK7
0.12655	0	1	Lck	YB.1_pS102	LCK	YBX1
0.12605	1	1	Shc_pY317	Src_pY527	SHC1	SRC
0.1259	0	-1	AMPK_alpha	XBP1	PRKAA1	XBP1
0.1257	0	1	MYH11	Myosin.IIa_pS1943	MYH11	MYH9
0.12551	0	1	Bak	Stathmin	BAK1	STMN1
0.12534	0	-1	Cyclin_E1	TSC1	CCNE1	TSC1
0.12518	0	1	Chk1	HER3_pY1289	CHEK1	ERBB3
0.12506	0	-1	GSK3.alpha.beta	Stathmin	GSK3A|GSK3B	STMN1
0.12492	1	1	Chk1	Rad51	CHEK1	RAD51
0.12485	0	-1	c.Kit	Transglutaminase	KIT	TGM2
0.12472	0	1	beta.Catenin	TSC1	CTNNB1	TSC1
0.12433	0	-1	CD31	PKC.pan_BetaII_pS660	PECAM1	PRKCB
0.12424	0	1	Bid	Caspase.7_cleavedD198	BID	CASP7
0.12381	0	-1	PCNA	TSC1	PCNA	TSC1
0.12372	0	-1	14.3.3_zeta	Rictor	YWHAZ	RICTOR
0.12318	0	1	MEK1_pS217_S221	mTOR_pS2448	MAP2K1	FRAP1|MTOR
0.1228	0	1	GSK3.alpha.beta_pS21_S9	Tuberin_pT1462	GSK3A|GSK3B	TSC2
0.12272	0	1	Dvl3	eIF4G	DVL3	EIF4G1|EIF4G2|EIF4G3
0.1223	0	-1	ASNS	HER2	ASNS	ERBB2
0.1218	0	1	4E.BP1	p27	EIF4EBP1	CDKN1B
0.12128	0	1	ATM	STAT5.alpha	ATM	STAT5A
0.12105	0	-1	GSK3.alpha.beta_pS21_S9	Smad4	GSK3A|GSK3B	SMAD4
0.12071	0	1	NF2	RBM15	NF2	RBM15
0.12064	0	1	4E.BP1_pT37T46	4E.BP1_pT70	EIF4EBP1	EIF4EBP1
0.12062	0	1	Acetyl.a.Tubulin.Lys40	p90RSK_pT359_S363	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	RPS6KA1
0.12058	0	1	FoxM1	p53	FOXM1	TP53
0.11948	0	1	AR	HER3	AR	ERBB3
0.11932	0	1	Caveolin.1	Paxillin	CAV1	PXN
0.1193	0	1	IRS1	p53	IRS1	TP53
0.11892	0	1	eIF4E	XRCC1	EIF4E	XRCC1
0.1188	1	-1	Src	STAT3_pY705	SRC	STAT3
0.11868	0	1	PKC.pan_BetaII_pS660	STAT5.alpha	PRKCB	STAT5A
0.11853	0	1	Chk2_pT68	Stathmin	CHEK2	STMN1
0.11821	0	1	Chk1	Mre11	CHEK1	MRE11A
0.11809	0	-1	BRCA2	JNK2	BRCA2	MAPK9
0.11787	0	1	Paxillin	RBM15	PXN	RBM15
0.11765	0	1	Chk2_pT68	PI3K.p110.alpha	CHEK2	PIK3CA
0.11765	0	-1	MIG.6	p38_MAPK	ERRFI1	MAPK14
0.11701	0	1	eEF2	YB.1_pS102	EEF2	YBX1
0.11685	0	1	ACC_pS79	p38_pT180_Y182	ACACA|ACACB	MAPK14
0.11678	1	1	beta.Catenin	Src_pY527	CTNNB1	SRC
0.11671	0	-1	Shc_pY317	YB.1	SHC1	YBX1
0.1164	0	-1	HER2_pY1248	p62.LCK.ligand	ERBB2	SQSTM1
0.11623	0	-1	DJ.1	STAT5.alpha	PARK7	STAT5A
0.11611	0	1	Ku80	RBM15	XRCC5	RBM15
0.11605	0	-1	ACC1	Rab11	ACACA	RAB11A
0.11534	0	-1	HER3_pY1289	Raptor	ERBB3	RPTOR
0.11523	0	1	Bap1.c.4	CD31	BAP1	PECAM1
0.11522	1	1	ER.alpha	PR	ESR1	PGR
0.11514	0	-1	ACC_pS79	Collagen_VI	ACACA|ACACB	COL6A1|COL6A2|COL6A3|COL6A5
0.11459	0	-1	Annexin_VII	Fibronectin	ANXA7	FN1
0.11446	1	1	Annexin.1	Src	ANXA1	SRC
0.11414	1	-1	Bcl.xL	MAPK_pT202_Y204	BCL2L1	MAPK1|MAPK3
0.11403	0	1	C.Raf	GAB2	RAF1	GAB2
0.11402	0	1	Bak	Chk2_pT68	BAK1	CHEK2
0.11367	0	1	14.3.3_epsilon	Mre11	YWHAE	MRE11A
0.11365	0	1	Bid	HER2_pY1248	BID	ERBB2
0.11327	0	1	ARHI	Rab11	DIRAS3	RAB11A
0.11297	0	1	eEF2	eEF2K	EEF2	EEF2K
0.11294	0	1	C.Raf	PI3K.p110.alpha	RAF1	PIK3CA
0.11291	0	1	B.Raf	PDK1_pS241	BRAF	PDK1
0.11268	0	1	c.Myc	CD20	MYC	MS4A1
0.11251	0	-1	ERK2	p27_pT157	MAPK1	CDKN1B
0.11224	1	-1	PKC.delta_pS664	Shc_pY317	PRKCD	SHC1
0.11148	0	1	FASN	FoxM1	FASN	FOXM1
0.1112	0	1	AMPK_alpha	AMPK_pT172	PRKAA1	PRKAA1
0.11118	0	1	c.Met_pY1235	Chk1_pS345	MET	CHEK1
0.11117	0	1	ACC_pS79	P.Cadherin	ACACA|ACACB	CDH3
0.11105	0	-1	CDK1	S6	CDK1	RPS6
0.11097	0	1	TSC1	VEGFR2	TSC1	KDR
0.11047	0	-1	DJ.1	EGFR_pY1068	PARK7	EGFR
0.1103	0	1	HSP70	Stathmin	HSPA1A	STMN1
0.11028	0	1	ARID1A	GATA3	ARID1A	GATA3
0.11018	0	1	BRCA2	N.Ras	BRCA2	NRAS
0.11001	0	-1	beta.Catenin	GATA3	CTNNB1	GATA3
0.10987	0	-1	Chk2	Rictor_pT1135	CHEK2	RICTOR
0.10987	0	-1	Claudin.7	EGFR	CLDN7	EGFR
0.10944	0	-1	N.Cadherin	YB.1_pS102	CDH2	YBX1
0.10943	0	1	PDK1	SCD1	PDK1	SCD
0.10943	0	1	AMPK_alpha	beta.Catenin	PRKAA1	CTNNB1
0.10942	0	1	Notch1	Smad1	NOTCH1	SMAD1
0.10935	0	1	MAPK_pT202_Y204	STAT3_pY705	MAPK1|MAPK3	STAT3
0.10922	0	1	14.3.3_epsilon	CD49b	YWHAE	ITGA2
0.10896	0	-1	Collagen_VI	eEF2K	COL6A1|COL6A2|COL6A3|COL6A5	EEF2K
0.10872	0	1	PI3K.p85	PREX1	PIK3R1	PREX1
0.10865	1	1	AMPK_alpha	Tuberin	PRKAA1	TSC2
0.10855	0	1	14.3.3_zeta	PAI.1	YWHAZ	SERPINE1
0.10843	0	-1	Bad_pS112	HER3_pY1289	BAD	ERBB3
0.10836	0	1	PCNA	TRFC	PCNA	TFRC
0.10834	0	-1	PEA15_pS116	SF2	PEA15	SRSF1
0.10832	0	1	ETS.1	Fibronectin	ETS1	FN1
0.10801	1	1	Cyclin_E1	p53	CCNE1	TP53
0.10792	0	-1	DJ.1	Syk	PARK7	SYK
0.1079	0	-1	p27_pT198	Src_pY527	CDKN1B	SRC
0.10784	0	1	p90RSK_pT359_S363	Rb_pS807_S811	RPS6KA1	RB1
0.10778	1	1	AR	beta.Catenin	AR	CTNNB1
0.10776	1	1	Bcl.2	Bim	BCL2	BCL2L11
0.10736	0	1	IRS1	Rab.25	IRS1	RAB25
0.10726	0	1	Cyclin_E1	p27_pT198	CCNE1	CDKN1B
0.1072	0	1	CD20	EGFR_pY1173	MS4A1	EGFR
0.10711	0	1	STAT5.alpha	Tuberin	STAT5A	TSC2
0.10682	0	1	mTOR	PKC.pan_BetaII_pS660	FRAP1|MTOR	PRKCB
0.10665	0	1	c.Kit	TIGAR	KIT	C12ORF5
0.10661	0	1	p53	PR	TP53	PGR
0.10646	0	1	FOXO3a_pS318_S321	YB.1	FOXO3	YBX1
0.10642	0	1	Tuberin	Tuberin_pT1462	TSC2	TSC2
0.10635	1	1	14.3.3_beta	14.3.3_epsilon	YWHAB	YWHAE
0.10622	0	1	Bad_pS112	P.Cadherin	BAD	CDH3
0.1062	0	1	Bak	FOXO3a	BAK1	FOXO3
0.10608	0	-1	Chk1_pS345	Collagen_VI	CHEK1	COL6A1|COL6A2|COL6A3|COL6A5
0.10607	0	-1	p21	Tuberin	CDKN1A	TSC2
0.10597	0	1	14.3.3_epsilon	YAP	YWHAE	YAP1
0.1059	0	-1	GSK3.alpha.beta_pS21_S9	Mre11	GSK3A|GSK3B	MRE11A
0.10574	0	-1	FOXO3a	p70S6K	FOXO3	RPS6KB1
0.10555	0	1	N.Ras	SCD1	NRAS	SCD
0.10528	0	-1	beta.Catenin	XBP1	CTNNB1	XBP1
0.10524	1	1	14.3.3_beta	N.Ras	YWHAB	NRAS
0.1052	0	1	Raptor	TSC1	RPTOR	TSC1
0.10515	1	1	p70S6K_pT389	S6_pS240_S244	RPS6KB1	RPS6
0.10514	0	-1	CD20	mTOR	MS4A1	FRAP1|MTOR
0.10513	0	1	C.Raf_pS338	HER3_pY1289	RAF1	ERBB3
0.10504	0	-1	Caspase.7_cleavedD198	Rictor	CASP7	RICTOR
0.10498	0	1	Collagen_VI	G6PD	COL6A1|COL6A2|COL6A3|COL6A5	G6PD
0.1049	0	1	VEGFR2	YAP_pS127	KDR	YAP1
0.10484	0	-1	Bap1.c.4	Rad51	BAP1	RAD51
0.10477	1	1	ER.alpha	Shc_pY317	ESR1	SHC1
0.10472	0	1	Chk1_pS345	Rab.25	CHEK1	RAB25
0.1047	0	1	N.Ras	p27_pT157	NRAS	CDKN1B
0.1047	0	-1	GSK3_pS9	Stathmin	GSK3B	STMN1
0.10462	0	1	Annexin.1	Syk	ANXA1	SYK
0.10455	0	-1	CDK1	mTOR	CDK1	FRAP1|MTOR
0.10439	0	-1	eEF2	Shc_pY317	EEF2	SHC1
0.10421	0	1	JNK_pT183_Y185	PDCD4	MAPK8|MAPK9	PDCD4
0.10415	0	1	Caspase.7_cleavedD198	GATA3	CASP7	GATA3
0.10409	0	1	EGFR	p90RSK	EGFR	RPS6KA1
0.10393	0	1	cIAP	Tuberin	BIRC2	TSC2
0.10382	1	1	NF.kB.p65_pS536	PKC.delta_pS664	NFKB1	PRKCD
0.10379	0	-1	MAPK_pT202_Y204	Rad51	MAPK1|MAPK3	RAD51
0.10361	0	-1	Bap1.c.4	p21	BAP1	CDKN1A
0.10338	0	-1	LKB1	p70S6K	STK11	RPS6KB1
0.10331	0	1	GSK3_pS9	Tuberin_pT1462	GSK3B	TSC2
0.10317	0	1	Mre11	Rad51	MRE11A	RAD51
0.10308	0	1	JNK2	p70S6K	MAPK9	RPS6KB1
0.10305	0	1	ERK2	PEA.15	MAPK1	PEA15
0.10296	0	-1	EGFR	ER.alpha_pS118	EGFR	ESR1
0.10287	0	1	Chk2_pT68	p53	CHEK2	TP53
0.10284	0	1	BRCA2	ETS.1	BRCA2	ETS1
0.10254	0	1	JNK2	PDK1_pS241	MAPK9	PDK1
0.10251	0	-1	Dvl3	PDK1	DVL3	PDK1
0.10239	1	1	CDK1	Cyclin_E2	CDK1	CCNE2
0.10232	0	1	Acetyl.a.Tubulin.Lys40	B.Raf	TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA3D|TUBA3E|TUBA4A|TUBA8	BRAF
0.10224	0	-1	G6PD	HER3	G6PD	ERBB3
0.10211	0	-1	HSP70	Smad3	HSPA1A	SMAD3
0.10209	0	1	Caveolin.1	PEA.15	CAV1	PEA15
0.10201	0	1	CD20	ER.alpha_pS118	MS4A1	ESR1
0.10195	0	1	CD31	MIG.6	PECAM1	ERRFI1
0.10194	0	1	p27	PEA.15	CDKN1B	PEA15
0.10186	1	1	c.Myc	p21	MYC	CDKN1A
0.10177	0	1	RBM15	STAT5.alpha	RBM15	STAT5A
0.10173	0	1	ETS.1	XBP1	ETS1	XBP1
0.10151	0	1	PDK1_pS241	Tuberin	PDK1	TSC2
0.10146	0	1	Bcl.xL	Src	BCL2L1	SRC
0.10137	0	1	Akt_pS473	NDRG1_pT346	AKT1|AKT2|AKT3	NDRG1
0.1013	0	-1	CDK1	p38_MAPK	CDK1	MAPK14
0.1013	0	1	Akt_pT308	CDK1	AKT1|AKT2|AKT3	CDK1
0.10099	0	-1	ATM	c.Met_pY1235	ATM	MET
0.10077	0	1	Bap1.c.4	eIF4E	BAP1	EIF4E
0.10073	0	-1	p90RSK	YAP	RPS6KA1	YAP1
0.10056	1	1	HER2_pY1248	HER3_pY1289	ERBB2	ERBB3
0.10048	1	1	14.3.3_epsilon	FOXO3a	YWHAE	FOXO3
0.10043	0	-1	HER2_pY1248	PEA.15	ERBB2	PEA15
0.10026	0	-1	FOXO3a	mTOR	FOXO3	FRAP1|MTOR
0.10012	0	1	Smad4	XRCC1	SMAD4	XRCC1
0.10011	0	-1	CD49b	STAT5.alpha	ITGA2	STAT5A
0.10001	0	1	ACC1	S6_pS235_S236	ACACA	RPS6
0.09973	0	1	mTOR	RBM15	FRAP1|MTOR	RBM15
0.09955	0	-1	4E.BP1	HER2	EIF4EBP1	ERBB2
0.09952	0	-1	HSP70	p90RSK	HSPA1A	RPS6KA1
0.09947	0	1	AMPK_pT172	Src_pY527	PRKAA1	SRC
0.09946	1	1	Akt_pS473	p70S6K_pT389	AKT1|AKT2|AKT3	RPS6KB1
0.09943	0	1	c.Met_pY1235	Mre11	MET	MRE11A
0.09936	0	-1	ERK2	XRCC1	MAPK1	XRCC1
0.09933	1	-1	ERK2	p21	MAPK1	CDKN1A
0.09927	0	-1	DJ.1	Src_pY527	PARK7	SRC
0.09916	0	1	PEA15_pS116	YB.1	PEA15	YBX1
0.09915	0	1	JNK_pT183_Y185	Raptor	MAPK8|MAPK9	RPTOR
